α_weak	α_strong	α	gam_neg	shape	analysis	method
0.0189525	0.0211066	0.0685433	367.498	0.102844	bt_strong_0.999	abc_mk
0.016945	0.012327	0.046424	364.276	0.0904236	bt_strong_0.999	abc_mk
0.0217227	0.0166086	0.059508	364.995	0.0999174	bt_strong_0.999	abc_mk
0.0176325	0.037365	0.0696969	360.469	0.102406	bt_strong_0.999	abc_mk
0.0168615	0.0398313	0.0601846	360.915	0.103657	bt_strong_0.999	abc_mk
0.015496	0.0170711	0.0520736	394.085	0.10879	bt_strong_0.999	abc_mk
0.0201124	0.0184333	0.0638775	375.323	0.0953898	bt_strong_0.999	abc_mk
0.02088	0.0132155	0.0548406	613.131	0.090352	bt_strong_0.999	abc_mk
0.0141913	0.00926678	0.0365854	601.699	0.0897459	bt_strong_0.999	abc_mk
0.0178284	0.0186999	0.0560092	394.347	0.105129	bt_strong_0.999	abc_mk
0.0173118	0.0140924	0.0558904	370.29	0.102044	bt_strong_0.999	abc_mk
0.0202726	0.0312224	0.0604772	373.147	0.101617	bt_strong_0.999	abc_mk
0.019961	0.0174334	0.0637859	366.754	0.0991396	bt_strong_0.999	abc_mk
0.021914	0.0343422	0.0728715	375.405	0.0924331	bt_strong_0.999	abc_mk
0.0186666	0.0198113	0.0550026	378.96	0.0949097	bt_strong_0.999	abc_mk
0.00882052	0.00576805	0.0250292	601.619	0.0883203	bt_strong_0.999	abc_mk
0.0133507	0.00950997	0.0384341	350.52	0.100399	bt_strong_0.999	abc_mk
0.0198696	0.0148997	0.0519361	376.834	0.097298	bt_strong_0.999	abc_mk
0.0170686	0.0110289	0.0481197	364.92	0.105869	bt_strong_0.999	abc_mk
0.0169907	0.0143199	0.0526677	357.627	0.106576	bt_strong_0.999	abc_mk
0.0191546	0.0177106	0.0593767	370.819	0.0973624	bt_strong_0.999	abc_mk
0.0176366	0.0200446	0.0689056	369.542	0.107368	bt_strong_0.999	abc_mk
0.0177718	0.0158428	0.0506553	389.01	0.104337	bt_strong_0.999	abc_mk
0.0211707	0.0157514	0.0674677	365.805	0.099454	bt_strong_0.999	abc_mk
0.0151578	0.0192269	0.0483301	391.334	0.106465	bt_strong_0.999	abc_mk
0.0196967	0.0175012	0.0610425	376.441	0.102463	bt_strong_0.999	abc_mk
0.017682	0.0305548	0.0618987	381.75	0.108849	bt_strong_0.999	abc_mk
0.0163815	0.0167526	0.051422	345.329	0.10524	bt_strong_0.999	abc_mk
0.0158859	0.0089963	0.0433105	391.84	0.0912191	bt_strong_0.999	abc_mk
0.016659	0.0132195	0.0502172	378.062	0.0960317	bt_strong_0.999	abc_mk
0.0165804	0.0115937	0.0435074	366.883	0.0904181	bt_strong_0.999	abc_mk
0.0396094	0.031066	0.0749592	381.709	0.107621	bt_strong_0.999	abc_mk
0.0176203	0.0140292	0.0491972	371.528	0.0930259	bt_strong_0.999	abc_mk
0.0192603	0.0164993	0.0627551	356.36	0.101355	bt_strong_0.999	abc_mk
0.0159354	0.0172302	0.0501969	372.045	0.104726	bt_strong_0.999	abc_mk
0.017554	0.0135681	0.0445313	373.058	0.0975531	bt_strong_0.999	abc_mk
0.0208887	0.0357355	0.067825	390.93	0.10373	bt_strong_0.999	abc_mk
0.0214052	0.0368288	0.0698228	372.536	0.103771	bt_strong_0.999	abc_mk
0.0183355	0.0105018	0.0473864	367.434	0.0986342	bt_strong_0.999	abc_mk
0.0204361	0.0360151	0.0762688	367.143	0.0986707	bt_strong_0.999	abc_mk
0.0167393	0.0175506	0.0514989	386.924	0.0984564	bt_strong_0.999	abc_mk
0.0192426	0.0347914	0.0609602	381.93	0.10038	bt_strong_0.999	abc_mk
0.0159876	0.0235111	0.0545734	370.918	0.113115	bt_strong_0.999	abc_mk
0.0220501	0.0214324	0.078359	387.285	0.101966	bt_strong_0.999	abc_mk
0.0176789	0.01386	0.0517888	374.711	0.0917407	bt_strong_0.999	abc_mk
0.0154704	0.016323	0.0490269	366.653	0.103142	bt_strong_0.999	abc_mk
0.016305	0.00758466	0.0352089	361.094	0.0914399	bt_strong_0.999	abc_mk
0.0167317	0.0533744	0.0783572	385.946	0.105246	bt_strong_0.999	abc_mk
0.0182631	0.020401	0.0648444	374.086	0.0981104	bt_strong_0.999	abc_mk
0.0181034	0.0229151	0.0613305	335.652	0.107688	bt_strong_0.999	abc_mk
0.0161306	0.0126329	0.048213	367.208	0.0956144	bt_strong_0.999	abc_mk
0.0184698	0.0329745	0.0627177	395.684	0.0957103	bt_strong_0.999	abc_mk
0.0214895	0.0253007	0.0643392	379.833	0.0924878	bt_strong_0.999	abc_mk
0.0133445	0.0117936	0.0352799	379.282	0.0929147	bt_strong_0.999	abc_mk
0.0151339	0.0132322	0.0434871	393.498	0.100515	bt_strong_0.999	abc_mk
0.0165495	0.0123169	0.051442	371.4	0.0917163	bt_strong_0.999	abc_mk
0.0143843	0.0247574	0.0499581	408.346	0.107093	bt_strong_0.999	abc_mk
0.0184377	0.0146903	0.0588017	387.32	0.0945426	bt_strong_0.999	abc_mk
0.0151394	0.0128938	0.0395396	358.385	0.0967049	bt_strong_0.999	abc_mk
0.020108	0.0178382	0.0580307	365.962	0.100094	bt_strong_0.999	abc_mk
0.018807	0.0141656	0.0557041	374.416	0.100529	bt_strong_0.999	abc_mk
0.0181723	0.0426471	0.0656199	406.012	0.108509	bt_strong_0.999	abc_mk
0.0222165	0.0214619	0.07592	387.704	0.106096	bt_strong_0.999	abc_mk
0.0150193	0.0319897	0.0577848	389.83	0.0982383	bt_strong_0.999	abc_mk
0.0224023	0.0191431	0.0628201	373.178	0.101287	bt_strong_0.999	abc_mk
0.0240925	0.0143015	0.0585078	631.543	0.0904955	bt_strong_0.999	abc_mk
0.0199618	0.0141401	0.0578826	375.038	0.105458	bt_strong_0.999	abc_mk
0.0184737	0.0125555	0.0517928	365.021	0.106402	bt_strong_0.999	abc_mk
0.0159121	0.0350038	0.0581451	375.912	0.11343	bt_strong_0.999	abc_mk
0.017718	0.0163762	0.0449547	388.763	0.100302	bt_strong_0.999	abc_mk
0.0166832	0.0394538	0.0645226	409.575	0.0975023	bt_strong_0.999	abc_mk
0.0435837	0.0233196	0.0797343	352.734	0.0990126	bt_strong_0.999	abc_mk
0.0147884	0.00747903	0.0421364	360.24	0.0874315	bt_strong_0.999	abc_mk
0.0188957	0.0209126	0.059052	380.354	0.100226	bt_strong_0.999	abc_mk
0.0189099	0.0129801	0.0524772	386.009	0.104989	bt_strong_0.999	abc_mk
0.0158737	0.0119859	0.0477974	394.975	0.096619	bt_strong_0.999	abc_mk
0.0170373	0.0404077	0.0675332	369.393	0.109733	bt_strong_0.999	abc_mk
0.0171268	0.0200443	0.0577456	389.564	0.105435	bt_strong_0.999	abc_mk
0.0183446	0.0171706	0.057924	375.919	0.0972566	bt_strong_0.999	abc_mk
0.014996	0.0130764	0.0449067	359.861	0.0991013	bt_strong_0.999	abc_mk
0.0199222	0.0531978	0.0854902	397.393	0.107829	bt_strong_0.999	abc_mk
0.014086	0.00761253	0.0339062	385.106	0.0983642	bt_strong_0.999	abc_mk
0.0397498	0.0622932	0.103528	376.516	0.166457	exp_moderate_0.4	abc_mk
0.0225471	0.0755994	0.104502	377.819	0.173186	exp_moderate_0.4	abc_mk
0.0337794	0.0545406	0.0934166	348.946	0.167425	exp_moderate_0.4	abc_mk
0.0446753	0.0501417	0.0983864	359.0	0.167174	exp_moderate_0.4	abc_mk
0.0371192	0.063104	0.110723	632.825	0.173512	exp_moderate_0.4	abc_mk
0.0207403	0.0544341	0.0865994	632.71	0.164925	exp_moderate_0.4	abc_mk
0.0338892	0.0517069	0.0910857	384.129	0.161319	exp_moderate_0.4	abc_mk
0.049792	0.054022	0.10575	396.242	0.164575	exp_moderate_0.4	abc_mk
0.0378273	0.0486147	0.0900357	386.231	0.157216	exp_moderate_0.4	abc_mk
0.0540659	0.0638218	0.123743	395.098	0.165833	exp_moderate_0.4	abc_mk
0.0411339	0.0634861	0.110347	373.613	0.168508	exp_moderate_0.4	abc_mk
0.0290313	0.085003	0.117858	371.287	0.176321	exp_moderate_0.4	abc_mk
0.0740247	0.021405	0.107603	394.952	0.147903	exp_moderate_0.4	abc_mk
0.062293	0.0639019	0.128074	626.85	0.16486	exp_moderate_0.4	abc_mk
0.0437034	0.0481344	0.0966492	646.752	0.152835	exp_moderate_0.4	abc_mk
0.032011	0.0738194	0.110223	634.827	0.173389	exp_moderate_0.4	abc_mk
0.0200109	0.0590286	0.0882005	372.712	0.165539	exp_moderate_0.4	abc_mk
0.0644307	0.0208778	0.0920227	633.012	0.140825	exp_moderate_0.4	abc_mk
0.0601957	0.0597695	0.120774	397.539	0.174588	exp_moderate_0.4	abc_mk
0.0266544	0.0920628	0.123921	375.356	0.176344	exp_moderate_0.4	abc_mk
0.0689246	0.0456752	0.118639	633.437	0.154189	exp_moderate_0.4	abc_mk
0.026387	0.0322704	0.0703559	625.972	0.152311	exp_moderate_0.4	abc_mk
0.0421347	0.0998584	0.15003	379.727	0.184968	exp_moderate_0.4	abc_mk
0.0330553	0.0749521	0.111283	370.518	0.17611	exp_moderate_0.4	abc_mk
0.0383685	0.0424697	0.0852297	386.711	0.156261	exp_moderate_0.4	abc_mk
0.033192	0.0523355	0.0925371	375.986	0.156654	exp_moderate_0.4	abc_mk
0.0608617	0.0654512	0.130318	389.372	0.173207	exp_moderate_0.4	abc_mk
0.0749034	0.0229957	0.107258	652.345	0.148545	exp_moderate_0.4	abc_mk
0.0617176	0.0446131	0.114462	629.481	0.155989	exp_moderate_0.4	abc_mk
0.0263597	0.0700948	0.102709	649.266	0.169016	exp_moderate_0.4	abc_mk
0.040348	0.0536885	0.099533	379.603	0.167898	exp_moderate_0.4	abc_mk
0.0276147	0.0553018	0.0898138	393.528	0.160678	exp_moderate_0.4	abc_mk
0.0464522	0.0630537	0.116435	395.171	0.171585	exp_moderate_0.4	abc_mk
0.0460209	0.0717013	0.115324	384.73	0.163126	exp_moderate_0.4	abc_mk
0.0634983	0.0747903	0.138781	387.827	0.179341	exp_moderate_0.4	abc_mk
0.0597914	0.0558093	0.119171	650.324	0.167469	exp_moderate_0.4	abc_mk
0.0560656	0.0771432	0.134549	392.955	0.182092	exp_moderate_0.4	abc_mk
0.0495178	0.0589496	0.114379	631.28	0.166573	exp_moderate_0.4	abc_mk
0.0575028	0.0510139	0.112541	397.309	0.148295	exp_moderate_0.4	abc_mk
0.061717	0.0415282	0.107599	391.646	0.158535	exp_moderate_0.4	abc_mk
0.0929108	0.0415118	0.140535	631.574	0.153175	exp_moderate_0.4	abc_mk
0.054815	0.0387817	0.0947185	391.135	0.152876	exp_moderate_0.4	abc_mk
0.0433195	0.0270349	0.0868019	630.165	0.149029	exp_moderate_0.4	abc_mk
0.03703	0.0718494	0.110838	638.184	0.169984	exp_moderate_0.4	abc_mk
0.0335403	0.0553351	0.0974489	387.402	0.166179	exp_moderate_0.4	abc_mk
0.0638092	0.0595461	0.126143	376.151	0.176955	exp_moderate_0.4	abc_mk
0.0554692	0.0531129	0.111347	672.838	0.165362	exp_moderate_0.4	abc_mk
0.0382379	0.0672007	0.112347	376.423	0.167461	exp_moderate_0.4	abc_mk
0.0497452	0.0429719	0.0920339	384.411	0.158916	exp_moderate_0.4	abc_mk
0.0441059	0.0459238	0.0909538	639.797	0.154077	exp_moderate_0.4	abc_mk
0.0432274	0.0586776	0.105485	386.072	0.170835	exp_moderate_0.4	abc_mk
0.0601638	0.0309265	0.100073	401.321	0.157789	exp_moderate_0.4	abc_mk
0.0545846	0.0469951	0.0988271	388.927	0.15405	exp_moderate_0.4	abc_mk
0.0439987	0.0495362	0.0953656	389.405	0.166282	exp_moderate_0.4	abc_mk
0.0303551	0.105941	0.142649	369.242	0.184652	exp_moderate_0.4	abc_mk
0.0235655	0.0821247	0.116362	649.87	0.179424	exp_moderate_0.4	abc_mk
0.0899256	0.0400144	0.131145	639.621	0.162205	exp_moderate_0.4	abc_mk
0.0308576	0.0828376	0.121842	624.778	0.177012	exp_moderate_0.4	abc_mk
0.0529023	0.0789927	0.133106	377.991	0.168948	exp_moderate_0.4	abc_mk
0.0266464	0.077789	0.108842	367.628	0.170944	exp_moderate_0.4	abc_mk
0.0416447	0.0696423	0.112844	642.834	0.166098	exp_moderate_0.4	abc_mk
0.0219166	0.0693905	0.0994687	372.704	0.173112	exp_moderate_0.4	abc_mk
0.0405291	0.0330088	0.0856311	631.612	0.162613	exp_moderate_0.4	abc_mk
0.025251	0.0635718	0.105644	630.25	0.172517	exp_moderate_0.4	abc_mk
0.0526252	0.0683605	0.122799	378.439	0.161949	exp_moderate_0.4	abc_mk
0.0397484	0.044136	0.0865629	366.819	0.156001	exp_moderate_0.4	abc_mk
0.032469	0.0561017	0.0890443	615.548	0.164913	exp_moderate_0.4	abc_mk
0.0304936	0.111304	0.149428	370.995	0.185664	exp_moderate_0.4	abc_mk
0.0382432	0.075894	0.117158	393.189	0.17632	exp_moderate_0.4	abc_mk
0.0492965	0.0562141	0.108831	640.292	0.167285	exp_moderate_0.4	abc_mk
0.0432954	0.0409371	0.0841873	385.56	0.150223	exp_moderate_0.4	abc_mk
0.0272772	0.0586451	0.0919038	357.779	0.164638	exp_moderate_0.4	abc_mk
0.0520088	0.0779272	0.13465	634.804	0.17841	exp_moderate_0.4	abc_mk
0.0632531	0.0358801	0.0973239	364.423	0.16244	exp_moderate_0.4	abc_mk
0.0363043	0.0580245	0.0981305	377.071	0.159853	exp_moderate_0.4	abc_mk
0.0352937	0.0474096	0.0868296	372.751	0.167214	exp_moderate_0.4	abc_mk
0.0212362	0.0688626	0.0999703	634.086	0.177484	exp_moderate_0.4	abc_mk
0.0257309	0.101765	0.132753	613.33	0.17866	exp_moderate_0.4	abc_mk
0.0253313	0.0792109	0.111972	361.402	0.174682	exp_moderate_0.4	abc_mk
0.0454101	0.0219682	0.0778336	609.925	0.153044	exp_moderate_0.4	abc_mk
0.0505579	0.0516763	0.107309	378.668	0.162922	exp_moderate_0.4	abc_mk
0.0362822	0.0916549	0.129975	381.652	0.170308	exp_moderate_0.4	abc_mk
0.0239151	0.044375	0.0826917	389.947	0.143497	exp_moderate_0.4	abc_mk
0.0232487	0.0427437	0.0758123	625.912	0.149531	exp_moderate_0.4	abc_mk
0.0453732	0.0457808	0.0947865	643.504	0.158627	exp_moderate_0.4	abc_mk
0.035332	0.0481354	0.0885843	369.455	0.157194	exp_moderate_0.4	abc_mk
0.0421635	0.0786596	0.128395	631.774	0.164098	exp_moderate_0.4	abc_mk
0.0225625	0.0496768	0.083554	634.341	0.160237	exp_moderate_0.4	abc_mk
0.0626882	0.0532495	0.118453	627.723	0.164866	exp_moderate_0.4	abc_mk
0.0464088	0.0394858	0.0893794	628.472	0.153471	exp_moderate_0.4	abc_mk
0.0261762	0.0406921	0.0812773	617.03	0.158503	exp_moderate_0.4	abc_mk
0.0397554	0.0768769	0.118763	376.812	0.166283	exp_moderate_0.4	abc_mk
0.0506961	0.0548736	0.114632	392.715	0.164175	exp_moderate_0.4	abc_mk
0.0631983	0.0542425	0.121701	641.305	0.167276	exp_moderate_0.4	abc_mk
0.0689448	0.0548869	0.125053	397.937	0.170002	exp_moderate_0.4	abc_mk
0.0486953	0.0418376	0.101958	632.833	0.153444	exp_moderate_0.4	abc_mk
0.0369559	0.0678425	0.110724	368.629	0.165407	exp_moderate_0.4	abc_mk
0.035776	0.0590766	0.102652	630.42	0.171837	exp_moderate_0.4	abc_mk
0.04363	0.0520715	0.100484	367.317	0.164527	exp_moderate_0.4	abc_mk
0.0371313	0.0887512	0.125135	366.723	0.184588	exp_moderate_0.4	abc_mk
0.027073	0.0740589	0.106256	384.203	0.169266	exp_moderate_0.4	abc_mk
0.129659	0.103324	0.229497	638.618	0.167492	exp_moderate_0.999	abc_mk
0.155294	0.0796506	0.233798	635.412	0.170156	exp_moderate_0.999	abc_mk
0.120096	0.0989363	0.21118	628.479	0.154236	exp_moderate_0.999	abc_mk
0.163845	0.072025	0.226397	632.728	0.16345	exp_moderate_0.999	abc_mk
0.148904	0.117297	0.259918	641.063	0.171844	exp_moderate_0.999	abc_mk
0.0911359	0.134031	0.217538	654.393	0.163035	exp_moderate_0.999	abc_mk
0.0579062	0.146784	0.216392	656.591	0.157952	exp_moderate_0.999	abc_mk
0.13476	0.113702	0.235883	642.46	0.169639	exp_moderate_0.999	abc_mk
0.112078	0.0979486	0.215252	645.886	0.158194	exp_moderate_0.999	abc_mk
0.128822	0.121732	0.228786	636.927	0.165551	exp_moderate_0.999	abc_mk
0.140001	0.117097	0.240762	639.251	0.172041	exp_moderate_0.999	abc_mk
0.15646	0.0947032	0.236583	642.837	0.167979	exp_moderate_0.999	abc_mk
0.141938	0.0803763	0.219356	628.109	0.164329	exp_moderate_0.999	abc_mk
0.124701	0.0865918	0.227584	638.003	0.166807	exp_moderate_0.999	abc_mk
0.144821	0.106973	0.234931	634.874	0.168061	exp_moderate_0.999	abc_mk
0.0866182	0.121982	0.204291	630.533	0.157826	exp_moderate_0.999	abc_mk
0.11298	0.0974554	0.203464	630.928	0.155498	exp_moderate_0.999	abc_mk
0.0997822	0.126143	0.215932	635.732	0.161748	exp_moderate_0.999	abc_mk
0.174863	0.0667296	0.236485	632.511	0.159783	exp_moderate_0.999	abc_mk
0.0784406	0.129869	0.201401	635.188	0.158004	exp_moderate_0.999	abc_mk
0.193882	0.0812035	0.262572	635.393	0.179231	exp_moderate_0.999	abc_mk
0.177397	0.0806138	0.249744	636.99	0.17892	exp_moderate_0.999	abc_mk
0.128223	0.110221	0.244188	649.712	0.166741	exp_moderate_0.999	abc_mk
0.116653	0.110109	0.231983	658.909	0.165898	exp_moderate_0.999	abc_mk
0.136256	0.115645	0.246507	634.673	0.172715	exp_moderate_0.999	abc_mk
0.127148	0.0959979	0.226202	648.45	0.172035	exp_moderate_0.999	abc_mk
0.141243	0.106744	0.244507	641.311	0.175133	exp_moderate_0.999	abc_mk
0.157764	0.079104	0.238965	624.879	0.169472	exp_moderate_0.999	abc_mk
0.124284	0.12479	0.239139	645.348	0.169143	exp_moderate_0.999	abc_mk
0.091342	0.122616	0.209195	637.521	0.155257	exp_moderate_0.999	abc_mk
0.0906082	0.134187	0.219034	641.124	0.166478	exp_moderate_0.999	abc_mk
0.141779	0.114454	0.245042	646.96	0.170017	exp_moderate_0.999	abc_mk
0.131023	0.124926	0.241169	637.026	0.171613	exp_moderate_0.999	abc_mk
0.192351	0.0727684	0.255485	643.393	0.176212	exp_moderate_0.999	abc_mk
0.154289	0.0936787	0.243825	642.311	0.169337	exp_moderate_0.999	abc_mk
0.113888	0.107524	0.213154	638.839	0.159825	exp_moderate_0.999	abc_mk
0.12408	0.0924017	0.21546	638.517	0.163374	exp_moderate_0.999	abc_mk
0.197522	0.0720078	0.263669	635.034	0.178742	exp_moderate_0.999	abc_mk
0.136395	0.0996088	0.228471	645.539	0.162994	exp_moderate_0.999	abc_mk
0.123472	0.121594	0.234185	631.159	0.170498	exp_moderate_0.999	abc_mk
0.0431037	0.136677	0.186176	624.518	0.153208	exp_moderate_0.999	abc_mk
0.149766	0.0936557	0.238402	637.526	0.169638	exp_moderate_0.999	abc_mk
0.10234	0.131921	0.221065	636.684	0.164843	exp_moderate_0.999	abc_mk
0.154142	0.082246	0.227199	631.888	0.159989	exp_moderate_0.999	abc_mk
0.142527	0.118831	0.245941	634.794	0.179829	exp_moderate_0.999	abc_mk
0.143061	0.092692	0.223543	643.758	0.16791	exp_moderate_0.999	abc_mk
0.162993	0.0785062	0.238045	631.458	0.165501	exp_moderate_0.999	abc_mk
0.11792	0.135038	0.242351	637.011	0.172618	exp_moderate_0.999	abc_mk
0.119876	0.0963576	0.207066	633.539	0.162834	exp_moderate_0.999	abc_mk
0.12486	0.110886	0.231086	637.657	0.164118	exp_moderate_0.999	abc_mk
0.145605	0.0959211	0.236422	638.51	0.176414	exp_moderate_0.999	abc_mk
0.162054	0.0805756	0.233117	633.311	0.169331	exp_moderate_0.999	abc_mk
0.151468	0.0921541	0.242423	649.199	0.175408	exp_moderate_0.999	abc_mk
0.169437	0.0971903	0.250397	670.925	0.180135	exp_moderate_0.999	abc_mk
0.149305	0.0798134	0.224168	639.491	0.165299	exp_moderate_0.999	abc_mk
0.135053	0.0984679	0.218941	635.888	0.167171	exp_moderate_0.999	abc_mk
0.107392	0.145702	0.247382	630.612	0.174388	exp_moderate_0.999	abc_mk
0.0984543	0.130053	0.216788	635.121	0.165907	exp_moderate_0.999	abc_mk
0.11563	0.111017	0.224516	644.236	0.159755	exp_moderate_0.999	abc_mk
0.151893	0.0894601	0.227621	629.547	0.16754	exp_moderate_0.999	abc_mk
0.128558	0.0955673	0.230921	649.45	0.171717	exp_moderate_0.999	abc_mk
0.164591	0.0830522	0.245471	637.964	0.169405	exp_moderate_0.999	abc_mk
0.161691	0.0778473	0.237579	641.241	0.172883	exp_moderate_0.999	abc_mk
0.109795	0.109686	0.211425	644.125	0.160183	exp_moderate_0.999	abc_mk
0.10339	0.125444	0.226356	635.236	0.167923	exp_moderate_0.999	abc_mk
0.112496	0.103051	0.199535	663.827	0.154027	exp_moderate_0.999	abc_mk
0.144203	0.10276	0.24987	639.671	0.17883	exp_moderate_0.999	abc_mk
0.0805984	0.11559	0.196456	635.177	0.15275	exp_moderate_0.999	abc_mk
0.119463	0.145419	0.256741	653.89	0.181587	exp_moderate_0.999	abc_mk
0.0752362	0.129067	0.19832	643.841	0.158135	exp_moderate_0.999	abc_mk
0.102519	0.132087	0.224607	645.428	0.162537	exp_moderate_0.999	abc_mk
0.156317	0.095372	0.242586	633.638	0.163575	exp_moderate_0.999	abc_mk
0.0902208	0.153017	0.227156	638.127	0.166578	exp_moderate_0.999	abc_mk
0.142852	0.0833198	0.210657	624.477	0.155027	exp_moderate_0.999	abc_mk
0.104461	0.107598	0.20766	632.826	0.157426	exp_moderate_0.999	abc_mk
0.0572476	0.144108	0.20276	639.55	0.153522	exp_moderate_0.999	abc_mk
0.0433776	0.159294	0.209194	648.165	0.159788	exp_moderate_0.999	abc_mk
0.133465	0.0807555	0.20567	633.165	0.159244	exp_moderate_0.999	abc_mk
0.0993591	0.101241	0.204381	632.789	0.159978	exp_moderate_0.999	abc_mk
0.122395	0.101302	0.222946	636.964	0.167958	exp_moderate_0.999	abc_mk
0.102146	0.123845	0.231386	629.277	0.169031	exp_moderate_0.999	abc_mk
0.11194	0.111759	0.210419	648.284	0.163724	exp_moderate_0.999	abc_mk
0.121395	0.113147	0.215734	623.232	0.159674	exp_moderate_0.999	abc_mk
0.101018	0.118017	0.213714	640.251	0.163609	exp_moderate_0.999	abc_mk
0.12162	0.111641	0.22391	631.493	0.15977	exp_moderate_0.999	abc_mk
0.125549	0.0848619	0.209502	629.255	0.158587	exp_moderate_0.999	abc_mk
0.16731	0.107729	0.267276	645.758	0.182107	exp_moderate_0.999	abc_mk
0.123199	0.122614	0.232572	635.286	0.174964	exp_moderate_0.999	abc_mk
0.142584	0.100352	0.233584	650.205	0.161718	exp_moderate_0.999	abc_mk
0.142166	0.0818679	0.219432	630.145	0.163029	exp_moderate_0.999	abc_mk
0.056447	0.142449	0.206458	653.954	0.160036	exp_moderate_0.999	abc_mk
0.116854	0.114936	0.223934	634.212	0.16316	exp_moderate_0.999	abc_mk
0.15291	0.0977997	0.244656	644.561	0.174156	exp_moderate_0.999	abc_mk
0.133372	0.111535	0.234491	635.328	0.164294	exp_moderate_0.999	abc_mk
0.145675	0.101861	0.237418	628.277	0.169568	exp_moderate_0.999	abc_mk
0.169807	0.0707748	0.239205	637.977	0.167791	exp_moderate_0.999	abc_mk
0.141453	0.103252	0.241064	659.658	0.179895	exp_moderate_0.999	abc_mk
0.120431	0.107363	0.22164	643.201	0.163772	exp_moderate_0.999	abc_mk
0.119391	0.126267	0.231625	634.648	0.170131	exp_moderate_0.999	abc_mk
0.105823	0.130146	0.236799	642.409	0.162238	exp_moderate_0.999	abc_mk
0.181186	0.0716692	0.251632	637.182	0.178566	exp_moderate_0.999	abc_mk
0.0203142	0.0219159	0.0601745	376.668	0.136202	exp_strong_0.4	abc_mk
0.0220373	0.0206275	0.0604898	368.88	0.137134	exp_strong_0.4	abc_mk
0.0195534	0.0341434	0.0642171	371.192	0.145611	exp_strong_0.4	abc_mk
0.0232903	0.0149893	0.0596439	373.923	0.135813	exp_strong_0.4	abc_mk
0.0325824	0.0270702	0.0715988	375.629	0.129716	exp_strong_0.4	abc_mk
0.0159638	0.011605	0.0405703	364.994	0.132123	exp_strong_0.4	abc_mk
0.0373279	0.0168752	0.0623557	387.016	0.130982	exp_strong_0.4	abc_mk
0.0199093	0.0368652	0.0691645	604.71	0.145007	exp_strong_0.4	abc_mk
0.0213349	0.0285203	0.0594342	367.006	0.135436	exp_strong_0.4	abc_mk
0.0203533	0.0313065	0.0639755	354.453	0.144823	exp_strong_0.4	abc_mk
0.0299468	0.0194209	0.0684862	590.122	0.131977	exp_strong_0.4	abc_mk
0.0228463	0.0396101	0.0721701	607.127	0.141944	exp_strong_0.4	abc_mk
0.019536	0.0596703	0.0908259	321.668	0.152114	exp_strong_0.4	abc_mk
0.0283946	0.0317092	0.0771028	390.735	0.144495	exp_strong_0.4	abc_mk
0.0261447	0.0284365	0.0749809	371.92	0.138736	exp_strong_0.4	abc_mk
0.0208665	0.0344027	0.0689576	378.877	0.139906	exp_strong_0.4	abc_mk
0.0169593	0.0331886	0.0665026	368.548	0.145095	exp_strong_0.4	abc_mk
0.0175788	0.0133262	0.0485029	373.368	0.135174	exp_strong_0.4	abc_mk
0.0331258	0.0235676	0.0727673	395.878	0.131821	exp_strong_0.4	abc_mk
0.0222938	0.0184419	0.0557326	361.757	0.131465	exp_strong_0.4	abc_mk
0.0202206	0.010844	0.0474749	375.268	0.132327	exp_strong_0.4	abc_mk
0.0201711	0.0285334	0.0610711	370.398	0.145132	exp_strong_0.4	abc_mk
0.024305	0.0149768	0.0644896	381.368	0.137564	exp_strong_0.4	abc_mk
0.0178613	0.013684	0.0513724	379.005	0.121314	exp_strong_0.4	abc_mk
0.0223406	0.0276815	0.0685638	371.116	0.134562	exp_strong_0.4	abc_mk
0.03852	0.0239829	0.0738693	606.911	0.125495	exp_strong_0.4	abc_mk
0.0207122	0.0421985	0.0749786	372.239	0.144786	exp_strong_0.4	abc_mk
0.0240568	0.0177571	0.0575708	383.869	0.136208	exp_strong_0.4	abc_mk
0.0198058	0.0510861	0.0814765	317.96	0.148041	exp_strong_0.4	abc_mk
0.0181344	0.0446054	0.0686503	364.057	0.150089	exp_strong_0.4	abc_mk
0.0167488	0.015062	0.0443913	396.981	0.133951	exp_strong_0.4	abc_mk
0.0180557	0.034298	0.0588137	367.307	0.136962	exp_strong_0.4	abc_mk
0.0458457	0.0251924	0.0851142	384.046	0.135721	exp_strong_0.4	abc_mk
0.0246982	0.0130403	0.0569557	614.266	0.138549	exp_strong_0.4	abc_mk
0.0188429	0.0422326	0.065358	368.295	0.136564	exp_strong_0.4	abc_mk
0.0426638	0.0265298	0.0810161	389.071	0.132229	exp_strong_0.4	abc_mk
0.0217462	0.0148667	0.0504924	617.86	0.126465	exp_strong_0.4	abc_mk
0.0167843	0.0202592	0.0519181	359.691	0.135996	exp_strong_0.4	abc_mk
0.0260495	0.0337488	0.0756778	618.1	0.140608	exp_strong_0.4	abc_mk
0.0172885	0.0267518	0.050169	386.528	0.126393	exp_strong_0.4	abc_mk
0.024668	0.0164694	0.0579219	373.748	0.136529	exp_strong_0.4	abc_mk
0.0172367	0.0241032	0.050104	584.475	0.137669	exp_strong_0.4	abc_mk
0.0177727	0.0464676	0.0721093	355.724	0.145406	exp_strong_0.4	abc_mk
0.0155991	0.034052	0.0623271	350.927	0.139092	exp_strong_0.4	abc_mk
