0.23629	0.21046	0.28363	0.27174
0.19373	0.2097	0.23744	0.27466
0.30003	0.21017	0.2658	0.27933
0.27643	0.2073	0.33979	0.28157
0.22132	0.20511	0.24799	0.28859
0.11835	0.20465	0.20131	0.28534
0.23281	0.20691	0.32485	0.28795
0.17583	0.2062	0.34718	0.28582
0.19374	0.20701	0.31014	0.2934
0.19554	0.2074	0.27816	0.28888
0.21552	0.20771	0.32405	0.30004
0.273	0.20749	0.30005	0.29715
0.27852	0.20552	0.35336	0.30181
0.28733	0.20344	0.29801	0.29912
0.21586	0.2008	0.40786	0.29997
0.26413	0.20036	0.25771	0.30536
0.26976	0.19843	0.33053	0.31031
0.3669	0.19627	0.40656	0.3063
0.21441	0.1905	0.39125	0.30749
0.21687	0.18981	0.2955	0.31318
0.2593	0.18901	0.3148	0.31309
0.32931	0.18672	0.23758	0.31062
0.27061	0.18191	0.37741	0.31415
0.26835	0.17917	0.33537	0.31536
0.26018	0.17622	0.2429	0.3204
0.27275	0.17358	0.33551	0.31661
0.20962	0.17018	0.22137	0.31616
0.16076	0.16896	0.22591	0.32049
0.13268	0.16922	0.34729	0.32579
0.14089	0.17021	0.27495	0.31682
0.13234	0.17112	0.36478	0.31588
0.23066	0.17223	0.23937	0.32153
0.1696	0.17021	0.39609	0.32061
0.1997	0.17023	0.29389	0.3211
0.21266	0.16924	0.28209	0.33077
0.25007	0.1676	0.29708	0.32022
0.26188	0.16445	0.29269	0.32038
0.35907	0.16075	0.2883	0.32078
0.14964	0.15183	0.23225	0.31802
0.2023	0.15192	0.34099	0.31619
0.22016	0.15	0.29431	0.31688
0.27696	0.1471	0.40162	0.30988
0.30798	0.14156	0.2459	0.31338
0.07036	0.13407	0.39722	0.31751
0.18412	0.13687	0.24162	0.31466
0.11234	0.13496	0.29872	0.31506
0.0666	0.13596	0.34296	0.31272
0.24181	0.13943	0.29197	0.31026
0.07526	0.13374	0.29462	0.30584
0.19758	0.13684	0.27123	0.30253
0.28306	0.13349	0.33248	0.29808
0.01459	0.12342	0.21628	0.30291
0.05845	0.12866	0.28535	0.3063
0.2686	0.13291	0.40201	0.28758
0.15693	0.12323	0.30814	0.2783
0.02043	0.12073	0.25607	0.27787
0.07998	0.12847	0.21364	0.27789
-0.00411	0.13255	0.24122	0.2627
0.20134	0.14562	0.24833	0.25539
0.08961	0.13989	0.28385	0.2548
0.12905	0.14565	0.22249	0.23836
0.18276	0.14799	0.24816	0.22133
0.07789	0.14229	0.12577	0.22065
0.15429	0.15391	0.27256	0.21208
0.16937	0.15382	0.11272	0.16857
0.07517	0.14863	0.10066	0.14986
0.1401	0.18002	0.17964	0.11559
0.21626	0.21626	0.2193	0.11188
-0.83283	-0.39518	-0.69195	-0.53171
-0.24964	0.02191	-0.20433	-0.19551
-0.13504	0.07862	-0.08555	-0.09119
-0.07596	0.10768	-0.0326	-0.0274
-0.02242	0.12707	0.00689	0.01539
0.03042	0.1404	0.05034	0.04698
0.07075	0.14908	0.06329	0.07374
0.02225	0.15469	0.09999	0.09373
0.07794	0.16276	0.09921	0.11155
0.08229	0.16769	0.14989	0.13077
0.09417	0.17219	0.08576	0.14311
0.06749	0.17612	0.19774	0.15346
0.10799	0.18108	0.15429	0.16206
0.1702	0.1843	0.12381	0.176
0.14648	0.18491	0.20497	0.18163
0.14806	0.18654	0.18945	0.18924
0.19851	0.18805	0.17661	0.2021
0.11535	0.18762	0.17977	0.20516
0.11258	0.19036	0.2207	0.21421
0.11062	0.19303	0.22721	0.21823
0.1658	0.19587	0.21717	0.22469
0.13218	0.19693	0.2429	0.22771
0.15138	0.19909	0.26583	0.23246
0.156	0.20067	0.21581	0.23528
0.13579	0.20209	0.27299	0.24302
0.1921	0.20408	0.30682	0.24551
0.13982	0.20445	0.25774	0.25265
0.23703	0.20654	0.28301	0.25569
0.09728	0.20558	0.28081	0.25699
0.18966	0.20859	0.30799	0.26361
0.14831	0.20913	0.29759	0.26766
0.226	0.2109	0.21259	0.26898
0.23629	0.21046	0.29028	0.27496
0.19373	0.2097	0.27354	0.27437
0.30003	0.21017	0.28282	0.27691
0.27643	0.2073	0.29422	0.28277
0.22132	0.20511	0.264	0.28353
0.11835	0.20465	0.38035	0.28628
0.23281	0.20691	0.2355	0.28717
0.17583	0.2062	0.24607	0.28827
0.19374	0.20701	0.26397	0.2905
0.19554	0.2074	0.23149	0.29321
0.21552	0.20771	0.23894	0.292
0.273	0.20749	0.31031	0.29892
0.27852	0.20552	0.41649	0.30089
0.28733	0.20344	0.3829	0.30109
0.21586	0.2008	0.43125	0.30591
0.26413	0.20036	0.18868	0.30396
0.26976	0.19843	0.30095	0.30627
0.3669	0.19627	0.38878	0.30835
0.21441	0.1905	0.32978	0.31427
0.21687	0.18981	0.38576	0.30779
0.2593	0.18901	0.27881	0.3094
0.32931	0.18672	0.28384	0.3079
0.27061	0.18191	0.33848	0.31957
0.26835	0.17917	0.25525	0.31159
0.26018	0.17622	0.40226	0.31803
0.27275	0.17358	0.38878	0.31669
0.20962	0.17018	0.32266	0.32119
0.16076	0.16896	0.31266	0.32487
0.13268	0.16922	0.33228	0.31601
0.14089	0.17021	0.21938	0.32146
0.13234	0.17112	0.28914	0.32341
0.23066	0.17223	0.33864	0.31795
0.1696	0.17021	0.34734	0.32408
0.1997	0.17023	0.31615	0.31896
0.21266	0.16924	0.42159	0.31726
0.25007	0.1676	0.39598	0.32314
0.26188	0.16445	0.25028	0.31938
0.35907	0.16075	0.34823	0.32125
0.14964	0.15183	0.41825	0.32076
0.2023	0.15192	0.37679	0.31227
0.22016	0.15	0.32136	0.32361
0.27696	0.1471	0.36666	0.31994
0.30798	0.14156	0.27125	0.32789
0.07036	0.13407	0.28359	0.32001
0.18412	0.13687	0.31824	0.317
0.11234	0.13496	0.27688	0.31429
0.0666	0.13596	0.20862	0.31516
0.24181	0.13943	0.25933	0.30779
0.07526	0.13374	0.21243	0.29924
0.19758	0.13684	0.28091	0.30123
0.28306	0.13349	0.19699	0.30006
0.01459	0.12342	0.42616	0.29641
0.05845	0.12866	0.23451	0.28617
0.2686	0.13291	0.32337	0.29676
0.15693	0.12323	0.2606	0.29156
0.02043	0.12073	0.18459	0.28127
0.07998	0.12847	0.42091	0.27882
-0.00411	0.13255	0.15525	0.25686
0.20134	0.14562	0.35782	0.25322
0.08961	0.13989	0.26132	0.24986
0.12905	0.14565	0.18547	0.24868
0.18276	0.14799	0.20779	0.20499
0.07789	0.14229	0.13031	0.19669
0.15429	0.15391	0.16339	0.19404
0.16937	0.15382	0.26782	0.17754
0.07517	0.14863	0.01416	0.16738
0.1401	0.18002	0.14222	0.11967
0.21626	0.21626	0.00519	0.10724
-0.83283	-0.39518	-0.69249	-0.52981
-0.24964	0.02191	-0.18944	-0.19544
-0.13504	0.07862	-0.0816	-0.08969
-0.07596	0.10768	-0.02801	-0.03024
-0.02242	0.12707	0.003	0.01414
0.03042	0.1404	-0.00487	0.04664
0.07075	0.14908	0.05449	0.07634
0.02225	0.15469	0.07766	0.0926
0.07794	0.16276	0.08765	0.11357
0.08229	0.16769	0.1569	0.1291
0.09417	0.17219	0.1627	0.14137
0.06749	0.17612	0.17463	0.15212
0.10799	0.18108	0.13359	0.16729
0.1702	0.1843	0.13915	0.17625
0.14648	0.18491	0.19651	0.18377
0.14806	0.18654	0.20069	0.19068
0.19851	0.18805	0.22083	0.20179
0.11535	0.18762	0.21101	0.20361
0.11258	0.19036	0.23754	0.21013
0.11062	0.19303	0.22149	0.21439
0.1658	0.19587	0.18	0.22453
0.13218	0.19693	0.21319	0.22927
0.15138	0.19909	0.22008	0.23579
0.156	0.20067	0.22462	0.24058
0.13579	0.20209	0.1505	0.2432
0.1921	0.20408	0.20074	0.24718
0.13982	0.20445	0.32432	0.25253
0.23703	0.20654	0.19439	0.25851
0.09728	0.20558	0.22759	0.26146
0.18966	0.20859	0.25934	0.25817
0.14831	0.20913	0.2086	0.26473
0.226	0.2109	0.22958	0.27057
0.23629	0.21046	0.25603	0.26926
0.19373	0.2097	0.2368	0.27576
0.30003	0.21017	0.31986	0.27868
0.27643	0.2073	0.29246	0.27823
0.22132	0.20511	0.29409	0.27769
0.11835	0.20465	0.32236	0.28465
0.23281	0.20691	0.28629	0.28753
0.17583	0.2062	0.32077	0.29151
0.19374	0.20701	0.26242	0.28965
0.19554	0.2074	0.24199	0.29479
0.21552	0.20771	0.31823	0.29646
0.273	0.20749	0.32439	0.29686
0.27852	0.20552	0.2785	0.29485
0.28733	0.20344	0.32795	0.30287
0.21586	0.2008	0.34905	0.30445
0.26413	0.20036	0.29089	0.30143
0.26976	0.19843	0.3258	0.30746
0.3669	0.19627	0.33404	0.30813
0.21441	0.1905	0.33077	0.31285
0.21687	0.18981	0.18985	0.30953
0.2593	0.18901	0.35397	0.31234
0.32931	0.18672	0.3772	0.31459
0.27061	0.18191	0.28353	0.31749
0.26835	0.17917	0.3333	0.31411
0.26018	0.17622	0.33993	0.31437
0.27275	0.17358	0.39033	0.31665
0.20962	0.17018	0.36234	0.31431
0.16076	0.16896	0.32795	0.31844
0.13268	0.16922	0.30615	0.31422
0.14089	0.17021	0.48132	0.3233
0.13234	0.17112	0.35194	0.31831
0.23066	0.17223	0.33497	0.31433
0.1696	0.17021	0.25241	0.3165
0.1997	0.17023	0.35136	0.32343
0.21266	0.16924	0.3463	0.32192
0.25007	0.1676	0.30182	0.32632
0.26188	0.16445	0.33637	0.31811
0.35907	0.16075	0.24022	0.3186
0.14964	0.15183	0.41751	0.31981
0.2023	0.15192	0.30805	0.31867
0.22016	0.15	0.3711	0.325
0.27696	0.1471	0.31404	0.32079
0.30798	0.14156	0.24718	0.31879
0.07036	0.13407	0.37653	0.31699
0.18412	0.13687	0.27461	0.31442
0.11234	0.13496	0.33637	0.30597
0.0666	0.13596	0.14179	0.30477
0.24181	0.13943	0.29884	0.3084
0.07526	0.13374	0.35576	0.31099
0.19758	0.13684	0.30587	0.29967
0.28306	0.13349	0.28747	0.30214
0.01459	0.12342	0.38767	0.31205
0.05845	0.12866	0.32911	0.28674
0.2686	0.13291	0.21909	0.29515
0.15693	0.12323	0.26872	0.28522
0.02043	0.12073	0.27371	0.28579
0.07998	0.12847	0.4086	0.27522
-0.00411	0.13255	0.35006	0.26621
0.20134	0.14562	0.30224	0.26385
0.08961	0.13989	0.21055	0.23885
0.12905	0.14565	0.04254	0.22981
0.18276	0.14799	0.24513	0.24044
0.07789	0.14229	0.23129	0.21766
0.15429	0.15391	0.15155	0.21056
0.16937	0.15382	0.06225	0.20164
0.07517	0.14863	0.09204	0.17206
0.1401	0.18002	0.10555	0.15996
0.21626	0.21626	0.11635	0.07663
-0.83283	-0.39518	-0.68762	-0.53386
-0.24964	0.02191	-0.1835	-0.19361
-0.13504	0.07862	-0.07359	-0.08782
-0.07596	0.10768	-0.02013	-0.02912
-0.02242	0.12707	0.03308	0.01279
0.03042	0.1404	0.02505	0.04543
0.07075	0.14908	0.06646	0.07237
0.02225	0.15469	0.08405	0.09675
0.07794	0.16276	0.12921	0.1146
0.08229	0.16769	0.13423	0.12911
0.09417	0.17219	0.13793	0.14167
0.06749	0.17612	0.14555	0.15645
0.10799	0.18108	0.12773	0.16469
0.1702	0.1843	0.16604	0.17856
0.14648	0.18491	0.16168	0.18476
0.14806	0.18654	0.20502	0.19002
0.19851	0.18805	0.16205	0.20353
0.11535	0.18762	0.15941	0.20644
0.11258	0.19036	0.19895	0.21205
0.11062	0.19303	0.19304	0.22286
0.1658	0.19587	0.27256	0.22187
0.13218	0.19693	0.18498	0.23311
0.15138	0.19909	0.21398	0.23296
0.156	0.20067	0.25606	0.23795
0.13579	0.20209	0.21021	0.2474
0.1921	0.20408	0.19587	0.24966
0.13982	0.20445	0.24502	0.25224
0.23703	0.20654	0.23165	0.25967
0.09728	0.20558	0.2842	0.26027
0.18966	0.20859	0.23805	0.26347
0.14831	0.20913	0.29841	0.26468
0.226	0.2109	0.22543	0.26837
0.23629	0.21046	0.30911	0.26997
0.19373	0.2097	0.28631	0.27002
0.30003	0.21017	0.2175	0.27558
0.27643	0.2073	0.29068	0.28181
0.22132	0.20511	0.28309	0.28374
0.11835	0.20465	0.30537	0.29078
0.23281	0.20691	0.23608	0.28956
0.17583	0.2062	0.38924	0.28743
0.19374	0.20701	0.31042	0.29315
0.19554	0.2074	0.3229	0.2934
0.21552	0.20771	0.28578	0.30081
0.273	0.20749	0.32094	0.30166
0.27852	0.20552	0.34834	0.30597
0.28733	0.20344	0.28314	0.3041
0.21586	0.2008	0.32571	0.30501
0.26413	0.20036	0.31734	0.30344
0.26976	0.19843	0.29332	0.30868
0.3669	0.19627	0.34098	0.30568
0.21441	0.1905	0.27964	0.31302
0.21687	0.18981	0.35316	0.31255
0.2593	0.18901	0.41586	0.31618
0.32931	0.18672	0.25683	0.31037
0.27061	0.18191	0.2576	0.31688
0.26835	0.17917	0.37399	0.31772
0.26018	0.17622	0.32689	0.31894
0.27275	0.17358	0.21251	0.32095
0.20962	0.17018	0.30349	0.32017
0.16076	0.16896	0.28554	0.32056
0.13268	0.16922	0.4337	0.32106
0.14089	0.17021	0.30114	0.31965
0.13234	0.17112	0.28907	0.32146
0.23066	0.17223	0.3112	0.32104
0.1696	0.17021	0.35164	0.31323
0.1997	0.17023	0.39688	0.32187
0.21266	0.16924	0.44131	0.32415
0.25007	0.1676	0.31567	0.31828
0.26188	0.16445	0.19797	0.31973
0.35907	0.16075	0.38294	0.31388
0.14964	0.15183	0.27222	0.32617
0.2023	0.15192	0.14772	0.31882
0.22016	0.15	0.4582	0.31857
0.27696	0.1471	0.35797	0.31746
0.30798	0.14156	0.44806	0.31936
0.07036	0.13407	0.32872	0.31495
0.18412	0.13687	0.33743	0.31379
0.11234	0.13496	0.41463	0.31163
0.0666	0.13596	0.32642	0.31677
0.24181	0.13943	0.34938	0.30306
0.07526	0.13374	0.38002	0.3011
0.19758	0.13684	0.37556	0.29743
0.28306	0.13349	0.21225	0.3015
0.01459	0.12342	0.27969	0.30278
0.05845	0.12866	0.26538	0.29369
0.2686	0.13291	0.20994	0.28813
0.15693	0.12323	0.31895	0.29412
0.02043	0.12073	0.2756	0.28449
0.07998	0.12847	0.24731	0.28001
-0.00411	0.13255	0.36965	0.25952
0.20134	0.14562	0.3618	0.25056
0.08961	0.13989	0.0633	0.25525
0.12905	0.14565	0.33042	0.24084
0.18276	0.14799	0.21256	0.23603
0.07789	0.14229	0.11391	0.20955
0.15429	0.15391	0.11443	0.19956
0.16937	0.15382	0.01928	0.20579
0.07517	0.14863	0.1715	0.15486
0.1401	0.18002	0.01385	0.13923
0.21626	0.21626	0.05869	0.11389
