α_weak,α_strong,α,gam_neg,shape,analysis,method
0.145628,0.259436,0.402789,614.464,0.173145,isolation_0.4_0.1_0.8,abc_mk
0.0893131,0.31073,0.384557,596.684,0.166138,isolation_0.4_0.1_0.8,abc_mk
0.0907178,0.302132,0.37433,613.352,0.164174,isolation_0.4_0.1_0.8,abc_mk
0.105114,0.294747,0.380551,582.894,0.162788,isolation_0.4_0.1_0.8,abc_mk
0.172305,0.247341,0.409848,634.495,0.174638,isolation_0.4_0.1_0.8,abc_mk
0.0792321,0.317326,0.384497,589.207,0.166848,isolation_0.4_0.1_0.8,abc_mk
0.153136,0.285168,0.432678,545.961,0.179112,isolation_0.4_0.1_0.999,abc_mk
0.159429,0.287259,0.43768,557.712,0.181835,isolation_0.4_0.1_0.999,abc_mk
0.146001,0.30041,0.436197,570.379,0.18115,isolation_0.4_0.1_0.999,abc_mk
0.152284,0.304116,0.441804,543.729,0.183996,isolation_0.4_0.1_0.999,abc_mk
0.128075,0.298098,0.41281,540.741,0.173959,isolation_0.4_0.1_0.999,abc_mk
0.157652,0.284369,0.435179,591.886,0.179219,isolation_0.4_0.1_0.999,abc_mk
0.199607,0.241949,0.426177,568.998,0.179103,isolation_0.4_0.1_0.999,abc_mk
0.174184,0.26889,0.431137,527.128,0.178422,isolation_0.4_0.1_0.999,abc_mk
0.130653,0.300037,0.419456,571.351,0.173801,isolation_0.4_0.1_0.999,abc_mk
0.174627,0.274284,0.436859,600.377,0.183629,isolation_0.4_0.1_0.999,abc_mk
0.17392,0.282012,0.438044,588.301,0.182527,isolation_0.4_0.1_0.999,abc_mk
0.189092,0.260016,0.436016,614.337,0.180923,isolation_0.4_0.1_0.999,abc_mk
0.165221,0.297952,0.44933,543.714,0.186039,isolation_0.4_0.1_0.999,abc_mk
0.159295,0.292338,0.437631,564.543,0.179623,isolation_0.4_0.1_0.999,abc_mk
0.189744,0.27228,0.447076,561.701,0.186988,isolation_0.4_0.1_0.999,abc_mk
0.16725,0.27353,0.431808,602.706,0.179111,isolation_0.4_0.1_0.999,abc_mk
0.175335,0.266362,0.427363,556.861,0.177103,isolation_0.4_0.1_0.999,abc_mk
0.144641,0.292527,0.42583,583.912,0.176443,isolation_0.4_0.1_0.999,abc_mk
0.163805,0.281096,0.43566,571.879,0.184975,isolation_0.4_0.1_0.999,abc_mk
0.152849,0.280354,0.422162,556.759,0.175189,isolation_0.4_0.1_0.999,abc_mk
0.144019,0.297735,0.426382,583.424,0.174796,isolation_0.4_0.1_0.999,abc_mk
0.122705,0.312075,0.423607,508.927,0.175218,isolation_0.4_0.1_0.999,abc_mk
0.212395,0.235256,0.437482,576.766,0.184461,isolation_0.4_0.1_0.999,abc_mk
0.136671,0.297933,0.420297,571.53,0.175587,isolation_0.4_0.1_0.999,abc_mk
0.164156,0.265845,0.418542,603.42,0.172521,isolation_0.4_0.1_0.999,abc_mk
0.169947,0.282111,0.447042,611.69,0.184896,isolation_0.4_0.1_0.999,abc_mk
0.190775,0.257737,0.440607,603.659,0.183459,isolation_0.4_0.1_0.999,abc_mk
0.217812,0.242445,0.445743,586.982,0.188495,isolation_0.4_0.1_0.999,abc_mk
0.113795,0.313042,0.423637,582.844,0.176859,isolation_0.4_0.1_0.999,abc_mk
0.209151,0.2476,0.44798,455.796,0.187295,isolation_0.4_0.1_0.999,abc_mk
0.172247,0.26692,0.422953,407.096,0.177961,isolation_0.4_0.1_0.999,abc_mk
0.201506,0.252123,0.440486,555.578,0.18444,isolation_0.4_0.1_0.999,abc_mk
0.164999,0.284946,0.43522,544.854,0.179724,isolation_0.4_0.1_0.999,abc_mk
0.184393,0.269879,0.444523,645.697,0.187801,isolation_0.4_0.1_0.999,abc_mk
0.154914,0.276897,0.421979,564.79,0.176083,isolation_0.4_0.1_0.999,abc_mk
0.167584,0.279453,0.43458,561.407,0.183224,isolation_0.4_0.1_0.999,abc_mk
0.158851,0.2858,0.426203,565.844,0.177684,isolation_0.4_0.1_0.999,abc_mk
0.0801817,0.349247,0.415649,524.106,0.172811,isolation_0.4_0.1_0.999,abc_mk
0.15531,0.289523,0.435455,560.519,0.179569,isolation_0.4_0.1_0.999,abc_mk
0.166745,0.277935,0.428505,688.384,0.180316,isolation_0.4_0.1_0.999,abc_mk
0.167918,0.274581,0.432637,570.186,0.179692,isolation_0.4_0.1_0.999,abc_mk
0.185873,0.258234,0.435217,554.818,0.182484,isolation_0.4_0.1_0.999,abc_mk
0.195662,0.258104,0.446613,556.55,0.186615,isolation_0.4_0.1_0.999,abc_mk
0.174957,0.289208,0.449842,559.656,0.188194,isolation_0.4_0.1_0.999,abc_mk
0.129099,0.309168,0.426154,570.165,0.178276,isolation_0.4_0.1_0.999,abc_mk
0.139448,0.300022,0.427007,543.769,0.178646,isolation_0.4_0.1_0.999,abc_mk
0.160876,0.290055,0.43957,623.472,0.182194,isolation_0.4_0.1_0.999,abc_mk
0.200982,0.24554,0.435634,587.663,0.181664,isolation_0.4_0.1_0.999,abc_mk
0.154708,0.292383,0.432225,553.288,0.180502,isolation_0.4_0.1_0.999,abc_mk
0.133328,0.307685,0.4328,576.924,0.180532,isolation_0.4_0.1_0.999,abc_mk
0.176768,0.269195,0.434723,590.491,0.180369,isolation_0.4_0.1_0.999,abc_mk
0.15643,0.284199,0.433395,523.349,0.181693,isolation_0.4_0.1_0.999,abc_mk
0.204594,0.241347,0.437418,551.991,0.17947,isolation_0.4_0.1_0.999,abc_mk
0.181516,0.257873,0.424365,598.547,0.175373,isolation_0.4_0.1_0.999,abc_mk
0.148466,0.292299,0.433172,553.939,0.180524,isolation_0.4_0.1_0.999,abc_mk
0.16182,0.276038,0.421976,567.486,0.174417,isolation_0.4_0.1_0.999,abc_mk
0.150883,0.28533,0.422853,581.51,0.17542,isolation_0.4_0.1_0.999,abc_mk
0.120731,0.306295,0.419346,546.478,0.172596,isolation_0.4_0.1_0.999,abc_mk
0.120878,0.319074,0.421826,537.434,0.175462,isolation_0.4_0.1_0.999,abc_mk
0.130816,0.303583,0.429331,574.37,0.178902,isolation_0.4_0.1_0.999,abc_mk
0.174693,0.268494,0.435117,535.259,0.182184,isolation_0.4_0.1_0.999,abc_mk
0.111402,0.324604,0.421898,549.047,0.177811,isolation_0.4_0.1_0.999,abc_mk
0.161741,0.281051,0.435015,614.071,0.178804,isolation_0.4_0.1_0.999,abc_mk
0.13011,0.317385,0.4268,555.517,0.177706,isolation_0.4_0.1_0.999,abc_mk
0.164191,0.266771,0.421808,531.914,0.17854,isolation_0.4_0.1_0.999,abc_mk
0.176627,0.271202,0.437006,563.071,0.182553,isolation_0.4_0.1_0.999,abc_mk
0.173855,0.262223,0.427882,588.783,0.176604,isolation_0.4_0.1_0.999,abc_mk
0.151145,0.276568,0.415948,569.072,0.171638,isolation_0.4_0.1_0.999,abc_mk
0.19603,0.243666,0.429958,604.572,0.179241,isolation_0.4_0.1_0.999,abc_mk
0.176197,0.280594,0.438446,589.391,0.181599,isolation_0.4_0.1_0.999,abc_mk
0.154209,0.283114,0.425111,644.373,0.175751,isolation_0.4_0.1_0.999,abc_mk
0.150037,0.290556,0.428795,551.884,0.177558,isolation_0.4_0.1_0.999,abc_mk
0.153401,0.293738,0.437613,602.582,0.181763,isolation_0.4_0.1_0.999,abc_mk
0.183509,0.280219,0.449115,591.272,0.185857,isolation_0.4_0.1_0.999,abc_mk
0.152781,0.293827,0.425175,539.628,0.176054,isolation_0.4_0.1_0.999,abc_mk
0.163182,0.286771,0.440698,545.153,0.182596,isolation_0.4_0.1_0.999,abc_mk
0.15781,0.283781,0.4312,601.565,0.179097,isolation_0.4_0.1_0.999,abc_mk
0.178121,0.276398,0.433286,591.011,0.182752,isolation_0.4_0.1_0.999,abc_mk
0.139697,0.287561,0.415332,587.644,0.173805,isolation_0.4_0.1_0.999,abc_mk
0.0914373,0.32938,0.409151,581.423,0.169939,isolation_0.4_0.1_0.999,abc_mk
0.184598,0.264309,0.436819,591.742,0.183675,isolation_0.4_0.1_0.999,abc_mk
0.191209,0.252912,0.432969,564.419,0.18212,isolation_0.4_0.1_0.999,abc_mk
0.108777,0.328157,0.42315,576.04,0.173623,isolation_0.4_0.1_0.999,abc_mk
0.15817,0.286477,0.431085,586.864,0.180086,isolation_0.4_0.1_0.999,abc_mk
0.16814,0.28082,0.429328,540.524,0.178493,isolation_0.4_0.1_0.999,abc_mk
0.172304,0.263423,0.428299,592.36,0.178042,isolation_0.4_0.1_0.999,abc_mk
0.146569,0.297447,0.426602,527.098,0.176936,isolation_0.4_0.1_0.999,abc_mk
0.194936,0.268508,0.450783,570.257,0.186669,isolation_0.4_0.1_0.999,abc_mk
0.109057,0.332752,0.42245,537.064,0.177714,isolation_0.4_0.1_0.999,abc_mk
0.195339,0.245895,0.432835,555.7,0.178901,isolation_0.4_0.1_0.999,abc_mk
0.165786,0.285188,0.43618,547.576,0.180738,isolation_0.4_0.1_0.999,abc_mk
0.184823,0.263837,0.427882,588.755,0.177546,isolation_0.4_0.1_0.999,abc_mk
0.141315,0.291975,0.421263,465.997,0.176689,isolation_0.4_0.1_0.999,abc_mk
0.122608,0.320994,0.435365,567.184,0.181358,isolation_0.4_0.1_0.999,abc_mk
0.151324,0.305929,0.445203,595.387,0.18394,isolation_0.4_0.1_0.999,abc_mk
0.139438,0.297116,0.424253,565.37,0.175447,isolation_0.4_0.1_0.999,abc_mk
0.157952,0.289325,0.433216,402.667,0.178561,isolation_0.4_0.1_0.999,abc_mk
0.142676,0.295919,0.425405,575.448,0.176769,isolation_0.4_0.1_0.999,abc_mk
0.213701,0.25652,0.457667,580.894,0.18973,isolation_0.4_0.1_0.999,abc_mk
0.18902,0.273321,0.445056,552.266,0.184577,isolation_0.4_0.1_0.999,abc_mk
0.144096,0.30818,0.441719,557.84,0.183174,isolation_0.4_0.1_0.999,abc_mk
0.0726951,0.140832,0.195046,723.691,0.149408,isolation_0.4_0.2_0.2,abc_mk
0.0985816,0.128787,0.205837,734.735,0.150993,isolation_0.4_0.2_0.2,abc_mk
0.0480046,0.139886,0.191506,1032.71,0.149444,isolation_0.4_0.2_0.2,abc_mk
0.0651736,0.150382,0.202776,714.46,0.150174,isolation_0.4_0.2_0.2,abc_mk
0.0281993,0.156106,0.186121,1389.27,0.147962,isolation_0.4_0.2_0.2,abc_mk
0.0368354,0.153466,0.19169,647.117,0.148686,isolation_0.4_0.2_0.2,abc_mk
0.024643,0.159352,0.189112,635.297,0.147227,isolation_0.4_0.2_0.2,abc_mk
0.0750295,0.153802,0.205262,594.639,0.153181,isolation_0.4_0.2_0.2,abc_mk
0.101072,0.120276,0.204401,628.434,0.148445,isolation_0.4_0.2_0.2,abc_mk
0.094631,0.125922,0.199294,638.387,0.150625,isolation_0.4_0.2_0.2,abc_mk
0.0945792,0.125549,0.200807,611.642,0.149453,isolation_0.4_0.2_0.2,abc_mk
0.0959833,0.140533,0.207388,1067.01,0.150163,isolation_0.4_0.2_0.2,abc_mk
0.0487296,0.162916,0.201128,1340.27,0.151671,isolation_0.4_0.2_0.2,abc_mk
0.0808433,0.126287,0.187455,1489.99,0.146012,isolation_0.4_0.2_0.2,abc_mk
0.0464689,0.152571,0.193151,689.764,0.150662,isolation_0.4_0.2_0.2,abc_mk
0.0169767,0.142787,0.176103,596.489,0.141962,isolation_0.4_0.2_0.2,abc_mk
0.0204265,0.154596,0.178672,673.257,0.142737,isolation_0.4_0.2_0.2,abc_mk
0.0810458,0.142645,0.208499,1584.34,0.154078,isolation_0.4_0.2_0.2,abc_mk
0.126055,0.103595,0.206316,1520.91,0.151367,isolation_0.4_0.2_0.2,abc_mk
0.106314,0.123025,0.214246,679.93,0.15315,isolation_0.4_0.2_0.2,abc_mk
0.0605815,0.1243,0.185842,608.494,0.14514,isolation_0.4_0.2_0.2,abc_mk
0.0672355,0.135484,0.185202,1043.39,0.147003,isolation_0.4_0.2_0.2,abc_mk
0.056139,0.130045,0.178762,1509.02,0.144227,isolation_0.4_0.2_0.2,abc_mk
0.0316324,0.15192,0.184053,589.273,0.145902,isolation_0.4_0.2_0.2,abc_mk
0.0387776,0.149767,0.184732,1037.17,0.144469,isolation_0.4_0.2_0.2,abc_mk
0.080271,0.138553,0.198938,604.395,0.146265,isolation_0.4_0.2_0.2,abc_mk
0.0303645,0.154566,0.18469,650.979,0.146386,isolation_0.4_0.2_0.2,abc_mk
0.15721,0.110636,0.240713,656.344,0.159777,isolation_0.4_0.2_0.2,abc_mk
0.077635,0.124707,0.194935,1059.34,0.146359,isolation_0.4_0.2_0.2,abc_mk
0.0928178,0.123018,0.191862,733.017,0.146798,isolation_0.4_0.2_0.2,abc_mk
0.0538599,0.138924,0.192689,718.188,0.146265,isolation_0.4_0.2_0.2,abc_mk
0.0252653,0.131214,0.163863,548.867,0.141695,isolation_0.4_0.2_0.2,abc_mk
0.0789722,0.14235,0.200941,645.897,0.149032,isolation_0.4_0.2_0.2,abc_mk
0.0768046,0.150869,0.203428,709.166,0.151171,isolation_0.4_0.2_0.2,abc_mk
0.0740696,0.126466,0.18728,665.701,0.150335,isolation_0.4_0.2_0.2,abc_mk
0.0468587,0.140845,0.182217,837.94,0.141779,isolation_0.4_0.2_0.2,abc_mk
0.115711,0.135815,0.228252,729.157,0.16113,isolation_0.4_0.2_0.2,abc_mk
0.0791499,0.132689,0.194308,635.779,0.149796,isolation_0.4_0.2_0.2,abc_mk
0.093745,0.129285,0.212729,646.226,0.152791,isolation_0.4_0.2_0.2,abc_mk
0.034103,0.143822,0.181665,592.763,0.145514,isolation_0.4_0.2_0.2,abc_mk
0.0739834,0.1465,0.203347,741.709,0.151398,isolation_0.4_0.2_0.2,abc_mk
0.0539145,0.133188,0.175932,694.768,0.139666,isolation_0.4_0.2_0.2,abc_mk
0.0419503,0.139409,0.187482,1041.16,0.145247,isolation_0.4_0.2_0.2,abc_mk
0.0456797,0.135702,0.174781,1352.75,0.143892,isolation_0.4_0.2_0.2,abc_mk
0.049255,0.148242,0.196718,605.643,0.150386,isolation_0.4_0.2_0.2,abc_mk
0.0450174,0.137004,0.17559,588.959,0.144719,isolation_0.4_0.2_0.2,abc_mk
0.0688626,0.147581,0.20442,623.539,0.151441,isolation_0.4_0.2_0.2,abc_mk
0.0405951,0.132451,0.17135,645.806,0.141139,isolation_0.4_0.2_0.2,abc_mk
0.0739357,0.120937,0.179765,747.112,0.140012,isolation_0.4_0.2_0.2,abc_mk
0.0207865,0.153041,0.181374,651.465,0.14477,isolation_0.4_0.2_0.2,abc_mk
0.0446418,0.148489,0.188639,1526.05,0.14701,isolation_0.4_0.2_0.2,abc_mk
0.0257836,0.150967,0.18712,641.505,0.147445,isolation_0.4_0.2_0.2,abc_mk
0.0256038,0.16097,0.185276,664.137,0.149355,isolation_0.4_0.2_0.2,abc_mk
0.0803879,0.140653,0.205442,1321.44,0.152743,isolation_0.4_0.2_0.2,abc_mk
0.0307379,0.153699,0.186684,624.948,0.142002,isolation_0.4_0.2_0.2,abc_mk
0.114483,0.117961,0.215396,1014.37,0.153564,isolation_0.4_0.2_0.2,abc_mk
0.0276336,0.152624,0.191023,588.15,0.146095,isolation_0.4_0.2_0.2,abc_mk
0.05541,0.147277,0.200395,1335.47,0.152098,isolation_0.4_0.2_0.2,abc_mk
0.0947012,0.112739,0.19362,1046.86,0.144174,isolation_0.4_0.2_0.2,abc_mk
0.0833794,0.135268,0.20055,736.923,0.149572,isolation_0.4_0.2_0.2,abc_mk
0.0458814,0.162371,0.200549,748.665,0.149342,isolation_0.4_0.2_0.2,abc_mk
0.035031,0.162735,0.198978,633.43,0.150984,isolation_0.4_0.2_0.2,abc_mk
0.0719446,0.145058,0.199518,1007.07,0.151218,isolation_0.4_0.2_0.2,abc_mk
0.0287613,0.132121,0.165455,562.182,0.14312,isolation_0.4_0.2_0.2,abc_mk
0.0375013,0.147064,0.185085,1038.97,0.146671,isolation_0.4_0.2_0.2,abc_mk
0.0762668,0.13752,0.205173,1407.69,0.1513,isolation_0.4_0.2_0.2,abc_mk
0.0443899,0.148084,0.189274,723.582,0.14558,isolation_0.4_0.2_0.2,abc_mk
0.028706,0.154853,0.185496,586.098,0.148352,isolation_0.4_0.2_0.2,abc_mk
0.0267045,0.16468,0.197277,553.321,0.150176,isolation_0.4_0.2_0.2,abc_mk
0.086365,0.124689,0.195531,1038.15,0.150794,isolation_0.4_0.2_0.2,abc_mk
0.11986,0.120782,0.222279,1033.72,0.154491,isolation_0.4_0.2_0.2,abc_mk
0.0767915,0.150686,0.212337,611.859,0.154424,isolation_0.4_0.2_0.2,abc_mk
0.0387144,0.138113,0.176752,957.2,0.146182,isolation_0.4_0.2_0.2,abc_mk
0.0528623,0.156416,0.199255,624.136,0.151616,isolation_0.4_0.2_0.2,abc_mk
0.0459636,0.138446,0.184471,682.153,0.145344,isolation_0.4_0.2_0.2,abc_mk
0.0792093,0.132236,0.195762,725.583,0.147825,isolation_0.4_0.2_0.2,abc_mk
0.0946613,0.133244,0.193201,599.589,0.148554,isolation_0.4_0.2_0.2,abc_mk
0.0435904,0.142689,0.182292,1310.51,0.145032,isolation_0.4_0.2_0.2,abc_mk
0.108003,0.124431,0.204486,1110.05,0.154471,isolation_0.4_0.2_0.2,abc_mk
0.0718675,0.148499,0.20341,552.222,0.149852,isolation_0.4_0.2_0.2,abc_mk
0.0539261,0.143843,0.185322,680.253,0.144764,isolation_0.4_0.2_0.2,abc_mk
0.0342932,0.136849,0.178746,616.496,0.142882,isolation_0.4_0.2_0.2,abc_mk
0.111315,0.123421,0.212672,1035.14,0.155176,isolation_0.4_0.2_0.2,abc_mk
0.0555609,0.141095,0.190106,637.364,0.148582,isolation_0.4_0.2_0.2,abc_mk
0.0280814,0.176972,0.204152,579.75,0.149217,isolation_0.4_0.2_0.2,abc_mk
0.05101,0.152248,0.202932,592.421,0.156435,isolation_0.4_0.2_0.2,abc_mk
0.0604164,0.150929,0.202611,1010.69,0.150738,isolation_0.4_0.2_0.2,abc_mk
0.0430791,0.140408,0.188143,723.973,0.146305,isolation_0.4_0.2_0.2,abc_mk
0.127067,0.113246,0.220081,603.412,0.155218,isolation_0.4_0.2_0.2,abc_mk
0.0874159,0.127338,0.199985,1461.5,0.149061,isolation_0.4_0.2_0.2,abc_mk
0.0478002,0.148556,0.200087,666.59,0.149751,isolation_0.4_0.2_0.2,abc_mk
0.15064,0.104702,0.236215,745.132,0.158351,isolation_0.4_0.2_0.2,abc_mk
0.0789196,0.1415,0.204076,671.321,0.15134,isolation_0.4_0.2_0.2,abc_mk
0.0202679,0.152882,0.187713,628.584,0.143924,isolation_0.4_0.2_0.2,abc_mk
0.154796,0.115114,0.245073,616.674,0.162283,isolation_0.4_0.2_0.2,abc_mk
0.0774122,0.137236,0.194281,1007.73,0.146744,isolation_0.4_0.2_0.2,abc_mk
0.0286076,0.158451,0.188983,571.318,0.145325,isolation_0.4_0.2_0.2,abc_mk
0.0867461,0.156744,0.221766,576.068,0.158503,isolation_0.4_0.2_0.2,abc_mk
0.0931735,0.126563,0.193266,1000.23,0.148787,isolation_0.4_0.2_0.2,abc_mk
0.0830289,0.127548,0.191352,650.833,0.148489,isolation_0.4_0.2_0.2,abc_mk
0.066961,0.146376,0.195293,686.851,0.146454,isolation_0.4_0.2_0.2,abc_mk
0.120159,0.185213,0.289937,1028.66,0.162823,isolation_0.4_0.2_0.4,abc_mk
0.124871,0.199175,0.295189,664.421,0.167002,isolation_0.4_0.2_0.4,abc_mk
0.184204,0.148895,0.319687,724.02,0.170468,isolation_0.4_0.2_0.4,abc_mk
0.0500504,0.219461,0.271543,739.551,0.159321,isolation_0.4_0.2_0.4,abc_mk
0.09711,0.189554,0.287419,689.852,0.161555,isolation_0.4_0.2_0.4,abc_mk
0.134401,0.180278,0.298651,762.97,0.162996,isolation_0.4_0.2_0.4,abc_mk
0.153849,0.166721,0.305266,754.137,0.166619,isolation_0.4_0.2_0.4,abc_mk
0.149406,0.166348,0.299006,764.771,0.16524,isolation_0.4_0.2_0.4,abc_mk
0.125841,0.192507,0.294935,738.603,0.164072,isolation_0.4_0.2_0.4,abc_mk
0.137599,0.183687,0.299216,764.409,0.167399,isolation_0.4_0.2_0.4,abc_mk
0.112409,0.183847,0.272981,1083.77,0.156818,isolation_0.4_0.2_0.4,abc_mk
0.116608,0.189912,0.289355,697.706,0.163362,isolation_0.4_0.2_0.4,abc_mk
0.146852,0.175592,0.303263,752.769,0.167247,isolation_0.4_0.2_0.4,abc_mk
0.0770134,0.211002,0.278748,604.007,0.158534,isolation_0.4_0.2_0.4,abc_mk
0.116207,0.171289,0.270422,1353.37,0.156259,isolation_0.4_0.2_0.4,abc_mk
0.111467,0.19103,0.288617,796.62,0.164104,isolation_0.4_0.2_0.4,abc_mk
0.074648,0.225664,0.280237,681.587,0.159339,isolation_0.4_0.2_0.4,abc_mk
0.121799,0.182635,0.295795,1027.13,0.167164,isolation_0.4_0.2_0.4,abc_mk
0.0817412,0.196997,0.267444,675.131,0.156695,isolation_0.4_0.2_0.4,abc_mk
0.0747274,0.205258,0.264571,806.32,0.154303,isolation_0.4_0.2_0.4,abc_mk
0.0977272,0.193407,0.275504,758.144,0.156423,isolation_0.4_0.2_0.4,abc_mk
0.133081,0.173447,0.288374,1408.33,0.161789,isolation_0.4_0.2_0.4,abc_mk
0.111378,0.200456,0.293315,637.229,0.164051,isolation_0.4_0.2_0.4,abc_mk
0.0860321,0.200309,0.275676,736.388,0.157534,isolation_0.4_0.2_0.4,abc_mk
0.141353,0.18561,0.297633,640.895,0.163114,isolation_0.4_0.2_0.4,abc_mk
0.204709,0.132103,0.324302,1041.31,0.172423,isolation_0.4_0.2_0.4,abc_mk
0.0785227,0.215034,0.27864,692.474,0.157509,isolation_0.4_0.2_0.4,abc_mk
0.0796396,0.201071,0.25661,662.646,0.151646,isolation_0.4_0.2_0.4,abc_mk
0.123744,0.179443,0.28929,677.488,0.161153,isolation_0.4_0.2_0.4,abc_mk
0.154125,0.167547,0.304484,695.32,0.167763,isolation_0.4_0.2_0.4,abc_mk
0.117567,0.188747,0.291082,736.984,0.160536,isolation_0.4_0.2_0.4,abc_mk
0.129928,0.176628,0.287421,733.577,0.160493,isolation_0.4_0.2_0.4,abc_mk
0.108496,0.203228,0.294464,867.844,0.163883,isolation_0.4_0.2_0.4,abc_mk
0.12882,0.190459,0.300841,595.815,0.166233,isolation_0.4_0.2_0.4,abc_mk
0.0918953,0.186345,0.265694,759.972,0.153404,isolation_0.4_0.2_0.4,abc_mk
0.151774,0.161958,0.302101,725.585,0.16572,isolation_0.4_0.2_0.4,abc_mk
0.134638,0.179498,0.30217,833.716,0.169291,isolation_0.4_0.2_0.4,abc_mk
0.154366,0.17016,0.304054,701.135,0.170026,isolation_0.4_0.2_0.4,abc_mk
0.123202,0.187317,0.291002,703.7,0.161696,isolation_0.4_0.2_0.4,abc_mk
0.125332,0.195643,0.307427,778.963,0.168519,isolation_0.4_0.2_0.4,abc_mk
0.155269,0.147115,0.294128,723.469,0.166409,isolation_0.4_0.2_0.4,abc_mk
0.179619,0.156096,0.306499,799.464,0.168849,isolation_0.4_0.2_0.4,abc_mk
0.113163,0.184887,0.287932,803.353,0.161342,isolation_0.4_0.2_0.4,abc_mk
0.150817,0.175016,0.311644,617.274,0.170152,isolation_0.4_0.2_0.4,abc_mk
0.104241,0.197421,0.286949,770.219,0.162612,isolation_0.4_0.2_0.4,abc_mk
0.0900442,0.196567,0.272674,780.36,0.156831,isolation_0.4_0.2_0.4,abc_mk
0.114552,0.197642,0.2967,802.419,0.162256,isolation_0.4_0.2_0.4,abc_mk
0.12988,0.182593,0.28947,728.856,0.166767,isolation_0.4_0.2_0.4,abc_mk
0.0785516,0.219844,0.282414,744.357,0.160435,isolation_0.4_0.2_0.4,abc_mk
0.136309,0.181751,0.301557,688.64,0.169169,isolation_0.4_0.2_0.4,abc_mk
0.14247,0.183917,0.310743,665.111,0.170143,isolation_0.4_0.2_0.4,abc_mk
0.187319,0.163181,0.335442,596.643,0.177796,isolation_0.4_0.2_0.4,abc_mk
0.170768,0.159724,0.309931,726.098,0.169336,isolation_0.4_0.2_0.4,abc_mk
0.128277,0.175999,0.289663,976.519,0.161331,isolation_0.4_0.2_0.4,abc_mk
0.112703,0.178458,0.277248,758.971,0.162156,isolation_0.4_0.2_0.4,abc_mk
0.113185,0.1865,0.282641,788.434,0.162604,isolation_0.4_0.2_0.4,abc_mk
0.14836,0.161372,0.30339,894.993,0.163548,isolation_0.4_0.2_0.4,abc_mk
0.141545,0.169129,0.296335,621.179,0.16452,isolation_0.4_0.2_0.4,abc_mk
0.137238,0.176051,0.295397,796.822,0.158419,isolation_0.4_0.2_0.4,abc_mk
0.165968,0.157081,0.30981,772.308,0.168095,isolation_0.4_0.2_0.4,abc_mk
0.193633,0.141127,0.318662,761.153,0.171371,isolation_0.4_0.2_0.4,abc_mk
0.13636,0.179923,0.305883,683.194,0.165889,isolation_0.4_0.2_0.4,abc_mk
0.137796,0.167102,0.286971,820.386,0.159333,isolation_0.4_0.2_0.4,abc_mk
0.095539,0.189584,0.268591,624.589,0.155455,isolation_0.4_0.2_0.4,abc_mk
0.0953448,0.200685,0.282526,667.661,0.159694,isolation_0.4_0.2_0.4,abc_mk
0.153758,0.167482,0.310322,775.129,0.169018,isolation_0.4_0.2_0.4,abc_mk
0.150256,0.171069,0.303745,610.33,0.166236,isolation_0.4_0.2_0.4,abc_mk
0.102539,0.208083,0.293323,701.982,0.167008,isolation_0.4_0.2_0.4,abc_mk
0.0790993,0.205995,0.275571,708.516,0.159392,isolation_0.4_0.2_0.4,abc_mk
0.109086,0.184018,0.270282,728.228,0.154152,isolation_0.4_0.2_0.4,abc_mk
0.0969047,0.188017,0.274251,770.284,0.157937,isolation_0.4_0.2_0.4,abc_mk
0.158193,0.174587,0.306168,749.853,0.170267,isolation_0.4_0.2_0.4,abc_mk
0.129473,0.188357,0.304656,642.658,0.164954,isolation_0.4_0.2_0.4,abc_mk
0.13355,0.17693,0.293175,778.438,0.162131,isolation_0.4_0.2_0.4,abc_mk
0.118657,0.189601,0.293529,750.691,0.165984,isolation_0.4_0.2_0.4,abc_mk
0.0856336,0.21438,0.280155,797.582,0.158582,isolation_0.4_0.2_0.4,abc_mk
0.0271959,0.222124,0.250155,729.893,0.149961,isolation_0.4_0.2_0.4,abc_mk
0.128845,0.169978,0.28539,762.932,0.161325,isolation_0.4_0.2_0.4,abc_mk
0.129368,0.17021,0.285186,748.317,0.159018,isolation_0.4_0.2_0.4,abc_mk
0.153268,0.174088,0.313082,831.437,0.170061,isolation_0.4_0.2_0.4,abc_mk
0.165486,0.165552,0.308966,767.726,0.168373,isolation_0.4_0.2_0.4,abc_mk
0.0884738,0.22608,0.289686,661.755,0.162725,isolation_0.4_0.2_0.4,abc_mk
0.175429,0.168718,0.325919,757.405,0.174446,isolation_0.4_0.2_0.4,abc_mk
0.128818,0.177004,0.287424,1070.52,0.161941,isolation_0.4_0.2_0.4,abc_mk
0.149999,0.173087,0.295701,1074.45,0.165259,isolation_0.4_0.2_0.4,abc_mk
0.075941,0.2087,0.272654,686.225,0.156246,isolation_0.4_0.2_0.4,abc_mk
0.0965396,0.210658,0.293115,694.476,0.165831,isolation_0.4_0.2_0.4,abc_mk
0.127361,0.196531,0.30391,638.441,0.167379,isolation_0.4_0.2_0.4,abc_mk
0.139016,0.176339,0.302267,595.001,0.166174,isolation_0.4_0.2_0.4,abc_mk
0.120403,0.187086,0.292649,753.341,0.163133,isolation_0.4_0.2_0.4,abc_mk
0.163259,0.164908,0.308164,817.741,0.163596,isolation_0.4_0.2_0.4,abc_mk
0.115196,0.196332,0.295753,657.126,0.167201,isolation_0.4_0.2_0.4,abc_mk
