aw	as	a	gamNeg	shape	analysis	b	w	method
0.217559	-0.0693996	0.145264	702.319	0.116433	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.22074	-0.0740519	0.140803	654.887	0.114668	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.193696	-0.0626457	0.126532	123.993	0.11279	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.171198	-0.0652134	0.104647	303.233	0.100587	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.209237	-0.0740462	0.12822	378.07	0.114699	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.156211	-0.00775276	0.150958	106.781	0.12338	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.240363	-0.102128	0.135396	710.596	0.11786	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.137263	-0.0345247	0.0968795	937.947	0.103807	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.20441	-0.101706	0.106198	522.661	0.101611	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.196337	-0.0538106	0.140687	176.977	0.116163	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.133576	-0.0392153	0.0950808	299.225	0.101636	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.107599	-0.00824996	0.104672	717.018	0.107913	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.127446	0.0153732	0.150991	754.805	0.121484	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.157789	-0.0493145	0.118055	206.557	0.107418	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.174907	-0.0569198	0.119667	191.977	0.114238	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.184382	-0.0601479	0.12809	139.118	0.112631	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.148468	-0.0358628	0.113384	457.529	0.107712	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.147078	-0.0381583	0.11848	657.221	0.106237	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.175101	-0.0502164	0.124044	915.536	0.108905	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.0787531	0.0174238	0.0912794	233.656	0.0999134	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.177479	-0.0749574	0.0999974	760.338	0.0988276	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.156709	-0.0131844	0.126534	734.104	0.11375	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.205735	-0.0480971	0.159158	456.478	0.122854	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.12569	-0.00204983	0.125709	812.997	0.11414	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.145898	-0.0282353	0.119314	432.528	0.110432	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.155357	-0.0745266	0.0789829	896.013	0.0968351	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.167949	-0.0205721	0.149675	720.916	0.119499	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.143313	-0.0428684	0.110969	264.749	0.101972	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.170743	-0.0449177	0.112643	317.854	0.106498	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.18502	-0.0917879	0.0949685	334.188	0.102612	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.16401	-0.0328281	0.12545	903.325	0.115116	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.201361	-0.0636999	0.132276	742.355	0.1119	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.179818	-0.0438896	0.140295	706.075	0.115273	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.0899373	0.00318432	0.089695	186.677	0.0965863	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.129463	-0.0637125	0.0610111	704.968	0.0870722	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.181432	-0.076195	0.112861	478.991	0.109291	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.232172	-0.160643	0.0750794	70.8032	0.0913942	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.22976	-0.0831009	0.154532	820.83	0.1221	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.193785	-0.0590651	0.137124	179.398	0.115824	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.153494	-0.0260798	0.126612	321.739	0.111418	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.212529	-0.0764927	0.119251	594.341	0.114252	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.172475	-0.0591641	0.11188	524.346	0.108283	isolation_0.4_0.1_0.2	0.2	0.1	ABC
0.131442	-0.0403518	0.093525	203.571	0.114014	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.116346	-0.041656	0.0792423	1036.87	0.104355	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.049732	0.0461546	0.082682	967.447	0.106778	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.0827341	-0.00165916	0.0792255	211.704	0.110884	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.168432	-0.0785159	0.08389	765.522	0.107496	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.115642	-0.0220261	0.10242	574.818	0.115136	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.122602	-0.0274336	0.0927568	688.628	0.109591	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.136552	-0.0500218	0.0807378	300.583	0.110173	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.128009	-0.0512907	0.0912527	499.404	0.107519	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.164834	-0.0592571	0.0975134	284.409	0.110948	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.13256	-0.0186149	0.111166	217.552	0.119019	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.0699019	0.0624868	0.130556	450.815	0.123127	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.147781	-0.0598743	0.0855017	890.111	0.106608	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.115628	-0.0142249	0.102041	236.835	0.111082	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.100436	-0.0394675	0.0684476	538.011	0.101541	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.101885	0.000623842	0.0986763	56.7284	0.115976	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.147022	-0.044723	0.0807293	-92.0233	0.108816	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.0516811	0.0493422	0.103004	429.207	0.114795	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.149768	-0.0268119	0.118309	855.33	0.117304	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.100729	0.00611898	0.0965044	933.017	0.115061	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.171462	-0.0814759	0.0937615	116.601	0.111146	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.147365	-0.0263048	0.123634	637.126	0.118182	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.124155	-0.0221946	0.106652	811.634	0.114226	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.101347	-0.00669693	0.0954377	608.137	0.119892	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.0816585	-0.0116119	0.066662	328.206	0.102148	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.15323	-0.0426391	0.105347	773.551	0.112541	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.113398	0.00156651	0.117687	623.977	0.12157	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.117546	-0.0784213	0.0408975	191.287	0.0958115	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.161511	-0.0869625	0.0747925	318.538	0.107686	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.0943363	-0.011136	0.0751157	677.983	0.106447	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.102297	-0.0411254	0.0659238	754.185	0.100364	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.0727104	0.0240442	0.101603	242.196	0.116688	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.128726	-0.0425601	0.0931388	573.629	0.106723	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.0926801	0.0161639	0.103863	223.366	0.116211	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.161035	-0.0641674	0.09566	368.261	0.115478	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.126663	-0.0438712	0.08145	540.166	0.107759	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.118162	-0.0327238	0.0817204	260.281	0.10844	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.151431	-0.0706831	0.0863759	139.72	0.112356	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.113851	-0.0434809	0.0655091	240.314	0.0983704	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.169415	-0.0552419	0.11151	588.231	0.11659	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.0881477	-0.0264729	0.0645536	199.121	0.103782	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.164482	-0.0305338	0.129278	592.888	0.129794	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.106586	-0.0515088	0.0558342	327.185	0.100593	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.172156	-0.0762639	0.0949518	460.919	0.11453	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.0746736	0.00755582	0.0968486	760.848	0.112852	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.1346	-0.0435768	0.0942106	353.485	0.11068	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.106954	-0.0184901	0.0920106	604.221	0.109113	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.140768	-0.0630045	0.0687858	587.115	0.101518	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.103648	0.000469794	0.105859	215.767	0.114173	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.0780616	0.0182695	0.100093	546.107	0.117199	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.1125	-0.0482141	0.0625318	883.039	0.101024	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.138998	-0.0561438	0.0919171	754.331	0.111975	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.087997	0.00201356	0.0883357	61.9164	0.112686	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.12218	-0.0228875	0.104498	208.277	0.114039	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.0614794	0.0245263	0.0873237	174.753	0.108775	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.0667697	0.0195046	0.0848317	222.21	0.112451	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.24335	-0.0959667	0.157406	527.962	0.134593	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.103439	0.000565192	0.100798	556.732	0.109992	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.0866404	0.0386223	0.120666	114.05	0.120096	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.138533	-0.0489073	0.0924199	496.671	0.109874	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.0854543	-0.0192562	0.0719848	628.765	0.107257	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.111748	0.0103179	0.120355	821.642	0.123517	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.131843	-0.00408527	0.12764	579.439	0.122565	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.159707	-0.0536331	0.106399	662.827	0.117073	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.0628497	0.0352358	0.0993646	613.303	0.116082	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.132685	-0.0199835	0.111552	525.095	0.11696	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.102192	-0.0137927	0.0894032	684.411	0.109524	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.132979	-0.0432193	0.086449	890.497	0.110861	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.113352	-0.0230018	0.0935038	133.459	0.114534	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.140285	-0.0566933	0.0823928	576.118	0.106093	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.12134	-0.0033878	0.107194	247.264	0.116698	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.0346053	0.0375453	0.0715581	549.933	0.107292	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.142382	-0.0474819	0.0970126	530.474	0.113381	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.138334	-0.0538457	0.0884863	510.869	0.109235	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.109973	-0.0354997	0.0815344	652.42	0.10661	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.082419	-0.00367439	0.0777127	849.846	0.108068	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.090868	-0.0098036	0.0815331	206.345	0.108697	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.143334	-0.0532088	0.0902251	628.449	0.113449	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.0983596	-0.0229611	0.0889453	787.299	0.111067	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.180818	-0.0863635	0.0963181	734.941	0.114966	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.102851	-0.00789481	0.0928724	488.936	0.109236	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.153419	-0.0280628	0.121344	449.992	0.117427	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.0950799	0.00485127	0.103435	200.531	0.118979	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.10406	-0.0130607	0.094633	342.725	0.110664	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.130425	-0.0471795	0.0875097	659.119	0.109778	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.180675	-0.0713639	0.101242	720.595	0.120753	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.102052	0.0148501	0.119356	265.641	0.117582	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.131464	-0.0562179	0.066261	540.171	0.103608	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.0781765	0.0199233	0.093915	-22.1837	0.111793	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.171417	-0.0753087	0.0979359	578.894	0.110867	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.066753	0.013023	0.0783389	397.767	0.106799	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.0914711	0.00600447	0.0961036	398.924	0.112227	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.183622	-0.0523908	0.128155	684.847	0.124014	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.129778	-0.0438503	0.0899322	360.285	0.114694	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.129387	-0.0415053	0.094465	373.414	0.116405	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.13002	-0.0539972	0.0742701	489.634	0.102739	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.155533	-0.0359338	0.108443	401.378	0.123229	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.13397	-0.02556	0.113863	542.753	0.118077	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.16177	-0.0489563	0.109163	884.071	0.113539	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.109404	-0.0393295	0.0822224	766.059	0.104309	isolation_0.4_0.2_0.2	0.2	0.2	ABC
0.0741748	-0.0453682	0.0350058	477.29	0.0978737	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.141076	-0.0829547	0.0633771	652.184	0.10545	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.170134	-0.0644682	0.110465	773.194	0.123547	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.137993	-0.0502362	0.0802943	901.365	0.11292	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0735121	-0.0270064	0.0427851	884.212	0.100551	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.119484	-0.0555764	0.0675147	333.196	0.108992	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.119669	-0.0565258	0.0686525	965.27	0.106161	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0991685	-0.0182099	0.0802984	786.941	0.11659	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.153531	-0.0656171	0.0860829	185.972	0.113028	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.173678	-0.0754159	0.0959596	592.731	0.122419	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0773704	-0.0520486	0.0393797	755.403	0.10161	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0387058	-0.0223257	0.0212125	515.696	0.0948677	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0474525	0.0135898	0.0596497	431.187	0.11105	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0914917	-0.0566949	0.0487604	586.907	0.103719	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0830322	-0.0192438	0.0657689	763.464	0.107641	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.128755	-0.085739	0.0430183	810.476	0.102092	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0774944	-0.042027	0.0424941	629.914	0.100977	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.11466	-0.0584865	0.0691232	720.653	0.107311	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0972955	-0.0378293	0.0622129	873.226	0.107803	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.116061	-0.0588914	0.0630524	923.121	0.10512	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0682926	-0.0094094	0.049122	544.051	0.109706	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.126689	-0.0648853	0.0597064	366.705	0.107967	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.098197	-0.0092031	0.0797629	448.418	0.114472	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.12143	-0.0706839	0.0442991	499.524	0.102612	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.129285	-0.0338632	0.0909999	929.256	0.117836	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0524077	-0.0162189	0.0294403	499.673	0.0965241	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0840151	-0.0226972	0.0629701	791.558	0.108042	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.101541	-0.0407976	0.0557377	763.458	0.107164	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.110101	-0.0268394	0.0855439	378.665	0.11603	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.101693	-0.0303682	0.0697804	246.353	0.107611	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0494868	-0.014857	0.03357	890.183	0.0981237	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0604942	-0.0134249	0.0489391	455.433	0.105015	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0772477	-0.0141991	0.0588707	639.904	0.105952	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.120412	-0.0621809	0.0484595	684.745	0.100134	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.091847	-0.0327533	0.0577013	686.917	0.107902	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.13016	-0.0464652	0.074439	765.099	0.108927	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.111993	-0.0456809	0.075427	578.06	0.111129	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0949927	-0.0415477	0.0522554	940.243	0.105916	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.120158	-0.0264244	0.0766419	583.09	0.111354	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0505722	-0.0232716	0.0282955	817.161	0.0991818	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0573405	-0.0267039	0.0331993	773.524	0.095894	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0869959	-0.0116124	0.0717056	64.5434	0.112192	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.116067	-0.0262368	0.0842606	828.702	0.11703	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.105708	-0.0725373	0.0237339	882.153	0.0968971	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0667365	-0.0138698	0.0544516	584.946	0.102067	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0768089	-0.0264557	0.0561798	547.194	0.107959	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0363718	0.00467161	0.0509254	447.059	0.103521	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.091512	-0.0311776	0.0503278	231.011	0.103138	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0984412	-0.0456463	0.0509627	450.6	0.0987037	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.100291	-0.0439412	0.0444516	837.853	0.0976051	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.129666	-0.046438	0.0826417	704.683	0.113591	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0811376	-0.0183284	0.0624578	857.205	0.104083	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0821134	-0.027682	0.042912	562.593	0.101959	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.111756	-0.0483687	0.0551464	91.8122	0.107262	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.114712	-0.0549038	0.0704097	212.35	0.112358	isolation_0.4_0.3_0.2	0.2	0.3	ABC
