method	w	b	analysis	aw	as	a
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.0632416	0.132265	0.190467
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.128077	0.104948	0.231087
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.104547	0.100505	0.205264
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.126492	0.119899	0.229304
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.0781318	0.121487	0.193405
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.134063	0.116386	0.21896
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.104849	0.122885	0.215009
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.119504	0.0815267	0.192287
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.11379	0.110513	0.191201
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.127565	0.113577	0.23118
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.0918402	0.109435	0.185596
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.0469146	0.143884	0.188413
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.14932	0.0878889	0.219699
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.109733	0.0900959	0.19893
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.140121	0.102609	0.234195
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.118575	0.113695	0.223137
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.0682402	0.14193	0.196542
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.0675784	0.117813	0.184448
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.090734	0.123847	0.205586
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.152155	0.0916853	0.225872
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.0891348	0.128143	0.212159
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.106411	0.104652	0.205969
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.0431151	0.159469	0.196276
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.109886	0.106937	0.207608
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.0856126	0.130758	0.194324
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.10292	0.0883701	0.186504
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.12983	0.0980744	0.221716
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.0764275	0.124762	0.193564
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.114725	0.0903643	0.193106
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.0675912	0.145762	0.199923
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.0472709	0.156591	0.193552
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.0696419	0.130566	0.19053
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.113834	0.112454	0.215519
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.0804677	0.130207	0.19977
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.109499	0.124908	0.218398
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.0949704	0.0993961	0.197191
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.117024	0.137597	0.241903
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.0788459	0.113857	0.18729
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.0946865	0.125275	0.205573
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.113212	0.105947	0.215142
ABC	0.1	0.2	noDemog_0.4_0.1_0.2	0.0774622	0.12497	0.200688
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.10539	0.0985172	0.19
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0777622	0.118526	0.189214
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.113006	0.104544	0.209509
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0740027	0.102133	0.172333
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0397215	0.131864	0.165201
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0629323	0.114153	0.174249
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0754963	0.104268	0.175467
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0946044	0.102532	0.195568
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.126427	0.102441	0.210324
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.107691	0.10112	0.182822
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0841694	0.113552	0.191034
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.13117	0.0915157	0.206131
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.076828	0.0946158	0.165997
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0970985	0.106827	0.193198
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.131464	0.091341	0.203128
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0854389	0.114292	0.197254
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.046466	0.135703	0.187775
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0839768	0.114844	0.197384
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0900942	0.104039	0.191424
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0462488	0.142949	0.180479
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0939975	0.0894308	0.178361
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0955453	0.103174	0.192674
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.12064	0.0939483	0.203682
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.147657	0.0797313	0.21364
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0789311	0.109779	0.177719
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0931269	0.100962	0.188583
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0985933	0.0890905	0.178709
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0750564	0.111207	0.176684
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.117981	0.0878081	0.199344
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0857825	0.0855009	0.167065
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.109219	0.0870856	0.185206
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0976446	0.10437	0.196839
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.106213	0.105747	0.19524
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.121163	0.0837485	0.206996
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.116177	0.102147	0.195655
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0950803	0.101998	0.196091
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0633172	0.119348	0.179384
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0841473	0.114986	0.190404
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0519992	0.120685	0.172086
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0710857	0.112822	0.181882
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.100343	0.110368	0.190241
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0877603	0.0934402	0.169314
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0970868	0.0899478	0.185036
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.107018	0.085539	0.183448
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0877275	0.0940719	0.177842
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.101573	0.10695	0.201595
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0736003	0.111863	0.189438
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0798313	0.114519	0.187997
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0932344	0.0936987	0.187406
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0890915	0.101749	0.177718
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0761875	0.117947	0.190564
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0824649	0.114805	0.188577
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0985705	0.0994212	0.183792
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.106354	0.0907816	0.190363
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0855955	0.121134	0.182002
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0545772	0.14034	0.186139
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.064664	0.120956	0.17856
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0936413	0.111946	0.204374
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0886287	0.0942781	0.171977
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.104025	0.0917708	0.181708
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0970118	0.122516	0.20436
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.110062	0.0909423	0.200554
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0721075	0.112941	0.180908
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.095697	0.111437	0.199597
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.107962	0.0895395	0.190771
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.081767	0.0867426	0.172583
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.071165	0.0966014	0.164516
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.111361	0.0874739	0.191397
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.115902	0.10109	0.197245
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0780299	0.111772	0.185796
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.133142	0.0964554	0.20959
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0882613	0.141217	0.209934
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0804003	0.0892159	0.173133
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0736043	0.111323	0.17902
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.118085	0.0793071	0.196756
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0807284	0.11952	0.190316
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.132562	0.0878643	0.209837
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0603245	0.106856	0.159949
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.132688	0.104233	0.214994
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0646514	0.123414	0.1883
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.116453	0.0988216	0.208698
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.119442	0.0902239	0.192583
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.13686	0.0816117	0.19223
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.080892	0.0966926	0.16846
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.117841	0.0746007	0.183129
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0867767	0.0981181	0.180225
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0512255	0.155625	0.199791
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.101742	0.0935242	0.190719
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.130383	0.0792515	0.201483
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0873913	0.0919223	0.181319
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0953598	0.102387	0.198534
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0874213	0.09389	0.180566
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.125056	0.104373	0.217137
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.135781	0.083208	0.224087
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.084306	0.113255	0.197341
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0906725	0.0982277	0.190064
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0893106	0.0945246	0.174076
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.102713	0.103559	0.193506
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.11938	0.0866324	0.197949
ABC	0.2	0.2	noDemog_0.4_0.2_0.2	0.0864122	0.0943778	0.18649
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0980944	0.0457581	0.137116
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.12037	0.0594916	0.16657
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0690951	0.0503535	0.115311
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.081933	0.0777509	0.156648
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0621797	0.067462	0.116371
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0631202	0.0591776	0.107147
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0720022	0.0726181	0.143028
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0527327	0.0673221	0.113741
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0636793	0.0400855	0.102409
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0579455	0.0790116	0.129474
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0661044	0.0836975	0.143857
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0845612	0.0603216	0.125045
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0535466	0.0939453	0.137604
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0920389	0.0697431	0.152577
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0849798	0.0717873	0.148247
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0934535	0.0452299	0.144482
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0363494	0.0924769	0.132317
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0738542	0.0836584	0.137646
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0829617	0.0734202	0.145455
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0639115	0.0761993	0.132177
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0713312	0.0485185	0.122507
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0646117	0.0781458	0.133455
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0481442	0.0731357	0.120574
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0749061	0.0687484	0.13439
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0693808	0.0832266	0.140583
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0575137	0.0803257	0.130451
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0554427	0.07926	0.131608
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0953686	0.0771254	0.164564
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0713144	0.059163	0.121961
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0557583	0.0696643	0.122465
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.078325	0.0456229	0.12197
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0832285	0.076724	0.157051
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0874642	0.0604424	0.137744
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0684806	0.0701193	0.122888
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0454106	0.0959381	0.136858
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0738705	0.0711927	0.138247
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0525009	0.0899193	0.136025
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.1004	0.0629722	0.151998
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0516652	0.0607209	0.123428
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0869124	0.0523862	0.13872
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0759775	0.0619135	0.143503
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0737135	0.0734525	0.141168
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.085342	0.0421634	0.122621
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0839722	0.0631049	0.137668
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0834497	0.0808901	0.150594
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0660318	0.0693688	0.129916
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0806281	0.0643973	0.134006
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0785236	0.0421981	0.128221
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.104408	0.0438749	0.146039
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.066648	0.0589853	0.125609
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0774696	0.0791912	0.145591
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0613815	0.064784	0.136493
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0951317	0.0397736	0.127359
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.085585	0.0336324	0.116004
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0405431	0.089639	0.126264
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0533143	0.0485351	0.0974566
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0766405	0.0762589	0.150225
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0486104	0.0858125	0.129903
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0771302	0.0770085	0.147203
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.112415	0.0589444	0.159203
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0948539	0.0419977	0.134197
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0695667	0.0772363	0.144872
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0797269	0.0547254	0.119692
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0737297	0.0464736	0.127908
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.101453	0.0675513	0.142741
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0749775	0.0542021	0.108248
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0565108	0.0818515	0.138772
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0902233	0.0580172	0.133927
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0578983	0.086933	0.12599
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0671608	0.0579883	0.12662
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0748754	0.0685018	0.128091
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0610796	0.0747559	0.126073
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.108296	0.0650307	0.145225
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0635344	0.0627903	0.117441
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0911668	0.0717769	0.154007
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0870348	0.0659903	0.13495
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0780291	0.0706669	0.151098
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0775006	0.0723137	0.140548
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.057512	0.0795382	0.128757
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0762065	0.0852941	0.149185
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0660999	0.0722123	0.117689
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0612249	0.0597172	0.113604
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0700653	0.0537696	0.12083
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0789638	0.0687819	0.148817
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0899971	0.0566985	0.12891
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0874747	0.0582916	0.129918
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0661639	0.0635392	0.125284
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0573038	0.0612529	0.115932
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0577361	0.0656906	0.119945
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0908921	0.0531562	0.139454
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0630466	0.0631415	0.120219
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.083341	0.072702	0.147229
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0554425	0.0888399	0.137074
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0675695	0.0657144	0.136024
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0430694	0.103982	0.131469
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0873051	0.0747159	0.146271
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0880122	0.0594334	0.137018
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0759489	0.0493333	0.120584
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0739933	0.0610792	0.124447
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0788175	0.0490746	0.123154
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.183237	0.141186	0.307892
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0565394	0.21586	0.26308
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0758506	0.213004	0.27686
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.087181	0.191215	0.271204
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.105368	0.188793	0.282913
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0836803	0.197042	0.272397
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.111525	0.178982	0.291961
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.059898	0.219032	0.266795
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0845646	0.200907	0.279858
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.094381	0.203212	0.28771
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.114352	0.17647	0.285588
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0368387	0.22972	0.266733
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0718297	0.219181	0.276252
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.13102	0.164483	0.280876
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0783662	0.21197	0.281463
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0617387	0.228802	0.269128
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.083801	0.20858	0.278377
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0601769	0.207004	0.262126
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0829713	0.202494	0.275824
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.149813	0.146081	0.285438
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.107388	0.185428	0.276474
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.120897	0.188601	0.300161
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0268129	0.228265	0.256444
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0824491	0.197261	0.269265
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0765808	0.239015	0.288089
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0702104	0.21757	0.269956
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.151909	0.160508	0.303831
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0613297	0.211503	0.25891
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0729511	0.197094	0.258772
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0846516	0.201046	0.278696
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.130134	0.191356	0.306077
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0447644	0.24134	0.274024
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0871863	0.200752	0.277773
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.133592	0.173244	0.292726
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0271273	0.231065	0.247797
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0592285	0.18939	0.237386
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0640417	0.202093	0.269388
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0885723	0.190776	0.267861
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.110455	0.183589	0.276541
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.138555	0.180956	0.299493
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.1097	0.198919	0.290142
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.108053	0.187143	0.280483
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0700163	0.207095	0.264858
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0922648	0.193263	0.272609
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.115297	0.185242	0.277216
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.130285	0.17806	0.27651
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0849728	0.185469	0.263441
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0913087	0.20628	0.288543
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.104464	0.187052	0.282638
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0608432	0.212571	0.262201
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0710755	0.206643	0.271023
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0893712	0.209793	0.284434
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.104699	0.188537	0.282948
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0891813	0.193334	0.275952
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0514759	0.240727	0.292039
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0994998	0.202445	0.28347
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.108947	0.184004	0.284124
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0536353	0.218782	0.258726
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.127105	0.166117	0.283736
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0522393	0.223463	0.261127
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.102957	0.18689	0.284737
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0364352	0.240733	0.267484
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.10782	0.195155	0.291137
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0559669	0.21288	0.25942
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0536967	0.235795	0.280585
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.141384	0.169144	0.295163
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.138762	0.177696	0.29392
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0693669	0.201311	0.26387
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0455667	0.224375	0.258898
