aw	as	a	analysis	b	w	method
0.227592	-0.108537	0.107753	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.297102	-0.14583	0.151648	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.214827	-0.103092	0.110159	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.239661	-0.126259	0.112341	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.266532	-0.129776	0.141359	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.176663	-0.0988341	0.0873915	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.269182	-0.102967	0.164946	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.218159	-0.101446	0.119055	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.304026	-0.11893	0.193142	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.210436	-0.112165	0.105073	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.205518	-0.0941756	0.10093	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.16287	-0.0914257	0.0694336	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.243107	-0.108089	0.128838	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.195196	-0.116154	0.0880348	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.224828	-0.115129	0.117655	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.17346	-0.0866332	0.0946982	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.225381	-0.129316	0.0931476	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.211942	-0.0743458	0.139479	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.236797	-0.137381	0.106103	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.229802	-0.0854574	0.139943	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.235294	-0.130655	0.105934	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.205122	-0.110841	0.0971772	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.165845	-0.0357389	0.117324	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.172639	-0.114631	0.0670033	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.147258	-0.111691	0.0451209	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.193197	-0.124907	0.0668044	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.174385	-0.0544478	0.123593	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.168647	-0.103625	0.0641881	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.245703	-0.167032	0.0828574	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.217213	-0.151016	0.0766524	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.258847	-0.145549	0.107341	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.220499	-0.132254	0.0959382	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.242971	-0.112301	0.126645	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.194055	-0.0875444	0.109945	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.226012	-0.146923	0.08857	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.187423	-0.122369	0.0722829	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.193115	-0.105126	0.104263	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.227196	-0.154229	0.0762254	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.199639	-0.118882	0.0922218	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.214811	-0.127489	0.0826118	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.238672	-0.158346	0.0755641	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.188056	-0.134944	0.0562347	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.272841	-0.120305	0.156446	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.212038	-0.116298	0.094531	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.285952	-0.141576	0.14893	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.206978	-0.12864	0.0802531	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.291374	-0.175334	0.121261	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.234303	-0.124997	0.107559	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.28522	-0.137717	0.155394	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.208223	-0.116895	0.0888581	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.241269	-0.136576	0.123744	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.210275	-0.125213	0.0905046	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.218532	-0.120702	0.101885	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.157729	-0.0830389	0.0804261	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.255351	-0.110879	0.142137	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.197426	-0.101744	0.0971413	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.205349	-0.133048	0.0745018	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.270484	-0.160836	0.112261	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.233737	-0.13197	0.103308	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.283582	-0.12863	0.136185	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.241096	-0.145819	0.0996536	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.19534	-0.0935733	0.0928118	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.234309	-0.130646	0.100388	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.237418	-0.124323	0.0970692	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.296627	-0.181701	0.121531	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.226724	-0.13385	0.0958237	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.259549	-0.116732	0.142573	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.244199	-0.154211	0.0860941	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.293132	-0.135447	0.14456	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.270888	-0.125654	0.164899	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.225056	-0.145409	0.0807961	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.178459	-0.127355	0.056466	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.233044	-0.116864	0.127919	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.187315	-0.100702	0.0864052	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.121401	-0.0668113	0.0648352	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.210825	-0.10685	0.103425	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.211195	-0.118722	0.0829081	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.224557	-0.113351	0.114791	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.187696	-0.119628	0.0654136	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.284458	-0.153737	0.134666	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.143305	-0.0686332	0.0775255	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.196436	-0.0903681	0.114568	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.196161	-0.114124	0.0836714	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.213945	-0.115337	0.104283	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.175516	-0.140485	0.0447925	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.268765	-0.144046	0.127607	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.135057	-0.0923369	0.0503484	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.238127	-0.120891	0.117671	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.226358	-0.134128	0.0975025	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.238178	-0.136804	0.109476	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.296072	-0.149674	0.150755	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.188067	-0.115092	0.0783979	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.296861	-0.200679	0.0861156	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.227672	-0.118694	0.109984	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.334842	-0.16517	0.174994	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.261659	-0.0900032	0.16218	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.251162	-0.091762	0.161887	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.341858	-0.159268	0.178466	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.276948	-0.0756191	0.202027	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.312035	-0.105323	0.206634	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.326753	-0.145305	0.183598	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.314685	-0.130551	0.187515	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.276861	-0.0685397	0.196613	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.273179	-0.0993815	0.173197	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.331896	-0.151067	0.180929	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.285125	-0.0883416	0.201012	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.238678	-0.0652638	0.168735	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.28242	-0.12067	0.165969	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.33155	-0.105953	0.219137	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.307178	-0.129074	0.187735	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.294647	-0.13085	0.167515	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.299718	-0.141659	0.15522	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.271295	-0.11352	0.163597	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.340211	-0.133474	0.194247	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.273752	-0.112162	0.171393	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.287298	-0.123989	0.16004	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.327831	-0.133481	0.193164	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.315089	-0.138144	0.177391	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.287851	-0.128851	0.161374	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.262778	-0.0697766	0.196598	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.323353	-0.108667	0.209032	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.279081	-0.0931415	0.18853	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.261198	-0.0811186	0.171039	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.302049	-0.124496	0.172429	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.25991	-0.0663044	0.192177	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.216357	-0.031626	0.184288	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.353846	-0.18607	0.16172	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.266247	-0.0628891	0.201672	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.1966	-0.0561063	0.141284	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.334786	-0.146895	0.19036	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.33483	-0.148401	0.184314	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.287114	-0.116518	0.172349	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.294365	-0.0931903	0.201717	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.265776	-0.0940555	0.174511	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.270012	-0.0817717	0.184385	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.293704	-0.105093	0.192505	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.410752	-0.163789	0.243423	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.29685	-0.11578	0.183171	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.303346	-0.118702	0.194875	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.307206	-0.115024	0.182062	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.351453	-0.159622	0.187934	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.252521	-0.074429	0.174684	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.270609	-0.091567	0.170915	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.224559	-0.0198236	0.193	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.272645	-0.0827518	0.186814	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.257128	-0.0460263	0.210464	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.290775	-0.104188	0.184109	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.316049	-0.118561	0.192255	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.314384	-0.151698	0.158548	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.345793	-0.161894	0.183391	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.32255	-0.124269	0.192583	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.286482	-0.119582	0.1719	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.229341	-0.0756656	0.149504	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.266863	-0.114488	0.153758	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.34659	-0.162167	0.188296	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.297716	-0.15932	0.135527	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.33043	-0.133201	0.198018	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.248745	-0.0928968	0.162958	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.232023	-0.0581072	0.168486	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.266155	-0.0546525	0.203766	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.330864	-0.155904	0.185953	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.315631	-0.101736	0.19233	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.307615	-0.14354	0.162828	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.251026	-0.0908474	0.164358	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.31084	-0.138555	0.178059	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.348613	-0.160783	0.201484	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.304716	-0.115251	0.184896	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.227056	-0.033574	0.19357	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.239403	-0.0422429	0.195236	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.155157	0.0151939	0.160227	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.322927	-0.125767	0.188383	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.283823	-0.138739	0.144211	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.2699	-0.0479422	0.203251	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.362483	-0.139104	0.23197	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.24566	-0.0978167	0.151973	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.292372	-0.104946	0.181987	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.281805	-0.0693451	0.20528	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.230064	-0.0381743	0.1887	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.282946	-0.067567	0.211881	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.297199	-0.133139	0.157149	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.325486	-0.14887	0.170431	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.320394	-0.135618	0.174957	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.349563	-0.16523	0.182269	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.287129	-0.131219	0.160893	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.249417	-0.0704067	0.172437	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.298687	-0.122289	0.178207	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.259084	-0.0898981	0.175912	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.245771	-0.0816778	0.164212	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.313355	-0.117261	0.190681	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.289899	-0.099505	0.184465	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.31925	-0.139965	0.168536	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.282725	-0.0770845	0.207015	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.343888	-0.148782	0.186667	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.303793	-0.117601	0.176747	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.27152	-0.139331	0.126442	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.262204	-0.122075	0.14085	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.295237	-0.137053	0.152329	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.29694	-0.120638	0.171015	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.360951	-0.166317	0.200096	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.326681	-0.191707	0.135148	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.270153	-0.143854	0.128047	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.253492	-0.121892	0.146013	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.281754	-0.158229	0.115668	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.279853	-0.146708	0.137546	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.372565	-0.179434	0.200608	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.297319	-0.103904	0.182518	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.26986	-0.137741	0.126096	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.287905	-0.115502	0.171177	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.299039	-0.148302	0.151443	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.270397	-0.1256	0.143013	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.31266	-0.166443	0.147252	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.202507	-0.0758368	0.132987	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.301344	-0.159155	0.145436	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.307092	-0.152668	0.160185	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.253851	-0.104301	0.152318	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.308361	-0.160474	0.150104	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.303337	-0.148693	0.151523	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.285631	-0.14256	0.1454	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.338041	-0.174004	0.175744	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.342755	-0.175346	0.177862	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.223529	-0.0812866	0.141141	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.216186	-0.0987785	0.126648	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.284202	-0.154931	0.127449	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.319733	-0.166566	0.158324	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.361923	-0.170815	0.186987	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.28637	-0.147203	0.145111	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.279871	-0.132273	0.143872	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.273796	-0.112208	0.154848	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.25385	-0.115319	0.134864	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.291764	-0.154941	0.138543	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.318763	-0.149201	0.172446	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.241774	-0.11848	0.119182	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.277978	-0.133535	0.149802	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.322067	-0.174268	0.150966	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.327177	-0.147996	0.170083	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.239332	-0.098954	0.126777	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.242565	-0.147963	0.101073	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.272056	-0.151726	0.116747	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.236837	-0.118101	0.120759	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.345037	-0.169507	0.173346	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.281948	-0.153071	0.12976	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.268612	-0.153053	0.124513	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.312923	-0.128857	0.179839	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.346192	-0.150517	0.191908	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.291673	-0.137995	0.159106	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.318363	-0.153661	0.171796	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.343715	-0.166363	0.170398	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.319401	-0.145643	0.181099	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.305766	-0.144836	0.14738	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.271841	-0.121638	0.159253	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.341338	-0.142722	0.194442	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.307668	-0.146344	0.151039	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.265859	-0.174807	0.0864438	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.322135	-0.142759	0.174674	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.324669	-0.131131	0.178112	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.224467	-0.103057	0.124357	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.317837	-0.164213	0.156008	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.248525	-0.111824	0.13591	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.279003	-0.13291	0.150355	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.356738	-0.161834	0.187479	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.379567	-0.172012	0.206842	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.295961	-0.149157	0.14377	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.300698	-0.128874	0.165487	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.247128	-0.127706	0.119078	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.335779	-0.200927	0.133403	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.349674	-0.171569	0.176707	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.281681	-0.167888	0.115949	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.322332	-0.15974	0.149296	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.351104	-0.181885	0.16331	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.304544	-0.110687	0.185991	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.269942	-0.125447	0.150052	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.295076	-0.160003	0.152116	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.292253	-0.1535	0.136749	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.286983	-0.113582	0.180928	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.306847	-0.190611	0.127015	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.211392	-0.0662312	0.146711	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.280027	-0.177623	0.102385	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.299869	-0.138897	0.14989	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.288516	-0.153756	0.13461	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.260217	-0.142367	0.125072	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.31337	-0.175781	0.14557	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.351965	-0.151354	0.203753	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.361996	-0.204614	0.166373	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.350083	-0.180253	0.164135	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.336101	-0.160679	0.171118	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.258622	-0.105506	0.147676	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.33531	-0.150331	0.170111	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.304323	-0.164666	0.145848	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.310326	-0.163953	0.137779	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.328061	-0.156584	0.166283	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.285116	-0.137178	0.153391	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.263553	-0.0943658	0.162889	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.292008	-0.135788	0.162719	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.324929	-0.158722	0.161639	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.431007	-0.109356	0.32235	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.474683	-0.158201	0.31708	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.467504	-0.157137	0.308303	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.432845	-0.0902138	0.340028	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.384783	-0.0728733	0.311381	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.461087	-0.134697	0.325345	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.336847	-0.0291041	0.306433	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.38691	-0.0672748	0.324608	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.449658	-0.111839	0.329683	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.471123	-0.169152	0.289085	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.431449	-0.114093	0.317374	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.417458	-0.0901645	0.322026	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.354034	-0.0509743	0.306213	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.485046	-0.167805	0.313854	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.435128	-0.112635	0.322741	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.378672	-0.0747284	0.298987	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.520974	-0.191387	0.326927	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.420062	-0.104324	0.314194	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.464947	-0.152516	0.310571	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.507765	-0.193429	0.304484	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.449467	-0.167796	0.281327	isolation_0.4_0.1_0.8	0.8	0.1	ABC
