aw	as	a	analysis	b	w	method
0.251902	-0.0183497	0.229679	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.234473	-0.0219223	0.212882	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.241211	-0.0311346	0.223559	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.207828	-0.00594305	0.198147	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.224629	-0.0137844	0.198086	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.290109	-0.0472539	0.243158	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.225436	-0.0245441	0.2093	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.273413	-0.0254544	0.245541	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.226905	-0.0199509	0.196136	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.263217	-0.0281111	0.236208	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.223969	-0.00509954	0.213571	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.237939	-0.0198539	0.218692	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.292223	-0.0519857	0.253501	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.298192	-0.0236344	0.278087	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.220995	-0.0178886	0.20446	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.240846	-0.0233451	0.210472	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.243811	-0.026077	0.209715	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.206805	-0.00325927	0.211644	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.23684	-0.0251911	0.212255	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.24259	-0.0168911	0.223874	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.242317	-0.0186623	0.237287	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.243772	-0.0319328	0.204262	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.210862	-0.0129404	0.207695	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.295817	-0.0369931	0.262045	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.296057	-0.0347021	0.263532	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.258628	-0.0297422	0.233159	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.282783	-0.0334147	0.24368	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.239921	-0.0194723	0.220751	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.224744	0.00127845	0.217777	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.253802	-0.0226196	0.217255	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.295512	-0.0458477	0.246167	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.235577	-0.0262687	0.209069	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.271829	-0.049852	0.230883	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.278642	-0.0418332	0.239964	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.230925	-0.0209907	0.200502	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.25671	-0.0463227	0.215438	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.257055	-0.0377924	0.215501	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.284073	-0.0240764	0.244149	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.25627	-0.0325275	0.2218	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.243459	-0.0208007	0.238927	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.211316	-0.0153721	0.196923	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.258644	-0.02974	0.231756	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.240938	-0.0186695	0.215417	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.228037	-0.0172096	0.207912	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.218418	-0.0238751	0.195192	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.237457	0.00684855	0.234191	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.209759	-0.00381093	0.211418	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.27283	-0.0300288	0.240789	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.266913	-0.0305094	0.230578	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.237124	-0.0334869	0.209657	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.232684	-0.0121958	0.215397	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.24041	-0.0363362	0.202626	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.236667	-0.0206911	0.216622	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.245246	-0.0348805	0.215549	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.273099	-0.044619	0.235772	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.261301	-0.0309569	0.232072	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.253489	-0.0518749	0.209225	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.261748	-0.027542	0.231742	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.272548	-0.0227989	0.253395	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.277057	-0.038728	0.23601	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.254051	-0.0249174	0.227968	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.252224	-0.0397038	0.211759	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.230385	-0.0107216	0.219471	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.271491	-0.0196011	0.248083	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.243401	-0.031212	0.209425	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.261213	-0.0333561	0.234302	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.201015	0.00617022	0.195061	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.239189	-0.0210573	0.212517	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.237656	-0.00615626	0.238288	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.240959	-0.0196455	0.222428	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.238298	-0.0142503	0.220866	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.286343	-0.0273299	0.241187	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.222267	-0.000461849	0.216928	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.216465	-0.0148706	0.202086	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.231604	-0.0164089	0.21848	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.266218	-0.0260127	0.239609	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.285527	-0.0293345	0.248131	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.224343	-0.026147	0.215173	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.22418	0.00589068	0.228696	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.206059	-0.00158537	0.206603	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.248281	-0.0182728	0.229233	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.272306	-0.0193628	0.239684	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.259362	-0.0341203	0.237319	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.261784	-0.0450123	0.211468	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.219886	-0.0276734	0.191175	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.221881	0.0367723	0.268185	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.161481	0.0893374	0.248227	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.181285	0.0752876	0.260149	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.243868	0.0448591	0.287533	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.177601	0.081846	0.257005	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.203605	0.0928497	0.285311	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.241573	0.0414075	0.283552	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.215953	0.0679263	0.280173	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.176229	0.0935059	0.265741	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.205009	0.0690525	0.274605	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.218868	0.0471011	0.265599	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.177807	0.105953	0.271702	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.215709	0.064861	0.282277	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.227773	0.0457315	0.270879	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.227939	0.0743169	0.285014	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.189993	0.0689073	0.261863	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.226086	0.0429064	0.261994	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.22008	0.0618367	0.278948	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.221287	0.0612128	0.277506	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.231234	0.0522599	0.288346	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.191876	0.0632094	0.255484	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.184795	0.0893047	0.268868	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.225869	0.0629106	0.278106	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.198466	0.0529884	0.241697	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.202906	0.0625826	0.267763	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.157489	0.123077	0.267965	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.213394	0.0588045	0.269567	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.149068	0.0990927	0.244238	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.160762	0.103807	0.250264	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.185041	0.0792524	0.262499	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.166247	0.110929	0.266619	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.154491	0.108841	0.258775	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.241413	0.0309589	0.267893	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.141004	0.132864	0.261711	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.126706	0.106016	0.234966	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.210123	0.0531402	0.260413	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.269925	0.0171594	0.28341	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.18853	0.0757139	0.261188	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.219814	0.0752552	0.284131	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.230763	0.0406585	0.271143	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.168745	0.0803511	0.248061	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.229475	0.0508962	0.281647	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.26557	0.0406061	0.294481	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.173948	0.0916166	0.263106	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.204427	0.0839084	0.281248	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.232541	0.0330754	0.271388	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.253645	0.0200642	0.276399	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.176982	0.0837694	0.264661	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.200198	0.0680809	0.272394	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.142928	0.110247	0.246377	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.206817	0.0759754	0.279567	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.125657	0.130065	0.257184	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.209315	0.0765259	0.282857	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.241902	0.0502822	0.293283	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.28373	0.0190387	0.307908	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.250239	0.0320192	0.274783	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.205835	0.0638545	0.271615	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.194105	0.0698603	0.264331	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.245852	0.029209	0.268871	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.213043	0.0544767	0.266512	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.245995	0.0350459	0.275394	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.256286	0.0282375	0.284675	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.248982	0.0368554	0.278095	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.196608	0.0648461	0.254636	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.180866	0.0694386	0.250763	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.170252	0.10006	0.260922	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.25615	0.0259587	0.277475	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.189902	0.0776887	0.268129	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.208499	0.0522126	0.255074	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.170272	0.0871977	0.253664	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.236541	0.0445931	0.280465	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.21643	0.0593382	0.280728	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.209755	0.0640327	0.269267	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.182881	0.0940204	0.273314	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.141639	0.127638	0.264014	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.0618378	0.171126	0.235678	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.208346	0.0555163	0.25783	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.223783	0.0418091	0.261579	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.139481	0.139403	0.273883	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.227796	0.0667073	0.292855	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.197399	0.0717031	0.261916	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.194558	0.0806139	0.264253	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.129807	0.122863	0.248133	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.163755	0.122055	0.27394	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.157007	0.129872	0.276157	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.223484	0.0576508	0.275291	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.21611	0.0563951	0.271665	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.202139	0.075713	0.271598	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.262123	0.020745	0.270604	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.244502	0.0394245	0.276044	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.19053	0.0788604	0.260233	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.214759	0.0411128	0.258945	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.181371	0.0883072	0.274387	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.148684	0.114844	0.257151	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.147603	0.114184	0.259295	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.224497	0.0619509	0.282333	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.27878	-0.00213261	0.281423	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.160488	0.11089	0.261865	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.219836	0.0564972	0.269643	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.202824	0.0578147	0.260127	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.3113	-0.030054	0.280036	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.224803	0.0204209	0.250811	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.226325	0.0243364	0.244082	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.267416	0.0164094	0.268407	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.270847	0.00014344	0.273437	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.313482	-0.0257671	0.29031	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.270319	-0.0227113	0.252044	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.310575	-0.0396852	0.277254	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.25288	0.00842049	0.254418	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.258447	0.00564558	0.256353	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.327754	-0.0258184	0.309859	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.299326	-0.0161474	0.280514	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.232759	0.00541068	0.237599	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.229551	0.0254182	0.25629	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.297218	-0.0382738	0.270404	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.228291	0.029242	0.252693	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.330342	-0.0384767	0.291016	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.254022	0.0273556	0.273339	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.294831	-0.0264754	0.261861	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.301745	-0.0208004	0.277221	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.282865	-0.018989	0.264077	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.315554	-0.0227148	0.287847	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.293068	-0.00567752	0.289177	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.26386	-0.00255238	0.262067	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.319817	-0.0235837	0.296742	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.299286	-0.0229762	0.274804	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.236887	0.00112139	0.252049	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.303267	-0.0261822	0.272432	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.263076	-0.00690523	0.258982	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.301476	-0.0338017	0.278499	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.269011	0.0173291	0.282152	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.308283	-0.0166205	0.292177	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.246754	0.00529787	0.248734	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.289405	-0.0158789	0.276467	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.241353	0.00959157	0.24441	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.293175	-0.0358563	0.258505	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.309669	-0.0304853	0.283168	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.262527	0.00657782	0.260418	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.302503	-0.0158093	0.273185	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.244463	0.0198528	0.269494	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.266133	-0.011614	0.256639	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.26621	0.0175723	0.275072	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.295077	-0.0127128	0.273997	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.31523	-0.0326321	0.28044	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.256465	3.72765e-6	0.260314	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.264249	-0.0195632	0.243537	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.295507	-0.00804641	0.28858	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.280224	-0.0291415	0.244108	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.238181	0.024088	0.262578	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.265367	0.00437591	0.268611	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.342108	-0.0503297	0.298829	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.323111	-0.0380074	0.288022	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.262419	0.0102837	0.269662	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.293613	-0.00161835	0.286304	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.308694	-0.0264727	0.283665	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.272618	-0.00440529	0.264051	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.299795	-0.0108032	0.279734	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.318487	-0.0132395	0.295004	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.30425	-0.0538521	0.259852	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.231967	0.020725	0.256476	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.256512	0.0158036	0.273559	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.311667	-0.0341652	0.277362	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.273219	-0.00131996	0.268361	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.281328	-0.00568617	0.275991	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.316058	-0.0195862	0.290732	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.30116	-0.0133281	0.291732	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.315883	-0.0405438	0.279595	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.271605	-0.00470845	0.268253	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.251048	0.021703	0.273557	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.281805	-0.0156791	0.267508	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.274106	-0.0173693	0.257798	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.303597	-0.017356	0.299827	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.289739	-0.0286527	0.257489	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.23917	0.00214586	0.246723	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.276059	-0.00520663	0.26778	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.326514	-0.0329691	0.290375	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.256367	0.00251146	0.263203	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.260322	0.0108301	0.262222	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.240333	-0.0038226	0.241495	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.278221	0.00462256	0.276632	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.298758	-0.0223591	0.283516	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.221658	0.0421481	0.249048	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.268682	-0.0160642	0.259639	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.277851	-0.000862953	0.269351	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.305088	-0.0323632	0.270534	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.279063	-0.0176247	0.253142	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.312156	-0.0373844	0.281777	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.258314	-0.0139086	0.245033	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.309909	-0.049085	0.270257	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.283197	-0.0194355	0.25781	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.294533	-0.0350484	0.263153	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.259802	0.00816097	0.261953	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.287317	0.00707087	0.281292	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.29549	-0.0164769	0.268625	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.292537	-0.0140938	0.276091	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.319007	-0.0122931	0.304114	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.282411	-0.00923041	0.267413	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.247352	0.0193904	0.260557	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.310937	-0.0183471	0.291802	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.285525	-0.00928793	0.27853	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.214568	0.18755	0.391607	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.231262	0.140938	0.371739	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.225538	0.150553	0.38135	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.211443	0.173851	0.381895	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.217664	0.154215	0.379053	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.211991	0.175853	0.389439	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.180691	0.19762	0.374556	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.188327	0.1947	0.384476	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.208426	0.186002	0.394251	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.244501	0.14517	0.380873	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.227926	0.161229	0.379856	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.199189	0.180625	0.378892	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.143553	0.212362	0.358485	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.262681	0.134443	0.386376	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.198187	0.173299	0.376155	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.230628	0.145596	0.375785	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.262163	0.140642	0.389523	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.20276	0.170804	0.375946	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.228932	0.156056	0.373391	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.266386	0.129256	0.377664	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.274576	0.113837	0.385475	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.23712	0.146529	0.37931	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.216054	0.156109	0.376354	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.204173	0.176879	0.370479	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.191186	0.194266	0.387368	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.204864	0.18179	0.38286	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.148341	0.227385	0.3739	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.280698	0.123151	0.398828	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.19714	0.188308	0.382964	isolation_0.4_0.1_0.8	0.8	0.1	ABC
0.210856	0.181275	0.382273	isolation_0.4_0.1_0.8	0.8	0.1	ABC
