aw	as	a	gamNeg	shape	analysis	b	w	method
0.0966983	0.0748978	0.168902	391.751	0.145077	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.154835	0.0504147	0.193079	773.365	0.149765	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.144463	0.0507715	0.192137	467.664	0.149227	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.143514	0.0721516	0.208685	808.81	0.15571	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.132	0.074252	0.191426	844.385	0.150806	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.155711	0.0627518	0.211705	788.288	0.153208	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.18584	0.036335	0.211391	662.74	0.150123	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.129648	0.0441999	0.177634	780.571	0.144663	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.105976	0.0773402	0.182882	812.575	0.148898	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.143387	0.0580941	0.193739	442.863	0.150964	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.107006	0.100974	0.18568	775.004	0.153926	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0544547	0.102041	0.14841	764.019	0.138018	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.150509	0.0493884	0.190619	482.543	0.149779	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0770655	0.0863239	0.152222	454.06	0.140021	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.135379	0.0628949	0.185146	420.694	0.145857	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0717582	0.110787	0.180953	411.912	0.145577	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.110824	0.0927329	0.201668	798.472	0.15209	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.106368	0.0718871	0.167061	432.632	0.145702	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.135757	0.061449	0.186349	780.28	0.150896	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.114186	0.0677512	0.158609	757.048	0.139636	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.116363	0.0662785	0.17843	400.843	0.14986	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.110336	0.0656547	0.18524	792.053	0.14995	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.153942	0.0373341	0.182279	847.171	0.145845	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.113064	0.0794297	0.184319	467.316	0.148894	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.10462	0.0770808	0.171029	786.62	0.148927	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.142541	0.0535635	0.188863	842.302	0.147424	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0976358	0.0808589	0.181538	466.813	0.148776	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0977171	0.0778249	0.168192	770.603	0.145222	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.130913	0.0684868	0.181166	436.197	0.148215	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.115011	0.0863288	0.185976	727.163	0.151922	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.136268	0.0594896	0.190604	469.383	0.147819	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.151158	0.0567379	0.18894	423.139	0.147999	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.106326	0.079468	0.165814	838.294	0.146033	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0878886	0.0802528	0.170234	397.412	0.142605	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.1277	0.0663248	0.187844	844.416	0.146415	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.140106	0.077495	0.186321	783.368	0.152856	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.131321	0.0655337	0.171858	462.662	0.142679	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.0571883	0.118752	0.163981	398.012	0.145763	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.1275	0.0547591	0.171063	608.605	0.143228	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.13073	0.0686016	0.203817	538.546	0.149781	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.134808	0.0531789	0.182124	448.856	0.148963	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.106204	0.0892004	0.183802	450.748	0.148151	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.129938	0.0756444	0.182364	809.178	0.149697	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.122076	0.0538163	0.174743	792.117	0.143991	isolation_0.4_0.3_0.2	0.2	0.3	ABC
0.242786	0.0411882	0.283608	786.804	0.161364	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.294297	0.0637185	0.344072	419.604	0.181254	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.260749	0.0622651	0.311535	878.939	0.171519	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.241002	0.0422842	0.277484	788.336	0.161622	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.256786	0.0666738	0.307536	860.466	0.17099	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.300867	0.0441648	0.330817	821.158	0.178879	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.233076	0.0729519	0.296906	816.051	0.170549	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.27105	0.0434066	0.318106	838.697	0.17299	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.246451	0.0559956	0.293157	844.481	0.16986	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.250708	0.0690952	0.311499	779.357	0.174098	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.311551	0.0505377	0.368046	791.383	0.187277	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.274611	0.0469459	0.321158	500.087	0.174009	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.297121	0.0531756	0.339293	751.874	0.179111	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.257644	0.0599472	0.297106	817.254	0.168687	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.303813	0.0488895	0.363585	676.41	0.185131	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.26253	0.054413	0.305825	817.333	0.168657	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.244526	0.0559702	0.28342	794.828	0.162905	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.248474	0.0601634	0.29982	784.391	0.166499	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.179135	0.0820425	0.250377	859.575	0.152055	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.214424	0.0615061	0.271633	722.988	0.156921	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.266017	0.0395558	0.318289	409.09	0.175834	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.237941	0.055739	0.278855	774.617	0.162212	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.262004	0.0420477	0.331151	815.05	0.177411	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.225515	0.0626416	0.279963	446.256	0.162331	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.282841	0.062758	0.351452	582.789	0.182061	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.219088	0.0660379	0.277368	418.343	0.161201	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.262383	0.0518439	0.302257	566.111	0.168809	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.313656	0.036458	0.355209	792.004	0.175389	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.340314	0.0499515	0.398723	1024.25	0.188718	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.221856	0.0517066	0.267376	435.815	0.155118	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.233606	0.0549218	0.286405	651.296	0.163909	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.261878	0.0610514	0.307612	781.951	0.168036	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.210375	0.0715744	0.26921	742.932	0.160679	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.229177	0.0659441	0.277728	917.728	0.157684	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.275518	0.0442832	0.300755	475.324	0.167898	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.273733	0.0444838	0.323725	862.696	0.174754	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.269904	0.0490367	0.309172	801.566	0.16846	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.195376	0.0871921	0.260283	361.698	0.15474	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.300756	0.0400143	0.344052	816.701	0.176046	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.287785	0.0669199	0.355068	821.474	0.187791	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.29081	0.0514499	0.341564	830.146	0.179932	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.258112	0.0533017	0.312112	843.976	0.170581	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.219696	0.085193	0.282926	446.523	0.163172	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.221771	0.0784086	0.274628	443.287	0.163519	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.271066	0.0459254	0.312641	540.62	0.166525	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.30641	0.0663101	0.367673	489.948	0.18648	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.236352	0.0798724	0.293373	854.961	0.166014	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.296587	0.0580587	0.344192	677.736	0.175394	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.302955	0.0392614	0.341225	450.662	0.179817	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.207868	0.0740354	0.270755	718.178	0.159292	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.226085	0.0432177	0.272226	870.59	0.162713	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.242048	0.0378185	0.287004	801.881	0.159399	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.272419	0.0603573	0.32103	813.986	0.170499	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.281913	0.032806	0.320049	758.505	0.172848	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.262272	0.0597938	0.30612	502.019	0.17011	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.215289	0.0748813	0.267927	840.148	0.159847	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.283887	0.0321579	0.327109	691.473	0.172087	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.263195	0.045311	0.308378	825.72	0.17236	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.216021	0.0647119	0.271453	822.213	0.160554	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.223994	0.0728662	0.278109	682.922	0.160057	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.233148	0.06347	0.294162	849.416	0.172305	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.212612	0.0686402	0.264921	849.033	0.159108	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.310981	0.043831	0.362977	564.329	0.186166	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.263263	0.0464687	0.307856	397.451	0.17043	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.256312	0.0466097	0.292868	610.434	0.162813	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.242853	0.060894	0.294717	564.5	0.167433	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.266119	0.0512188	0.308395	512.784	0.168411	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.255894	0.0368893	0.301114	799.253	0.167095	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.266768	0.0372538	0.299864	484.184	0.167563	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.280522	0.0350229	0.309703	847.962	0.170526	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.244102	0.0457736	0.291955	488.774	0.166864	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.272026	0.0437353	0.308928	856.724	0.169138	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.242447	0.0644488	0.3087	741.371	0.173757	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.240681	0.0642413	0.310618	492.419	0.173964	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.306677	0.0454288	0.358088	740.431	0.182947	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.274285	0.0316061	0.298259	870.92	0.160899	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.255439	0.0664562	0.308695	641.171	0.173982	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.24498	0.0273943	0.290021	800.798	0.166012	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.263281	0.0413564	0.306643	777.634	0.171302	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.25415	0.0622761	0.307295	822.287	0.170001	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.289561	0.0500165	0.334125	536.724	0.17513	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.195799	0.0697504	0.254254	820.48	0.153539	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.23725	0.0675918	0.291741	822.35	0.170895	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.238729	0.0588161	0.279315	746.515	0.16428	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.266389	0.0378393	0.296563	817.319	0.162871	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.268568	0.0595939	0.325813	578.16	0.17926	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.279805	0.0416744	0.329016	776.539	0.172833	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.207245	0.0771728	0.279853	355.014	0.163913	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.21609	0.058672	0.273711	833.178	0.15817	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.225331	0.0596658	0.28376	841.272	0.161681	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.302729	0.0638645	0.368138	731.161	0.184472	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.274006	0.0543336	0.314277	685.919	0.170009	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.236251	0.054493	0.278368	392.006	0.163105	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.226705	0.0685524	0.28127	756.703	0.16348	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.188018	0.0713873	0.258114	815.706	0.152627	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.236097	0.0563152	0.275706	500.311	0.163783	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.245484	0.0742723	0.307195	804.522	0.170989	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.285357	0.0750474	0.336079	630.97	0.178178	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.289816	0.0436397	0.329412	510.539	0.176583	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.262433	0.0341988	0.304947	804.642	0.163305	isolation_0.4_0.1_0.4	0.4	0.1	ABC
0.205608	0.127869	0.314027	767.78	0.170219	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.130447	0.162225	0.278197	403.802	0.159999	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.14916	0.14392	0.288527	788.999	0.162955	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.238977	0.115416	0.316682	599.821	0.173808	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.152497	0.159598	0.297977	385.291	0.169371	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.173533	0.17356	0.313781	385.541	0.174911	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.219427	0.136825	0.331518	353.948	0.175671	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.18443	0.135137	0.310314	810.006	0.168341	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.142312	0.16887	0.293657	388.263	0.165633	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.164909	0.151788	0.306814	654.006	0.167754	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.203082	0.128794	0.307872	383.517	0.16886	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.137361	0.17337	0.300071	736.959	0.169948	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.174699	0.142476	0.308964	476.929	0.169386	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.20282	0.116248	0.305	410.503	0.163585	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.188407	0.140939	0.315285	409.254	0.176924	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.150617	0.164364	0.298027	660.675	0.167399	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.198638	0.123579	0.305766	396.605	0.165362	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.188565	0.13774	0.316533	381.456	0.171854	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.181134	0.140459	0.317933	404.297	0.1743	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.201137	0.142766	0.311228	379.879	0.172557	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.146848	0.138228	0.28328	735.686	0.1598	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.157664	0.168111	0.310566	379.43	0.171439	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.191216	0.129102	0.310717	802.115	0.170515	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.177214	0.124058	0.282166	383.213	0.160617	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.17199	0.143477	0.307445	765.669	0.171196	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.1145	0.192526	0.295439	378.62	0.16623	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.171763	0.140166	0.302009	400.565	0.1702	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.125997	0.166081	0.283383	373.555	0.162666	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.125372	0.16511	0.278365	768.517	0.157915	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.173799	0.140984	0.297559	747.74	0.165472	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.136141	0.165213	0.293778	416.177	0.165145	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.121432	0.173033	0.279409	784.482	0.158541	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.222837	0.109412	0.32468	408.656	0.17361	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.102937	0.185519	0.286481	383.418	0.161045	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.106613	0.165187	0.263125	405.56	0.155924	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.178441	0.139959	0.300437	755.176	0.167114	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.218822	0.132481	0.326833	788.288	0.175295	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.161199	0.145184	0.294192	397.477	0.163093	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.192944	0.12633	0.306555	424.616	0.168328	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.192869	0.13703	0.316649	783.172	0.17295	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.131391	0.156907	0.271785	789.46	0.157313	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.204418	0.118203	0.313082	411.137	0.173674	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.235231	0.132879	0.337996	583.339	0.181585	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.153556	0.165708	0.301579	378.583	0.165534	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.166984	0.157906	0.311283	607.315	0.17101	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.208345	0.134475	0.322245	699.826	0.177659	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.217527	0.113961	0.318872	774.883	0.174459	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.157124	0.144502	0.290282	391.79	0.164488	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.171012	0.14381	0.306514	468.58	0.1708	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.100881	0.18149	0.274345	384.826	0.158987	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.171572	0.148706	0.310573	397.348	0.174846	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.103431	0.185178	0.285398	382.093	0.16373	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.184373	0.141375	0.309007	434.511	0.171028	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.203749	0.142414	0.324279	754.378	0.177903	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.271775	0.107522	0.36638	810.124	0.189577	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.211857	0.111884	0.31421	380.898	0.172066	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.179053	0.144919	0.304828	400.532	0.167953	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.154962	0.149215	0.289398	433.461	0.167308	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.202264	0.116347	0.308051	398.637	0.166797	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.164343	0.146019	0.302315	547.233	0.162727	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.220237	0.121217	0.314189	809.617	0.170722	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.253252	0.0868545	0.324721	600.9	0.175113	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.220729	0.136811	0.329069	812.363	0.1769	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.175636	0.12273	0.294324	809.357	0.161809	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.14745	0.155798	0.28563	764.619	0.162968	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.140361	0.161785	0.292382	748.891	0.164013	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.226727	0.115855	0.32532	783.832	0.176404	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.170663	0.149208	0.301675	406.799	0.16556	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.182448	0.128348	0.296115	564.135	0.165193	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.138586	0.155683	0.280124	665.477	0.160261	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.217502	0.116722	0.317844	387.417	0.173105	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.191942	0.12338	0.304611	429.275	0.166071	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.19028	0.13688	0.295952	769.505	0.163837	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.147241	0.177418	0.307571	411.879	0.17159	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.11552	0.181604	0.290055	753.477	0.163854	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.0434036	0.223249	0.256814	756.111	0.153382	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.173897	0.132488	0.291273	418.646	0.164339	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.205459	0.127554	0.299754	433.88	0.165039	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.114719	0.207995	0.303691	679.556	0.168634	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.209746	0.129006	0.322788	397.607	0.17373	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.163726	0.147042	0.297683	378.94	0.165004	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.165825	0.137677	0.293257	775.571	0.166231	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.0875889	0.196013	0.279547	613.564	0.161218	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.122565	0.1832	0.303192	428.094	0.17082	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.124252	0.180001	0.298068	408.432	0.166153	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.194254	0.128193	0.311092	581.854	0.170315	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.171357	0.145649	0.30998	437.122	0.170863	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.191565	0.143525	0.316657	745.389	0.175401	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.236022	0.102965	0.325769	755.266	0.174851	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.192807	0.142286	0.321451	790.266	0.175708	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.169615	0.127634	0.289934	521.523	0.165161	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.174867	0.128736	0.29416	759.225	0.163292	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.138118	0.163641	0.305304	362.301	0.172075	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.121163	0.18889	0.289607	596.084	0.162239	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.116941	0.181627	0.287606	375.963	0.162806	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.176919	0.142335	0.312546	407.424	0.172941	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.270371	0.101177	0.355744	606.837	0.185825	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.126041	0.167121	0.285026	766.371	0.163728	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.192895	0.131752	0.304921	395.858	0.167494	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.178011	0.127915	0.298751	406.283	0.165464	isolation_0.4_0.2_0.4	0.4	0.2	ABC
0.314272	0.048735	0.348354	499.599	0.183077	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.209999	0.0918687	0.298093	773.264	0.167349	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.212338	0.100831	0.292435	816.104	0.167365	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.248296	0.0660296	0.305926	771.088	0.174336	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.267658	0.073232	0.330393	791.402	0.182947	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.302452	0.0431333	0.345615	542.552	0.187145	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.283994	0.0537622	0.322945	811.634	0.176023	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.298366	0.0463479	0.339693	838.934	0.180283	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.243101	0.0807473	0.304279	456.226	0.171263	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.256906	0.0747509	0.314123	457.259	0.174721	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.322424	0.0589336	0.373866	417.016	0.190961	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.290989	0.063936	0.343764	820.786	0.186056	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.213688	0.0821971	0.287125	427.158	0.166269	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.213555	0.0854884	0.287429	395.478	0.170116	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.335657	0.0466387	0.386737	463.089	0.196722	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.211271	0.0929232	0.291895	829.5	0.166504	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.322428	0.0607138	0.375641	780.071	0.189987	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.240228	0.093814	0.316951	433.556	0.176021	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.25895	0.0713471	0.323131	428.68	0.178216	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.296367	0.0633699	0.352498	740.935	0.188454	isolation_0.4_0.3_0.4	0.4	0.3	ABC
0.290132	0.0638297	0.333458	797.43	0.184641	isolation_0.4_0.3_0.4	0.4	0.3	ABC
