aw	as	a	gamNeg	shape	analysis	b	w	method
0.111209	0.1057	0.204574	806.578	0.177808	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0866006	0.0992678	0.175798	387.987	0.177295	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.059254	0.109339	0.167211	420.116	0.170718	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.050961	0.121553	0.16775	409.293	0.173527	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.077569	0.102089	0.168495	433.739	0.168416	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0899891	0.110303	0.190609	405.595	0.180077	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.134759	0.0770258	0.20771	447.927	0.183072	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.10745	0.0829824	0.185611	409.185	0.176174	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0942864	0.103803	0.189812	396.1	0.180362	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.12455	0.0878604	0.20785	445.184	0.183943	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0793107	0.0852696	0.164891	836.406	0.172468	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.126106	0.094547	0.201862	423.068	0.181281	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.158018	0.0716767	0.215655	892.252	0.18946	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0979131	0.10787	0.192642	427.654	0.183609	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0330769	0.154797	0.178438	804.728	0.171073	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.10969	0.100233	0.201787	727.32	0.183578	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.074752	0.119423	0.187584	478.229	0.179347	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0703306	0.124065	0.184724	805.578	0.176551	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.120808	0.067672	0.18002	877.319	0.173755	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.114637	0.0995548	0.199743	638.669	0.18248	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.130173	0.0869027	0.204208	444.563	0.179704	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.169409	0.0603968	0.213869	661.745	0.186313	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0798889	0.111146	0.17969	412.671	0.175632	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0963721	0.101651	0.187713	431.156	0.177774	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.13123	0.0598024	0.177974	670.245	0.173273	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0964506	0.093674	0.180846	476.558	0.174493	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.129016	0.0867441	0.20514	606.425	0.177913	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.098487	0.0750353	0.169406	834.522	0.173325	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0819896	0.0977113	0.17476	432.972	0.173948	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0929474	0.100758	0.191329	434.217	0.180018	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.122043	0.0946797	0.209535	442.762	0.183935	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.146744	0.0695953	0.210497	844.154	0.184212	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.143991	0.0759539	0.213276	853.526	0.184892	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0932152	0.101677	0.197249	459.308	0.180603	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0343905	0.142458	0.167884	732.808	0.173788	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0809201	0.110358	0.188574	386.914	0.176619	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0716813	0.109562	0.180609	446.74	0.176623	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0730604	0.10373	0.175548	426.274	0.174922	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0904528	0.101793	0.187612	454.474	0.17899	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.113549	0.0631508	0.180382	811.175	0.175133	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.122093	0.08097	0.197529	849.312	0.179204	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.120398	0.0775774	0.185085	431.615	0.177388	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.112599	0.0833719	0.187512	450.925	0.175633	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.110263	0.0973945	0.20568	446.645	0.180038	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.11048	0.0994248	0.193225	755.857	0.181153	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0842252	0.108022	0.184748	412.081	0.177827	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.115017	0.0773872	0.192445	407.192	0.176769	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0879976	0.0945726	0.174128	423.104	0.171736	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.129113	0.0839947	0.204683	435.412	0.182271	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.11591	0.0905827	0.194764	819.577	0.182492	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.103045	0.0916326	0.18639	789.141	0.175282	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.126939	0.0719402	0.20112	549.666	0.182387	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.047627	0.132697	0.173153	409.218	0.172678	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0879305	0.114466	0.191248	821.193	0.177285	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.10417	0.103312	0.185905	409.125	0.176729	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.118442	0.102258	0.207551	841.245	0.184779	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0951913	0.0850889	0.179153	833.6	0.173047	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.137059	0.0687648	0.196774	433.808	0.182225	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0890866	0.119422	0.203288	435.273	0.184299	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.145714	0.0800695	0.209676	419.222	0.184704	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.119905	0.0919178	0.18886	794.681	0.18176	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0754188	0.123944	0.193412	426.575	0.179917	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.126899	0.0816501	0.192364	789.962	0.179116	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0957377	0.0830756	0.16545	857.806	0.172006	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0674613	0.101908	0.164347	686.953	0.173438	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.124115	0.0717064	0.194593	419.736	0.180779	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.145172	0.0748948	0.212878	870.991	0.182581	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.105035	0.0969055	0.189765	794.304	0.182164	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.149607	0.0764454	0.21695	480.411	0.186885	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0970453	0.122812	0.205045	821.977	0.185786	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0808093	0.0923135	0.172774	833.399	0.174476	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0801549	0.105752	0.181381	408.244	0.177045	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.131093	0.0705366	0.202085	424.198	0.178056	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0714316	0.123064	0.187378	435.774	0.18002	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.159547	0.0689095	0.225636	476.788	0.190232	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0638307	0.0971233	0.159996	679.676	0.171469	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.147846	0.0949117	0.217637	487.624	0.184857	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0783702	0.122405	0.18918	447.035	0.175728	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.143053	0.0795287	0.209373	805.475	0.182761	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.116594	0.0810365	0.19315	832.138	0.178845	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.132523	0.0755542	0.202171	856.278	0.179516	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.115461	0.0739226	0.180316	798.801	0.174286	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.12954	0.061422	0.187528	780.46	0.177986	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0992304	0.0898908	0.183063	434.045	0.177542	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0616212	0.139599	0.202124	408.579	0.183086	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.144433	0.0703548	0.197512	821.475	0.176959	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.127393	0.07433	0.191821	805.165	0.178164	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0947837	0.0879205	0.179025	469.834	0.174831	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.139189	0.0873692	0.206921	455.657	0.185323	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0655249	0.118436	0.176803	384.61	0.174226	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.1401	0.0970046	0.226751	601.55	0.189391	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.180643	0.0571319	0.221397	447.552	0.181043	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0800122	0.111877	0.190194	435.159	0.180442	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.126425	0.0838232	0.200925	868.266	0.181201	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.100437	0.0815397	0.182357	849.389	0.175223	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.120199	0.105376	0.203256	439.172	0.182512	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.137723	0.0768586	0.198772	787.441	0.176647	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.142257	0.0754849	0.19596	831.956	0.178029	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.10742	0.0399671	0.141278	752.611	0.169667	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.124772	0.0480147	0.169631	879.003	0.181367	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0821383	0.036335	0.121263	783.061	0.16179	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.099708	0.0694314	0.156796	431.595	0.173594	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0633657	0.0620557	0.113083	414.521	0.16223	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0539261	0.0624209	0.108159	397.701	0.163288	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0854758	0.0658743	0.139627	457.18	0.169813	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0386606	0.0787504	0.118236	394.126	0.165087	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0745599	0.041641	0.105924	440.974	0.161694	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0546621	0.0811275	0.128298	404.721	0.168679	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.072019	0.0788542	0.144141	444.645	0.172801	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0791486	0.0493783	0.113832	841.979	0.159945	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0266379	0.10538	0.127808	421.799	0.168794	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0823736	0.0707862	0.14205	822.238	0.172541	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.107494	0.0508618	0.154952	803.025	0.171661	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.102151	0.0540399	0.142738	518.722	0.172211	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.00284436	0.123969	0.125926	381.01	0.173754	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0747198	0.0793263	0.1451	568.072	0.174294	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.044768	0.0821503	0.135763	386.846	0.173295	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0482887	0.0836303	0.131291	427.387	0.169538	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0470242	0.0753191	0.117836	426.083	0.162968	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0386841	0.0916779	0.127484	404.609	0.164947	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0416056	0.0902311	0.127387	808.002	0.168892	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.080794	0.064281	0.130266	401.021	0.166734	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0667626	0.0853909	0.136382	355.793	0.174701	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0721239	0.0725217	0.13042	438.265	0.16929	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0567721	0.0782629	0.128903	812.438	0.169255	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0689353	0.0883996	0.154253	473.081	0.175568	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0878523	0.0527991	0.130908	847.817	0.16542	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0509368	0.0787289	0.119116	777.741	0.162851	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0745517	0.0503735	0.126716	450.166	0.163829	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0609451	0.0862412	0.139938	426.382	0.172105	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0571802	0.0687084	0.122769	476.721	0.166398	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0725391	0.0724935	0.129535	804.672	0.170712	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0204661	0.115739	0.128863	383.945	0.170223	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0655263	0.0739086	0.130802	788.42	0.168751	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.044131	0.101815	0.134188	388.528	0.170671	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.105236	0.063775	0.141491	816.803	0.169407	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0623681	0.0667652	0.116613	793.21	0.165918	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.105193	0.0481832	0.134931	880.979	0.169326	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0693471	0.0677085	0.134945	432.404	0.166602	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0769805	0.0734389	0.139245	827.437	0.174658	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0857636	0.0301742	0.11008	819.058	0.158803	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0963423	0.0619136	0.132667	872.952	0.168407	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.10492	0.0600526	0.15921	776.875	0.176731	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.078152	0.0585814	0.134585	424.662	0.168035	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0758735	0.0677995	0.132248	439.761	0.17029	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0777869	0.0491534	0.123808	445.79	0.163807	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0907936	0.0459843	0.137648	797.535	0.17473	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0741506	0.0551088	0.121224	816.138	0.165668	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0744998	0.080544	0.143462	504.175	0.172408	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0599156	0.0862758	0.134018	414.284	0.17159	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0920247	0.0458503	0.125887	842.626	0.167625	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0948415	0.0460632	0.127723	832.441	0.167106	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0100448	0.110789	0.124463	378.548	0.171053	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0535553	0.0601902	0.0992962	834.884	0.159991	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0917784	0.0804128	0.158346	837.75	0.182018	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.063927	0.0693023	0.130977	388.865	0.167232	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0540924	0.0883695	0.138265	400.051	0.171977	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0984416	0.0581647	0.151481	500.585	0.172646	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0967291	0.0469307	0.139436	821.053	0.169272	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.051966	0.0906326	0.135927	433.7	0.17334	noDemog_0.4_0.3_0.2	0.2	0.3	abc
