aw	as	a	gamNeg	shape	analysis	b	w	method
0.108048	0.0205616	0.122008	827.842	0.166351	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0698915	0.0570091	0.118948	787.565	0.166509	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.069687	0.0381917	0.108903	849.127	0.160425	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0850568	0.037186	0.115467	798.301	0.164645	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0823107	0.0421741	0.114806	435.173	0.163902	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0568662	0.0189041	0.0813717	469.405	0.15059	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0559452	0.0699954	0.127143	456.036	0.167653	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.111984	0.0182211	0.128023	815.816	0.163101	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0376648	0.0665119	0.105891	793.558	0.1617	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0849829	0.025229	0.110584	838.386	0.161471	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0743219	0.0290416	0.096561	809.067	0.156772	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0477122	0.0601546	0.106993	433.879	0.162414	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.101882	0.0418185	0.131178	859.741	0.169061	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0617564	0.0535908	0.103211	417.617	0.161879	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.098889	0.0291519	0.130286	815.739	0.167868	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0568155	0.0501331	0.114916	453.112	0.162333	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0732623	0.0481231	0.125846	444.502	0.166817	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0641802	0.0546036	0.12374	804.945	0.165401	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0501579	0.0617202	0.113446	755.127	0.164188	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.10343	0.041294	0.139328	420.477	0.172568	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0752027	0.0383145	0.100465	854.314	0.156937	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0537303	0.0481917	0.0985164	812.931	0.160219	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0869865	0.0297621	0.111433	848.303	0.161892	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0653941	0.0619773	0.132037	806.513	0.169625	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0837185	0.0408158	0.107886	863.475	0.162074	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0910689	0.0258887	0.1135	527.203	0.165871	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0678542	0.0308421	0.107878	779.6	0.159736	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0697131	0.0355599	0.102202	859.397	0.158044	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0527953	0.0478627	0.106886	838.135	0.160091	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.084844	0.0237271	0.11285	818.293	0.162555	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0600321	0.049052	0.105192	824.578	0.162101	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.077201	0.0482653	0.128295	813.575	0.169462	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0501094	0.0586296	0.114751	436.449	0.161292	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0703128	0.0401539	0.117041	803.075	0.163818	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0119103	0.100598	0.112521	395.597	0.165863	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0729052	0.0489079	0.127003	440.971	0.166283	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.094042	0.029143	0.116191	814.851	0.163731	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0615521	0.0314685	0.103624	467.08	0.162379	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0603319	0.0381846	0.1079	848.854	0.159251	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0933542	0.00762517	0.0993292	779.984	0.156671	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.225599	0.0818526	0.293566	804.184	0.182765	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.108953	0.161073	0.263601	781.968	0.177026	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0741336	0.202597	0.273378	409.976	0.180712	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.128543	0.139486	0.266811	376.68	0.176715	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.100407	0.181535	0.272885	758.434	0.179391	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.117299	0.150801	0.261437	569.975	0.173649	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.168607	0.116285	0.283064	440.649	0.180501	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0842806	0.176441	0.255594	424.172	0.172926	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0832214	0.183755	0.262606	466.805	0.171836	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.101334	0.172308	0.269931	809.046	0.175037	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.173654	0.123615	0.280724	412.918	0.178754	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.059623	0.208915	0.258908	390.934	0.172343	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0635796	0.204045	0.265382	807.085	0.17333	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.162598	0.119463	0.277642	839.863	0.177268	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.105476	0.182027	0.276271	450.599	0.175481	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0734384	0.188869	0.25989	441.866	0.172024	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0986833	0.180121	0.277348	785.852	0.178477	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.109988	0.150707	0.252208	444.638	0.16721	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0757795	0.184288	0.261672	626.42	0.172991	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.188326	0.0938344	0.273031	445.1	0.173559	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.128646	0.14093	0.267796	410.436	0.17503	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.178517	0.132534	0.300957	396.667	0.187119	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0695182	0.181349	0.241571	471.347	0.165939	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0808868	0.175277	0.253879	449.312	0.168824	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0965473	0.200143	0.277393	435.247	0.178781	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.125996	0.147549	0.270447	372.853	0.17637	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.153874	0.138658	0.29028	440.253	0.182378	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.100852	0.15259	0.257537	403.833	0.170766	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.111923	0.151702	0.25644	406.68	0.170284	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.115659	0.157234	0.277604	397.282	0.18206	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.157561	0.137573	0.291488	820.926	0.179779	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0691931	0.206718	0.271406	421.405	0.176646	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.128749	0.144805	0.267037	600.586	0.172541	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.149235	0.137026	0.283609	780.266	0.182968	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0417522	0.200552	0.239265	447.76	0.164647	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0636866	0.173329	0.228284	429.503	0.162634	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.106414	0.158779	0.26737	440.956	0.172691	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.122025	0.136614	0.259138	452.366	0.170833	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.139311	0.139426	0.272994	796.297	0.178238	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.158005	0.14081	0.293451	789.918	0.185772	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.121974	0.15897	0.273839	479.172	0.176502	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.107595	0.16502	0.272211	421.057	0.174788	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0993589	0.160473	0.256956	467.883	0.167592	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.155136	0.118538	0.265229	826.371	0.173345	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0841784	0.173056	0.256122	819.49	0.169157	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.144252	0.124628	0.26384	456.557	0.172598	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.105808	0.151411	0.256163	449.593	0.172956	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.126315	0.161717	0.288015	408.06	0.183895	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0763251	0.197174	0.267948	407.193	0.172446	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0719403	0.183286	0.253306	433.356	0.170447	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.139076	0.129048	0.268068	714.313	0.173698	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0702984	0.211688	0.264986	432.72	0.169471	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.108688	0.161278	0.264478	424.727	0.172706	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.10469	0.164693	0.268105	815.753	0.174954	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0614834	0.220336	0.279306	764.649	0.18069	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.116774	0.167234	0.272091	449.576	0.175148	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.139932	0.143466	0.272974	436.491	0.177781	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.058327	0.198552	0.246482	421.462	0.166901	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.143579	0.117045	0.270812	476.019	0.176642	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.102393	0.167237	0.260978	359.116	0.174817	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.133035	0.148773	0.275211	427.996	0.176543	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0389798	0.219566	0.254506	421.078	0.170826	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.13972	0.159344	0.288009	553.902	0.182311	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0720036	0.184333	0.243784	401.237	0.165396	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.123651	0.162096	0.274409	798.188	0.176157	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.152965	0.150117	0.280314	777.833	0.179519	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.198691	0.108985	0.289307	406.281	0.18298	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.104211	0.159782	0.252355	431.851	0.169846	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.042643	0.206249	0.245468	428.682	0.165025	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.144634	0.127441	0.270544	424.829	0.173582	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.11664	0.141276	0.251328	808.691	0.171622	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.135406	0.129059	0.254944	450.215	0.17249	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0338159	0.216543	0.250007	361.474	0.166242	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0798802	0.169559	0.248999	710.614	0.169991	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.128441	0.151605	0.276242	435.102	0.175757	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0729606	0.193873	0.259078	381.504	0.172857	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.15725	0.12527	0.27439	436.2	0.176593	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0834127	0.175654	0.24874	620.885	0.166829	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.141875	0.129359	0.258831	462.128	0.1715	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.115521	0.171874	0.288791	433.499	0.182534	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0916093	0.180853	0.264649	398.225	0.178209	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.151388	0.115256	0.268393	452.943	0.175713	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.173398	0.110537	0.281659	419.069	0.176993	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0880236	0.16936	0.252026	451.326	0.169976	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.163576	0.117341	0.269731	805.628	0.174995	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.150554	0.120551	0.275057	420.924	0.178445	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.17179	0.106527	0.268768	464.143	0.173479	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.081416	0.172419	0.253205	400.918	0.170049	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.106564	0.168281	0.263397	423.915	0.173272	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.135048	0.142322	0.275244	810.404	0.178078	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.132235	0.144569	0.283381	410.574	0.180238	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0972582	0.18676	0.273112	445.521	0.179314	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.144917	0.127131	0.262198	438.185	0.170809	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.16713	0.124809	0.276223	451.438	0.177384	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0743076	0.180395	0.259662	560.153	0.169694	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.133388	0.139459	0.275573	424.357	0.17652	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.132743	0.136064	0.259646	676.576	0.167394	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.0986565	0.170787	0.2717	373.921	0.178386	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.09513	0.156112	0.25525	404.249	0.168583	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.142947	0.125999	0.26368	811.833	0.174115	noDemog_0.4_0.1_0.4	0.4	0.1	abc
0.257165	0.026944	0.294512	816.461	0.191997	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.284744	0.0323508	0.295557	425.549	0.191954	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.211636	0.0652671	0.266257	514.945	0.183729	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.201953	0.0733993	0.269566	600.368	0.184274	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.218346	0.0764738	0.289284	454.241	0.190433	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.264452	0.03954	0.309262	842.554	0.197544	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.277714	0.0410909	0.325514	846.415	0.200849	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.181391	0.085264	0.269468	454.39	0.183665	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.167273	0.110573	0.26282	867.069	0.182061	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.233598	0.0554217	0.278363	473.23	0.187953	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.239577	0.0429308	0.290871	841.246	0.191389	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.21686	0.0735908	0.284673	482.845	0.187798	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.209121	0.0891901	0.28947	665.973	0.193609	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.265575	0.0421064	0.299483	827.428	0.194248	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.219216	0.0635948	0.267085	888.983	0.179318	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.198395	0.0586298	0.252202	838.909	0.176026	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.25438	0.0410362	0.292034	485.483	0.190747	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.180155	0.0863508	0.254054	476.229	0.177293	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.323495	0.00870413	0.333452	467.113	0.202486	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.184619	0.1087	0.278355	745.261	0.18617	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.217914	0.0749208	0.280659	601.934	0.1831	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.183711	0.0888082	0.273231	428.343	0.185514	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.263274	0.0191011	0.289817	868.024	0.186418	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.183984	0.0930898	0.270273	410.512	0.186367	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.240078	0.0650652	0.30128	805.93	0.199011	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.295737	0.0141762	0.297784	459.848	0.192031	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.154566	0.109769	0.253163	462.899	0.178545	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.231907	0.0637113	0.283597	824.116	0.187676	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.203897	0.0762458	0.287434	432.629	0.193483	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.193808	0.0836081	0.266119	480.606	0.18151	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.22278	0.0644779	0.282676	818.351	0.188075	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.204579	0.0834572	0.290477	841.217	0.192432	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.223352	0.0757182	0.292302	868.989	0.190086	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.185702	0.0955387	0.279904	451.217	0.190524	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.254981	0.0447921	0.294806	478.047	0.187504	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.210506	0.058107	0.258908	823.21	0.179772	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.212513	0.0804956	0.290986	689.502	0.193408	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.207412	0.0887585	0.294587	801.318	0.192633	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.209912	0.0718863	0.281922	859.39	0.187839	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.283085	0.0342679	0.309727	830.117	0.197069	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.227989	0.0592233	0.276067	845.236	0.188643	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.209749	0.0638145	0.252786	450.61	0.178416	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.215893	0.0687086	0.280708	833.594	0.186631	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.243404	0.0337195	0.267368	801.724	0.18242	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.202445	0.069512	0.266135	458.389	0.181572	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.232914	0.0595988	0.28454	477.969	0.190955	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.209048	0.0786316	0.292208	460.614	0.19274	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.203349	0.0878658	0.293996	473.977	0.192539	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.204811	0.076463	0.275502	408.156	0.187969	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.20994	0.0451003	0.257999	853.296	0.176964	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.24422	0.0384169	0.285783	871.722	0.191354	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.235891	0.0550811	0.284052	856.491	0.187317	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.272781	0.0319758	0.299586	861.717	0.192263	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.251821	0.047532	0.287667	470.127	0.190205	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.127133	0.122916	0.247889	525.826	0.175039	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.175777	0.090119	0.258709	780.577	0.182457	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.250101	0.058316	0.304026	452.716	0.197017	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.248516	0.0582669	0.302814	459.393	0.196289	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.295018	0.0184598	0.308783	916.795	0.190884	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.243079	0.0419161	0.287364	502.478	0.187665	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.214961	0.069969	0.281218	384.33	0.190016	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.215786	0.0733288	0.282578	454.132	0.188893	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.245509	0.0646968	0.299478	459.379	0.196733	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.244201	0.0533916	0.302033	474.59	0.195767	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.230244	0.0596267	0.281846	490.35	0.184705	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.135184	0.128437	0.258332	790.884	0.185689	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.215185	0.0710801	0.293603	768.735	0.195821	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.223301	0.0551683	0.27021	869.241	0.18031	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.15952	0.103895	0.272264	482.841	0.186024	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.152984	0.10693	0.257916	427.788	0.181175	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.293033	0.0410388	0.33299	858.322	0.206301	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.186404	0.0909262	0.275677	466.914	0.187889	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.248827	0.0298707	0.272992	861.264	0.18398	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.272534	0.0333733	0.303408	851.168	0.195173	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.174451	0.108323	0.273099	818.211	0.18741	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.205716	0.0806891	0.281286	835.231	0.190019	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.288045	0.0251535	0.324554	841.765	0.201799	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.164351	0.101065	0.245831	712.608	0.175739	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.229649	0.0627529	0.289288	867.874	0.190891	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.266607	0.0410484	0.303697	847.479	0.195045	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.232773	0.054099	0.281281	791.15	0.19046	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.190392	0.0895131	0.272279	664.299	0.185738	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.245726	0.0628695	0.292817	480.783	0.191643	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.20323	0.0767161	0.274865	828.601	0.187178	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.227701	0.0508817	0.278672	888.417	0.185341	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.244878	0.048207	0.291391	452.086	0.190943	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.236844	0.0551674	0.275444	847.218	0.187837	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.21993	0.0671043	0.280473	508.914	0.18645	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.219652	0.0688848	0.276896	812.242	0.18867	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.251039	0.06903	0.305232	462.454	0.196555	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.204993	0.0826157	0.283542	476.579	0.189206	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.23894	0.0551901	0.286125	860.961	0.188839	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.231922	0.0696583	0.287266	479.861	0.192108	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.205151	0.0688351	0.267503	826.728	0.183472	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.211587	0.0761844	0.270688	455.716	0.182827	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.202365	0.0661751	0.268051	461.18	0.183649	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.208485	0.0807066	0.283152	693.854	0.190408	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.211747	0.0863672	0.280427	468.648	0.188659	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.261297	0.0380392	0.30647	476.775	0.198622	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.246235	0.048321	0.277853	508.072	0.186221	noDemog_0.4_0.2_0.4	0.4	0.2	abc
0.155513	0.0693074	0.212769	450.738	0.172181	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.204701	0.0389104	0.233168	784.808	0.177008	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.166682	0.0311639	0.192774	867.263	0.16276	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.107999	0.101609	0.203549	436.323	0.16617	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.166987	0.0647701	0.231738	799.217	0.17688	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.194946	0.036133	0.222325	843.223	0.175766	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.160895	0.0509453	0.211725	868.438	0.170093	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.217106	0.0269383	0.248622	815.291	0.183654	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.132326	0.044444	0.17487	861.729	0.155708	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.187456	0.0396037	0.223025	495.677	0.172199	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.180294	0.0326509	0.219757	598.036	0.171764	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.207467	0.041285	0.235084	795.544	0.178895	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.173588	0.0541075	0.23098	467.603	0.175678	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.226287	0.0203144	0.243781	940.491	0.179623	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.164932	0.0497353	0.212414	847.819	0.170687	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.219805	0.0196209	0.234398	850.894	0.173705	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.174654	0.0469996	0.210515	842.102	0.17143	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.163407	0.0655879	0.23394	434.046	0.177098	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.163098	0.0503723	0.210102	839.464	0.171585	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.209764	0.011739	0.219241	460.247	0.171673	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.10412	0.0991797	0.203285	838.877	0.169094	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.12887	0.0718655	0.198238	424.378	0.166804	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.155822	0.0675895	0.221334	827.109	0.176042	noDemog_0.4_0.3_0.4	0.4	0.3	abc
0.164864	0.0410998	0.201591	802.942	0.16699	noDemog_0.4_0.3_0.4	0.4	0.3	abc
