method	w	b	analysis	aw	as	a	gamNeg	shape
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.122121	0.0807235	0.205303	777.768	0.151982
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.147995	0.0562753	0.190013	881.667	0.146267
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0931414	0.0658768	0.161358	819.776	0.141823
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0772682	0.0976705	0.165529	827.751	0.144313
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0812923	0.0950798	0.167287	424.49	0.144375
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0418786	0.14413	0.172647	757.501	0.149988
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0354949	0.114315	0.147792	447.12	0.138278
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.104052	0.0726036	0.169289	499.887	0.145649
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0550763	0.0951931	0.143793	424.128	0.13759
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.087674	0.0817023	0.163162	798.495	0.141394
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.061584	0.118803	0.177554	770.114	0.146021
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0945268	0.116192	0.190787	409.817	0.148701
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0957759	0.088525	0.163372	829.089	0.144453
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0920087	0.0820512	0.17481	652.027	0.148848
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0648859	0.0906442	0.149657	794.858	0.136519
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0775097	0.0930812	0.159815	431.605	0.144297
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0738013	0.100559	0.177217	585.739	0.147955
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0859777	0.0661969	0.148646	801.166	0.136979
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0780137	0.100828	0.174352	815.394	0.147053
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0875655	0.096217	0.166279	437.038	0.148906
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.089596	0.0812315	0.169076	558.71	0.142694
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.118734	0.0963291	0.182204	434.955	0.148448
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.057859	0.106514	0.151605	816.743	0.140918
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0749223	0.0948299	0.166926	438.072	0.143249
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0579064	0.11831	0.176146	452.393	0.149062
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0858202	0.100652	0.162321	453.148	0.141585
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.104798	0.0671262	0.163214	831.29	0.139774
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0708183	0.0943411	0.158677	783.901	0.145808
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0611361	0.104245	0.159436	441.262	0.139811
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0845674	0.0933134	0.174637	810.048	0.143589
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0765046	0.0976171	0.16172	426.855	0.146128
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0973153	0.0880961	0.16456	816.922	0.139209
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.00877527	0.150922	0.158082	762.704	0.144552
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0938276	0.0840293	0.160116	406.971	0.140701
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0844903	0.0905105	0.173048	479.93	0.141499
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.079508	0.08764	0.164112	449.209	0.144687
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0875946	0.101308	0.188432	804.141	0.150028
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0986522	0.0813764	0.176801	877.5	0.147656
ABC	0.3	0.2	isolation_0.4_0.3_0.2	0.0702818	0.0927618	0.160379	489.188	0.140039
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.198149	0.0689391	0.251397	802.14	0.153299
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.237666	0.0630638	0.291664	803.868	0.163588
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.200143	0.0865974	0.270348	814.454	0.159452
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.160664	0.0929913	0.243417	810.113	0.152809
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.207001	0.0906484	0.274127	820.845	0.16063
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.225805	0.0812382	0.282605	785.797	0.164823
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.139347	0.106218	0.234419	799.163	0.154019
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.206025	0.0758484	0.267346	654.002	0.159028
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.18646	0.0904497	0.256333	444.382	0.158176
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.198746	0.0963095	0.273365	805.984	0.16219
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.249223	0.0868991	0.320138	875.429	0.174989
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.197051	0.0647983	0.245632	465.646	0.151844
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.23145	0.0842449	0.296253	417.618	0.170122
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.187523	0.099046	0.271948	654.264	0.161286
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.208287	0.0790818	0.275846	433.147	0.162177
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.178298	0.0907983	0.246835	830.405	0.155214
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.16063	0.0889156	0.239064	442.23	0.149114
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.183441	0.0863394	0.255501	822.859	0.153673
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.118116	0.114452	0.218618	402.07	0.144858
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.163889	0.0887372	0.241315	799.001	0.149355
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.20649	0.0767438	0.274544	490.903	0.159102
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.181432	0.0916547	0.247968	448.137	0.151517
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.206649	0.0994924	0.285253	405.658	0.164198
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.159349	0.094442	0.240923	440.145	0.149637
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.195375	0.0753088	0.258553	843.304	0.157304
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.179792	0.10115	0.257507	405.702	0.158462
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.192151	0.0674248	0.253525	780.684	0.152532
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.238244	0.0649634	0.294499	857.768	0.164625
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.283718	0.0277496	0.310252	939.017	0.168673
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.172062	0.0837634	0.234941	460.433	0.145879
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.158399	0.0815415	0.234565	453.032	0.148717
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.189145	0.0709258	0.245475	892.541	0.151863
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.151946	0.109046	0.243746	450.49	0.152313
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.177605	0.0975343	0.248126	423.505	0.147992
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.223888	0.0681905	0.278445	473.996	0.160525
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.168439	0.0991244	0.254372	439.695	0.157869
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.201689	0.0779269	0.270137	476.743	0.159751
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.119635	0.11715	0.232139	813.816	0.147653
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.248408	0.0474669	0.286791	872.164	0.16197
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.239657	0.0767058	0.301447	812.833	0.171375
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.218064	0.069566	0.272623	872.764	0.160291
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.182209	0.0835936	0.253458	422.222	0.155776
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.154408	0.100799	0.251777	785.938	0.153479
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.141993	0.112791	0.243696	392.944	0.154974
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.204268	0.0762896	0.264086	457.515	0.154576
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.229651	0.0742455	0.283966	784.658	0.162418
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.15872	0.103005	0.257597	592.053	0.157247
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.213294	0.0704436	0.269948	808.48	0.157279
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.216565	0.0659025	0.277378	432.462	0.161481
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.150238	0.0815869	0.225495	437.306	0.144249
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.206043	0.0687293	0.247253	439.647	0.153132
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.178436	0.0787496	0.248512	464.875	0.150465
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.207031	0.0788066	0.267527	714.716	0.156515
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.219274	0.068023	0.272542	494.533	0.157552
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.160269	0.102263	0.24645	638.575	0.155775
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.149282	0.100614	0.233156	827.783	0.148997
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.184771	0.0861618	0.253191	437.881	0.152475
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.181116	0.05861	0.246943	507.153	0.152572
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.159559	0.0793712	0.236489	800.268	0.149095
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.14749	0.0918931	0.229322	839.138	0.148268
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.174806	0.100611	0.26193	626.258	0.161138
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.149636	0.108802	0.246838	412.328	0.155
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.230922	0.0639412	0.282648	802.885	0.160151
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.19129	0.083359	0.254259	844.611	0.15454
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.190819	0.0748506	0.248904	860.451	0.150158
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.182897	0.0825257	0.265533	457.645	0.158591
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.157041	0.0978303	0.231421	774.355	0.149373
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.18655	0.062565	0.239574	422.929	0.150344
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.188115	0.0968416	0.258269	448.142	0.154742
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.212307	0.080948	0.273674	528.313	0.159501
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.202196	0.0748549	0.25074	491.065	0.154123
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.208966	0.0705907	0.252952	806.344	0.155743
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.167354	0.107512	0.266748	430.852	0.159784
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.179957	0.111	0.267812	789.289	0.159925
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.220737	0.0740841	0.285762	873.987	0.164132
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.206474	0.0715747	0.264008	797.907	0.155268
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.183659	0.0875696	0.24624	460.407	0.152936
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.179252	0.085445	0.261778	426.835	0.158459
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.209558	0.0830108	0.280153	430.599	0.165951
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.171169	0.0759822	0.245142	822.081	0.152573
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.214661	0.0783759	0.27099	448.631	0.158561
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.146805	0.106423	0.229669	428.874	0.147526
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.166056	0.0856582	0.239922	454.3	0.152848
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.157803	0.104532	0.247707	825.326	0.155638
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.199619	0.0683691	0.254705	811.943	0.153015
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.183467	0.0971898	0.253934	411.621	0.15771
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.214078	0.0631627	0.266481	436.458	0.157123
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.0926549	0.153207	0.24142	403.038	0.155298
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.160646	0.0973151	0.232227	557.32	0.148405
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.172896	0.0863541	0.241265	441.814	0.150616
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.20492	0.0835154	0.271357	441.965	0.161647
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.22175	0.0786224	0.287168	469.497	0.164643
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.182799	0.0663714	0.242912	843.281	0.151699
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.170039	0.106179	0.254672	444.25	0.155061
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.122298	0.111181	0.226436	411.696	0.145868
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.195783	0.0723416	0.255814	823.022	0.158411
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.217632	0.0848678	0.28622	800.83	0.165819
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.232467	0.0544619	0.285731	776.501	0.163385
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.232155	0.0626867	0.285336	810.836	0.16236
ABC	0.1	0.4	isolation_0.4_0.1_0.4	0.189812	0.0640188	0.239286	645.336	0.148492
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.170419	0.147695	0.303596	384.958	0.168854
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.0870973	0.193888	0.269674	390.196	0.157121
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.131051	0.15475	0.28994	383.052	0.164102
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.17404	0.148386	0.310115	602.816	0.1704
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.134059	0.185588	0.294132	453.281	0.168645
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.110271	0.204764	0.302372	409.513	0.170538
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.186483	0.15615	0.329742	405.104	0.177021
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.178464	0.148091	0.311446	418.585	0.167951
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.0878934	0.202139	0.286386	401.282	0.163177
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.138003	0.169852	0.291769	812.642	0.162056
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.162121	0.155112	0.293758	393.964	0.165461
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.079389	0.218312	0.286644	417.925	0.165538
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.154226	0.165166	0.310496	768.672	0.170979
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.159193	0.148836	0.299019	789.432	0.162081
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.135838	0.190599	0.303497	401.726	0.172279
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.129357	0.177225	0.297597	791.017	0.167743
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.14713	0.154088	0.296071	451.451	0.162083
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.15756	0.161321	0.306134	390.604	0.167768
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.133729	0.178037	0.302761	699.258	0.167378
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.148582	0.164689	0.302396	766.393	0.171086
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.105978	0.178778	0.278133	791.908	0.15821
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.121325	0.182057	0.304395	379.528	0.171242
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.17104	0.143461	0.299585	405.204	0.165807
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.11822	0.165155	0.27077	391.476	0.157671
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.129037	0.170553	0.295048	626.37	0.16659
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.0814807	0.218108	0.291032	358.05	0.16517
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.140929	0.165346	0.293951	772.493	0.168858
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.085009	0.189335	0.270769	408.536	0.158242
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.114901	0.184535	0.277188	403.078	0.157921
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.143345	0.158852	0.291035	408.381	0.164294
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.110676	0.187723	0.293876	789.782	0.165277
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.0988871	0.186356	0.278344	771.945	0.159465
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.207036	0.120101	0.317935	421.676	0.172011
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.0968996	0.198231	0.283081	785.424	0.160339
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.067615	0.18732	0.261413	432.351	0.155096
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.151736	0.165389	0.294858	353.926	0.164577
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.169137	0.164118	0.308046	395.529	0.169643
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.125782	0.170502	0.287606	716.01	0.161949
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.122675	0.188257	0.299804	403.242	0.166331
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.154004	0.158391	0.302405	386.771	0.168248
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.106887	0.172743	0.2667	440.6	0.15408
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.163283	0.153319	0.299157	432.019	0.168522
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.184278	0.152897	0.326728	386.724	0.17934
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.141663	0.162444	0.299655	397.459	0.166068
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.137583	0.17209	0.303912	643.906	0.168627
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.18524	0.139348	0.299502	591.526	0.171401
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.18918	0.13832	0.30577	800.018	0.169429
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.133747	0.170897	0.287286	777.312	0.162656
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.126883	0.181951	0.288881	387.511	0.164575
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.126277	0.178269	0.275366	388.471	0.159712
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.134777	0.187005	0.298499	741.965	0.169915
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.0821873	0.204216	0.284135	383.35	0.161797
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.159942	0.172614	0.310423	425.792	0.175316
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.15362	0.175266	0.31974	786.686	0.17437
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.210283	0.130365	0.332176	785.729	0.178656
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.186129	0.148522	0.313767	367.228	0.172507
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.145557	0.171282	0.295977	369.929	0.165656
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.129019	0.163381	0.276641	587.566	0.163253
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.173643	0.142223	0.303516	777.937	0.165445
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.149177	0.163848	0.290913	402.563	0.159098
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.179911	0.133007	0.304674	610.359	0.167126
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.215778	0.126603	0.317408	598.558	0.171438
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.163544	0.165731	0.304674	401.066	0.167708
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.150171	0.152846	0.284602	814.049	0.15914
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.0953067	0.190032	0.274533	378.939	0.160398
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.0881907	0.190353	0.288614	597.057	0.164394
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.189015	0.138945	0.308151	411.805	0.170838
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.14884	0.160351	0.30012	390.736	0.165843
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.11193	0.179803	0.282208	747.429	0.159223
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.114415	0.179719	0.272282	789.023	0.158961
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.178603	0.15002	0.310188	390.395	0.174282
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.144184	0.165409	0.297202	427.675	0.163087
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.15525	0.15769	0.290013	754.079	0.162555
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.135875	0.183272	0.304299	389.223	0.170291
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.0923026	0.201695	0.285603	392.106	0.161779
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.0209216	0.241798	0.250608	414.49	0.151821
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.156243	0.154753	0.286114	562.789	0.164848
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.159937	0.147648	0.284045	391.192	0.158405
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.110106	0.211207	0.296623	767.451	0.166975
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.194106	0.130636	0.319623	803.279	0.17269
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.141888	0.158001	0.284101	396.491	0.161658
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.162668	0.152857	0.297619	405.516	0.167172
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.100976	0.188739	0.277023	373.068	0.160178
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.117469	0.192967	0.304045	549.492	0.173357
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.13228	0.17824	0.302166	791.885	0.167229
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.153807	0.161113	0.303857	808.135	0.168074
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.134599	0.175904	0.300027	428.305	0.169379
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.128582	0.185508	0.30036	732.565	0.169381
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.162814	0.155112	0.298129	395.332	0.166414
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.150253	0.164089	0.298169	444.822	0.169915
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.128186	0.158905	0.280911	787.308	0.163517
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.15313	0.147957	0.290716	412.014	0.161181
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.142905	0.187493	0.299125	405.402	0.169168
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.093599	0.204576	0.281357	391.025	0.161833
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.0871548	0.206543	0.281148	369.673	0.160726
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.160721	0.152314	0.307247	417.328	0.170509
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.208896	0.130006	0.32544	749.112	0.173011
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.0613626	0.217082	0.27727	410.299	0.164222
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.161097	0.161388	0.300143	800.488	0.165691
ABC	0.2	0.4	isolation_0.4_0.2_0.4	0.174719	0.142486	0.293754	803.151	0.165044
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.289174	0.0615723	0.336066	548.482	0.179381
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.196436	0.107225	0.289568	401.357	0.164248
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.20045	0.0986279	0.286437	600.955	0.166194
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.204537	0.111058	0.291883	399.908	0.17433
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.222393	0.108694	0.315555	448.285	0.178521
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.248358	0.100404	0.320895	611.989	0.178837
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.242088	0.074568	0.309947	789.259	0.174764
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.271048	0.065925	0.322913	800.497	0.175543
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.242321	0.0678191	0.299234	863.586	0.168878
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.222247	0.085845	0.296873	494.175	0.170084
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.268438	0.0962767	0.336384	669.154	0.18316
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.292918	0.0845333	0.357635	821.639	0.19145
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.184654	0.0988473	0.276765	433.731	0.163506
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.208951	0.105252	0.301142	781.994	0.175532
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.270071	0.0676537	0.329206	831.511	0.182754
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.183676	0.0995024	0.277316	436.978	0.162605
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.282309	0.0790583	0.340095	479.968	0.182111
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.220211	0.091226	0.303905	428.021	0.172483
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.263012	0.0824539	0.319297	860.17	0.177352
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.269404	0.083278	0.337098	807.679	0.182425
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.225463	0.0807153	0.297262	763.815	0.171261
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.289872	0.064359	0.33201	841.586	0.181658
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.255884	0.0748722	0.324826	451.469	0.176697
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.242243	0.0734278	0.301229	834.824	0.169597
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.245567	0.0838827	0.310103	770.664	0.176365
ABC	0.3	0.4	isolation_0.4_0.3_0.4	0.270196	0.0618176	0.326733	891.344	0.176203
