aw	as	a	gamNeg	shape	analysis	b	w	method
0.0824825	0.0384021	0.122956	471.458	0.147881	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0531311	0.0914472	0.143921	433.57	0.151858	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.130148	0.0150928	0.143638	356.053	0.153032	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0690917	0.0811275	0.143025	304.789	0.152297	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0891084	0.0527841	0.139097	453.145	0.154315	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0798579	0.0516491	0.141041	693.733	0.147817	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0531126	0.0792848	0.135243	820.727	0.150252	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0947326	0.0271038	0.126855	420.03	0.143514	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.124421	0.0338891	0.162238	531.537	0.155202	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.121499	0.0169059	0.138633	402.724	0.148834	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.150167	0.0018348	0.135849	837.865	0.151021	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0644359	0.0756679	0.139928	381.031	0.153697	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.142042	-0.00586917	0.13322	959.607	0.14953	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.113228	0.0532029	0.159455	501.873	0.158496	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.114354	0.059267	0.170737	489.622	0.161321	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.131166	-0.00033131	0.127941	860.666	0.147562	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.118229	0.0260748	0.143627	464.983	0.152414	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.119404	0.0131826	0.132973	377.984	0.146883	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.10847	0.022131	0.135274	537.778	0.14797	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0736786	0.076296	0.14809	449.943	0.155581	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.140737	0.0147566	0.140426	498.7	0.153015	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0727931	0.0472121	0.114774	849.079	0.141471	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0713571	0.0635346	0.133485	374.471	0.14739	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0940618	0.0325149	0.12737	405.661	0.148385	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0729938	0.0419449	0.125415	431.644	0.146202	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0685665	0.0721579	0.143663	766.832	0.153128	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.123923	0.0335937	0.156462	488.845	0.158672	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0943778	0.0462205	0.140421	407.586	0.153462	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.093753	0.0352085	0.13637	490.587	0.148249	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.069098	0.0610619	0.132662	801.359	0.152021	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0790219	0.0649659	0.146316	772.782	0.153674	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.119635	0.0306535	0.146545	342.527	0.153619	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0239015	0.111195	0.132053	513.117	0.148921	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.117743	0.0438114	0.163899	784.643	0.162333	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.110873	0.0309555	0.146041	512.139	0.152714	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.164907	0.00711609	0.160729	455.149	0.155428	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0828384	0.0588138	0.1382	384.028	0.151821	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.123137	0.0339	0.157712	534.977	0.155021	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.121929	0.0432124	0.16061	872.89	0.159125	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0976694	0.0131104	0.116614	643.938	0.139601	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.107944	0.0206288	0.125551	745.504	0.148258	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.150722	0.0196456	0.165986	451.103	0.160585	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0694633	0.0569801	0.132187	700.551	0.146074	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0647173	0.0782439	0.141765	535.145	0.149337	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.168129	-0.0317853	0.137669	503.557	0.149909	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.135469	-0.0110776	0.125123	545.39	0.14032	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.132497	0.0288109	0.162937	502.963	0.15459	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.142039	0.0153278	0.158067	423.203	0.155668	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0387781	0.0991658	0.141918	480.95	0.151699	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0361294	0.0718791	0.115589	375.528	0.147718	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.083446	0.0603664	0.149139	473.171	0.149669	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.114483	0.0247455	0.137037	907.877	0.14929	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0988291	0.0636006	0.160871	508.348	0.159264	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0743953	0.0512396	0.12757	458.039	0.144671	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0645199	0.0783195	0.147254	483.73	0.15393	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.12411	0.0234809	0.144979	513.134	0.149423	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0441318	0.0773561	0.12259	471.054	0.144316	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.109864	-0.0041639	0.114961	909.844	0.14414	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.125754	0.0220292	0.15178	560.154	0.151731	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.074027	0.061274	0.137766	838.987	0.153993	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0948088	0.0281711	0.119476	887.751	0.14182	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0239267	0.114544	0.131254	310.205	0.147169	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.058441	0.0823269	0.134383	397.836	0.145056	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0779323	0.056918	0.13215	865.761	0.154113	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0943665	0.0507355	0.145326	397.51	0.152053	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0698357	0.0723859	0.139672	553.456	0.149396	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0824238	0.0755343	0.156021	462.046	0.157718	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.120016	0.00693949	0.127122	851.212	0.144077	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.131666	0.0518505	0.185634	902.267	0.165599	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.110591	0.0201544	0.130556	476.066	0.147076	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0864719	0.0608133	0.15072	750.047	0.155424	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.129481	0.00363735	0.139433	510.06	0.148966	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.0683154	0.0687764	0.138739	515.792	0.149858	noDemog_0.4_0.1_0.2	0.2	0.1	abc
0.119137	0.0137331	0.133062	437.697	0.157288	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0939461	0.0235785	0.116642	358.291	0.1454	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.127763	0.0138574	0.142281	493.201	0.152931	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0812744	0.0311801	0.113413	322.219	0.152396	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0664138	0.0345018	0.103404	349.031	0.143003	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0602085	0.0432702	0.111342	400.899	0.150904	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0720209	0.0284257	0.105306	554.166	0.145493	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.113062	0.0210285	0.12822	382.75	0.155824	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.117501	0.00495556	0.121256	798.558	0.149045	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0840997	0.0177937	0.105057	802.855	0.144533	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.096155	0.0165157	0.113875	380.888	0.151379	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.138339	-0.00806004	0.125589	903.377	0.152723	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.100584	0.0216359	0.113752	629.273	0.151202	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0923886	0.0200168	0.112648	463.911	0.14818	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.146146	-0.00916882	0.134651	419.392	0.15675	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.101615	0.0358528	0.143494	660.239	0.164143	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0821072	0.0521489	0.140329	444.262	0.152108	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.10704	0.0364984	0.143278	797.664	0.160048	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.102	0.0301936	0.131151	839.666	0.155276	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.109605	0.0204182	0.124541	283.555	0.151174	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.102783	-0.00599969	0.106564	793.112	0.14809	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.098375	0.0243455	0.127739	460.968	0.153393	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.147131	-0.00894016	0.14051	632.794	0.156799	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.135849	-0.00326498	0.110645	814.912	0.150591	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.08033	0.0344324	0.11626	496.615	0.151567	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0890797	0.0295481	0.124503	477.847	0.153065	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.1205	-0.0209463	0.0990239	768.082	0.144062	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.101957	0.0168674	0.120182	831.183	0.150953	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.142739	-0.0284176	0.128754	380.58	0.149176	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.11122	-0.00320526	0.110137	979.933	0.149485	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0938103	0.0155876	0.118836	842.21	0.151874	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.120675	0.0160495	0.132582	525.161	0.155264	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.121942	-0.0112145	0.1069	734.296	0.148608	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.137848	-0.0034446	0.126227	459.744	0.15139	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.137909	-0.0186442	0.121138	748.685	0.150458	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.121809	0.0184455	0.143561	914.375	0.158475	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0588547	0.0746564	0.126164	475.987	0.153102	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0933746	0.0276762	0.121922	873.548	0.149185	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0794774	0.0505118	0.132052	592.236	0.156551	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.105017	0.0225099	0.12066	426.331	0.151658	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0955732	0.0237784	0.126697	425.251	0.155138	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.078388	0.00499544	0.0978395	616.205	0.147448	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.132042	-0.00234964	0.124733	940.832	0.152452	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.143207	-0.0022307	0.13517	405.972	0.154781	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0965804	0.0129566	0.112039	734.293	0.147159	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.123457	-0.000593093	0.120551	591.311	0.147847	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0872092	0.0262941	0.125596	420.35	0.155459	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.115301	0.0227003	0.131613	404.443	0.154327	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.120859	0.00354587	0.100937	712.995	0.143095	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0786349	0.0314429	0.110869	829.93	0.148545	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.12394	-0.00370178	0.125439	444.336	0.151157	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.116702	0.0215528	0.132814	419.738	0.15824	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.120088	0.00287264	0.123984	535.662	0.148191	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.111431	0.00273087	0.111084	551.003	0.150725	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0566173	0.0661707	0.12539	450.869	0.154022	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.101004	0.0244267	0.11403	484.88	0.145966	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.114475	0.00326038	0.110491	842.695	0.148658	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.144804	0.00162792	0.138311	886.699	0.15951	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0949047	0.00811944	0.107639	532.31	0.144638	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.109818	-0.0017269	0.108446	814.35	0.149727	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0983875	0.0465784	0.14679	642.379	0.158932	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.132791	-0.000532067	0.133007	592.344	0.156799	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0869435	0.0191316	0.113428	940.851	0.150955	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0794513	0.0540322	0.132471	854.956	0.154824	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.113966	-0.00837976	0.107427	805.175	0.148185	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.100355	0.00716575	0.106369	552.886	0.149434	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0500812	0.0433005	0.0990931	408.831	0.145669	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.115037	0.00402233	0.116078	1004.01	0.151289	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.136521	-0.025583	0.102793	847.478	0.141772	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0830124	0.0322956	0.120197	355.8	0.155855	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.162121	-0.0126676	0.138692	858.404	0.160484	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.115561	0.0285503	0.146412	417.84	0.159583	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0931464	0.0213679	0.113707	472.645	0.150079	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0913878	0.0335987	0.124049	839.058	0.15498	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.147871	-0.0232369	0.115201	839.324	0.148221	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.102986	0.0378931	0.133274	423.77	0.157529	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.155234	-0.0196646	0.134396	501.338	0.156545	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0742748	0.0255386	0.101028	579.078	0.147793	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.133988	0.00582594	0.14343	536.822	0.15738	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.105666	0.0179775	0.124765	449.173	0.150394	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.134315	-0.0118562	0.126762	763.826	0.152434	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.129233	-0.000502206	0.130903	739.621	0.154783	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.130342	-0.00507667	0.113975	502.591	0.148455	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0869741	-0.00794544	0.0854789	514.665	0.140227	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.113936	-0.00845519	0.100719	778.264	0.14808	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0821938	0.032682	0.119913	734.685	0.153993	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0988448	0.0478957	0.14019	419.632	0.157105	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.130379	-0.02174	0.104707	819.348	0.144486	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.137292	-0.0271875	0.120326	814.721	0.149824	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.109521	0.00718058	0.11519	339.08	0.151633	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.133136	-0.00690127	0.125566	551.27	0.154845	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.059743	0.0458167	0.108505	832.219	0.147109	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.133769	0.00962602	0.141724	429.529	0.15869	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.171604	-0.0433262	0.125002	814.387	0.148559	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0978292	0.0250259	0.127314	389.698	0.156449	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.120665	0.0134815	0.137796	891.426	0.155372	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0966072	-0.00791058	0.106078	392.35	0.147405	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.106982	0.0255529	0.132731	918.472	0.155787	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.123618	-0.0127403	0.11748	770.664	0.147262	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.108513	-0.001055	0.10832	662.201	0.141939	noDemog_0.4_0.2_0.2	0.2	0.2	abc
0.0649312	-0.00883208	0.0646011	763.038	0.142494	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.110776	-0.0130493	0.0942028	855.111	0.155248	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0386199	-0.00737414	0.0401255	777.449	0.133965	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.08444	-0.00260498	0.0880226	710.543	0.148723	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.065237	0.00561162	0.0653739	764.958	0.145103	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0368759	0.0141089	0.0626263	748.336	0.144471	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0759185	0.00256321	0.08013	673.288	0.148003	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0437886	0.0297001	0.0727739	424.256	0.146996	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0446703	-0.00629364	0.0485813	397.37	0.142556	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0323056	0.0352024	0.0738923	399.151	0.146586	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0660009	0.0131564	0.0849486	505.181	0.150531	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0434949	-0.00524987	0.0543961	695.214	0.139985	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0177967	0.0513966	0.0792823	414.74	0.150392	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0857824	0.00815142	0.0896407	824.658	0.153042	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0775741	-0.00323183	0.0839327	942.691	0.147017	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0645803	0.010119	0.0831923	411.912	0.152022	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.00827108	0.0753045	0.0860778	782.426	0.155617	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0482263	0.015512	0.0724618	433.084	0.146131	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0435508	0.0453828	0.087564	516.698	0.153034	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0611147	0.0219809	0.0828101	545.67	0.151438	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0536711	0.0148802	0.0714618	418.86	0.145832	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0632415	0.0176866	0.0800507	709.211	0.145956	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0192982	0.0348474	0.0571711	379.582	0.142227	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0732551	-0.00289901	0.0698932	463.959	0.144822	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0574618	0.0282801	0.0795983	432.353	0.15172	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0518882	0.0267311	0.0774251	799.489	0.147728	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0381944	0.0378359	0.0805215	433.015	0.149647	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0485015	0.0427759	0.091947	752.633	0.150585	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0950261	-0.012501	0.0767796	661.613	0.14478	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0507086	0.0142525	0.0679787	361.561	0.142957	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0574249	0.000899388	0.0660426	766.561	0.143723	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.039916	0.0400417	0.0911931	466.882	0.153799	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0376272	0.0248291	0.067916	284.422	0.146501	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0504967	0.0197808	0.0698077	703.474	0.149244	noDemog_0.4_0.3_0.2	0.2	0.3	abc
2.88347e-5	0.0690371	0.0737523	721.985	0.148027	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.054606	0.0106104	0.0664648	442.089	0.145315	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0353009	0.0359558	0.0778993	481.07	0.146194	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0765901	-0.0148657	0.081945	491.679	0.1478	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0460522	0.0108171	0.0532599	743.96	0.141763	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0643289	-0.00771702	0.0614498	827.406	0.144284	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0683973	0.00346843	0.0729062	806.812	0.142101	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0670702	0.019936	0.0905944	416.232	0.157358	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0672228	-0.0212578	0.0513576	795.466	0.13761	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0436759	0.0235507	0.0678775	798.132	0.146734	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0695627	0.0108913	0.0769654	779.405	0.149959	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0491304	0.00631022	0.057573	445.387	0.139836	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.039806	0.0215627	0.0704848	558.865	0.146004	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0625198	0.00663831	0.0740634	769.11	0.148677	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0695717	0.00218933	0.0744909	942.579	0.150851	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0703475	-0.00567848	0.0632566	504.603	0.142457	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0714277	0.0111508	0.0832359	512.112	0.152121	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0534675	0.0195335	0.0794548	416.978	0.149691	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0682308	-0.00418185	0.0599617	757.475	0.144908	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.101895	-0.0220495	0.0806357	878.294	0.14695	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.00316342	0.0563928	0.0648381	798.378	0.147701	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0268758	0.0159823	0.0494675	744.693	0.141696	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0479217	0.0232226	0.0831912	490.826	0.154168	noDemog_0.4_0.3_0.2	0.2	0.3	abc
0.0373372	0.024647	0.0650117	478.019	0.14193	noDemog_0.4_0.3_0.2	0.2	0.3	abc
