method	w	b	analysis	aw	as	a	gamNeg	shape
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0766405	0.0762589	0.150225	801.834	0.17832
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0486104	0.0858125	0.129903	771.234	0.16601
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0771302	0.0770085	0.147203	715.42	0.1753
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.112415	0.0589444	0.159203	893.53	0.174851
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0948539	0.0419977	0.134197	872.883	0.170295
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0695667	0.0772363	0.144872	410.777	0.176659
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0797269	0.0547254	0.119692	816.503	0.165838
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0737297	0.0464736	0.127908	860.823	0.168644
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.101453	0.0675513	0.142741	840.435	0.17325
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0749775	0.0542021	0.108248	434.152	0.158916
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0565108	0.0818515	0.138772	784.734	0.172515
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0902233	0.0580172	0.133927	774.222	0.165656
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0578983	0.086933	0.12599	369.776	0.168243
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0671608	0.0579883	0.12662	640.18	0.165044
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0748754	0.0685018	0.128091	409.748	0.166967
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0610796	0.0747559	0.126073	407.009	0.167965
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.108296	0.0650307	0.145225	838.43	0.1739
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0635344	0.0627903	0.117441	397.09	0.168292
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0911668	0.0717769	0.154007	799.257	0.177609
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0870348	0.0659903	0.13495	791.834	0.169683
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0780291	0.0706669	0.151098	852.897	0.174518
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0775006	0.0723137	0.140548	785.584	0.171758
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.057512	0.0795382	0.128757	798.871	0.169861
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0762065	0.0852941	0.149185	794.624	0.177751
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0660999	0.0722123	0.117689	796.919	0.163311
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0612249	0.0597172	0.113604	801.848	0.16571
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0700653	0.0537696	0.12083	869.869	0.164336
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0789638	0.0687819	0.148817	448.381	0.176341
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0899971	0.0566985	0.12891	471.242	0.165822
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0874747	0.0582916	0.129918	454.25	0.170196
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0661639	0.0635392	0.125284	768.992	0.166251
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0573038	0.0612529	0.115932	609.545	0.162482
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0577361	0.0656906	0.119945	781.142	0.165181
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0908921	0.0531562	0.139454	817.207	0.168342
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0630466	0.0631415	0.120219	803.268	0.165852
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.083341	0.072702	0.147229	402.255	0.175512
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0554425	0.0888399	0.137074	393.112	0.169844
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0675695	0.0657144	0.136024	432.502	0.16816
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0430694	0.103982	0.131469	416.357	0.173399
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0873051	0.0747159	0.146271	630.913	0.171779
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0880122	0.0594334	0.137018	443.472	0.170355
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0759489	0.0493333	0.120584	812.416	0.166852
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0739933	0.0610792	0.124447	811.579	0.166587
ABC	0.3	0.2	noDemog_0.4_0.3_0.2	0.0788175	0.0490746	0.123154	472.321	0.164196
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.183237	0.141186	0.307892	425.258	0.188961
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0565394	0.21586	0.26308	426.803	0.1776
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0758506	0.213004	0.27686	393.907	0.184743
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.087181	0.191215	0.271204	400.496	0.179449
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.105368	0.188793	0.282913	795.382	0.184104
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0836803	0.197042	0.272397	406.434	0.178402
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.111525	0.178982	0.291961	390.804	0.184311
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.059898	0.219032	0.266795	403.808	0.176057
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0845646	0.200907	0.279858	435.094	0.178802
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.094381	0.203212	0.28771	425.267	0.182264
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.114352	0.17647	0.285588	403.391	0.18019
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0368387	0.22972	0.266733	775.961	0.176484
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0718297	0.219181	0.276252	378.665	0.177722
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.13102	0.164483	0.280876	792.153	0.180243
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0783662	0.21197	0.281463	807.631	0.179233
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0617387	0.228802	0.269128	763.034	0.176266
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.083801	0.20858	0.278377	384.405	0.178076
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0601769	0.207004	0.262126	390.937	0.171669
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0829713	0.202494	0.275824	412.357	0.180522
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.149813	0.146081	0.285438	807.89	0.178309
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.107388	0.185428	0.276474	414.479	0.179748
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.120897	0.188601	0.300161	705.883	0.188659
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0268129	0.228265	0.256444	389.661	0.170879
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0824491	0.197261	0.269265	417.383	0.177244
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0765808	0.239015	0.288089	777.468	0.182486
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0702104	0.21757	0.269956	379.88	0.177644
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.151909	0.160508	0.303831	420.664	0.188652
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0613297	0.211503	0.25891	785.425	0.173314
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0729511	0.197094	0.258772	807.44	0.171285
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0846516	0.201046	0.278696	392.359	0.182662
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.130134	0.191356	0.306077	426.633	0.185868
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0447644	0.24134	0.274024	442.589	0.177478
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0871863	0.200752	0.277773	403.34	0.178199
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.133592	0.173244	0.292726	765.483	0.18607
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0271273	0.231065	0.247797	835.488	0.169116
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0592285	0.18939	0.237386	494.641	0.168853
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0640417	0.202093	0.269388	416.116	0.174523
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0885723	0.190776	0.267861	394.412	0.174724
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.110455	0.183589	0.276541	397.015	0.180423
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.138555	0.180956	0.299493	832.472	0.187952
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.1097	0.198919	0.290142	574.563	0.183215
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.108053	0.187143	0.280483	433.422	0.17907
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0700163	0.207095	0.264858	422.253	0.172542
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0922648	0.193263	0.272609	426.995	0.176679
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.115297	0.185242	0.277216	400.556	0.176761
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.130285	0.17806	0.27651	759.495	0.178359
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0849728	0.185469	0.263441	498.262	0.175251
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0913087	0.20628	0.288543	400.494	0.185598
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.104464	0.187052	0.282638	800.369	0.180661
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0608432	0.212571	0.262201	429.452	0.17308
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0710755	0.206643	0.271023	398.417	0.175246
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0893712	0.209793	0.284434	451.241	0.179172
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.104699	0.188537	0.282948	416.465	0.180299
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0891813	0.193334	0.275952	387.545	0.177854
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0514759	0.240727	0.292039	397.425	0.184629
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0994998	0.202445	0.28347	630.287	0.180794
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.108947	0.184004	0.284124	434.692	0.182229
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0536353	0.218782	0.258726	430.227	0.173683
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.127105	0.166117	0.283736	532.159	0.180763
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0522393	0.223463	0.261127	386.241	0.174189
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.102957	0.18689	0.284737	455.851	0.180138
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0364352	0.240733	0.267484	661.616	0.175275
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.10782	0.195155	0.291137	678.422	0.183217
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0559669	0.21288	0.25942	438.655	0.170262
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0536967	0.235795	0.280585	397.36	0.179197
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.141384	0.169144	0.295163	800.727	0.184437
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.138762	0.177696	0.29392	787.599	0.186153
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0693669	0.201311	0.26387	429.306	0.175046
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0455667	0.224375	0.258898	808.823	0.172039
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0952501	0.194778	0.278114	807.056	0.178208
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0755958	0.188838	0.258058	391.708	0.17374
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0819722	0.189975	0.262465	376.917	0.176804
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.00776313	0.253546	0.256422	392.954	0.169012
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0609671	0.20868	0.249874	420.643	0.173679
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.112454	0.179208	0.293611	810.542	0.182394
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0306897	0.238934	0.26623	598.524	0.175928
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.119135	0.180445	0.28569	425.705	0.181455
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0919917	0.189995	0.267757	398.065	0.174886
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.105132	0.175504	0.272289	458.608	0.176765
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.110241	0.191968	0.29118	409.916	0.183651
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0557372	0.220806	0.264329	388.043	0.178397
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.118724	0.168434	0.279309	792.587	0.181122
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.125606	0.174639	0.285743	784.609	0.181088
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0549061	0.213156	0.255032	415.77	0.170866
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0925892	0.183908	0.268388	438.953	0.17714
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.133734	0.166086	0.286445	396.179	0.183234
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.139023	0.161294	0.279874	787.668	0.176736
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0563879	0.217878	0.262144	371.968	0.173561
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.103252	0.192162	0.282459	828.379	0.180209
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.116358	0.185255	0.28524	791.531	0.181721
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.113681	0.183709	0.290511	768.226	0.184509
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0803026	0.221436	0.28137	386.599	0.183488
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.101923	0.185398	0.273095	435.055	0.175198
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.105602	0.186065	0.286043	463.2	0.179903
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0365795	0.237617	0.264283	396.431	0.173273
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0927592	0.204639	0.279151	402.875	0.179119
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0964178	0.18178	0.279298	791.314	0.174758
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.104071	0.194815	0.291808	815.638	0.18505
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.0633344	0.211119	0.263796	774.928	0.173762
ABC	0.1	0.4	noDemog_0.4_0.1_0.4	0.116838	0.170021	0.267561	793.574	0.17683
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.214435	0.0782108	0.285233	503.993	0.189284
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.240633	0.073264	0.307752	875.978	0.19519
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.175312	0.120198	0.273717	679.772	0.18577
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.145378	0.128741	0.273016	507.021	0.184738
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.175418	0.114897	0.280959	428.172	0.188022
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.208241	0.10266	0.299597	845.596	0.195792
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.229861	0.0889576	0.304287	483.304	0.19487
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.16852	0.11918	0.274346	466.365	0.185698
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.158564	0.126498	0.277239	461.025	0.186816
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.193961	0.0939896	0.284337	441.624	0.18975
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.187536	0.118419	0.292297	462.473	0.191888
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.177608	0.107047	0.282355	854.48	0.184322
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.180569	0.140464	0.291617	455.276	0.193062
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.19475	0.119527	0.288728	437.111	0.190532
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.20057	0.096404	0.275359	448.899	0.184795
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.135902	0.123548	0.255902	815.634	0.176476
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.180354	0.12038	0.28546	802.704	0.188358
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.114099	0.149257	0.254437	429.83	0.17719
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.259118	0.0699655	0.317964	463.312	0.195558
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.165606	0.130945	0.273981	437.916	0.184476
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.172603	0.12474	0.281616	502.555	0.184089
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.196034	0.124104	0.288903	827.192	0.191541
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.217391	0.0875761	0.288127	775.461	0.186403
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.102068	0.16419	0.258839	469.275	0.181626
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.187572	0.11931	0.289873	418.277	0.19501
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.206815	0.102067	0.302026	871.285	0.193223
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.15288	0.128852	0.270842	758.772	0.184916
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.186175	0.112729	0.284532	413.783	0.188631
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.164098	0.124298	0.274165	820.951	0.188311
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.174111	0.106776	0.274924	851.805	0.185948
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.19319	0.109147	0.291523	824.827	0.192832
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.180521	0.123787	0.300844	464.555	0.197057
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.186544	0.124535	0.292843	431.816	0.190595
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.161945	0.127023	0.277206	798.626	0.188325
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.22753	0.0979168	0.306892	458.653	0.192621
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.180815	0.0975685	0.264395	814.321	0.180269
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.143836	0.14793	0.28033	431.793	0.19031
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.18662	0.129587	0.294264	457.114	0.193582
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.14665	0.132517	0.26795	441.727	0.184258
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.234099	0.102638	0.310125	838.533	0.197652
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.185951	0.102036	0.268405	440.632	0.186394
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.164758	0.120415	0.251334	425.684	0.177373
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.182488	0.122392	0.286842	652.962	0.190433
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.181524	0.0910116	0.266144	465.293	0.181535
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.160064	0.116448	0.269168	472.518	0.182143
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.198886	0.105356	0.28447	464.39	0.190779
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.202657	0.1011	0.294537	813.792	0.193965
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.173527	0.138267	0.294145	407.898	0.193164
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.139406	0.141211	0.273928	778.727	0.189131
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.195568	0.0916284	0.266011	806.891	0.179259
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.19602	0.0927504	0.280915	799.419	0.19127
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.188041	0.114236	0.286033	430.863	0.188073
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.215476	0.0933617	0.289775	444.992	0.189938
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.217219	0.102452	0.304408	469.728	0.195694
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.135309	0.143378	0.250663	456.377	0.17734
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.126748	0.140072	0.253278	824.515	0.180466
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.211094	0.0960063	0.30258	481.204	0.195425
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.203287	0.117679	0.294225	463.302	0.19503
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.241872	0.072551	0.308574	454.288	0.191152
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.210245	0.0976567	0.298478	837.134	0.191986
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.173716	0.141982	0.280213	805.967	0.190671
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.166753	0.12725	0.282011	840.165	0.188605
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.214558	0.0997256	0.304894	409.041	0.197532
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.236351	0.092755	0.301874	833.885	0.195825
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.190907	0.10765	0.281834	842.038	0.184581
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.143025	0.145996	0.266838	430.378	0.185387
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.1791	0.128293	0.28781	447.139	0.193492
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.185975	0.0993683	0.281841	468.931	0.18516
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.141486	0.139456	0.270626	833.975	0.184923
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.141852	0.145456	0.264354	713.314	0.184722
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.221779	0.1048	0.314595	867.278	0.199475
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.161985	0.116079	0.275326	827.273	0.187658
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.194228	0.0976488	0.271796	491.493	0.183468
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.229377	0.0900403	0.305143	831.522	0.194026
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.133245	0.148663	0.269525	808.278	0.187634
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.185721	0.106753	0.286834	443.417	0.191282
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.212603	0.0960778	0.29396	489.551	0.192099
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.155038	0.122811	0.269039	833.053	0.183371
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.198432	0.0997793	0.290793	859.161	0.192758
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.171803	0.109277	0.283615	822.955	0.18954
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.162862	0.111396	0.265914	800.849	0.183278
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.156376	0.132352	0.267779	440.901	0.185973
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.188084	0.106973	0.28899	858.751	0.191627
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.148884	0.118896	0.264277	431.985	0.184849
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.192916	0.0992765	0.280132	480.302	0.186192
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.177629	0.115974	0.278365	464.766	0.188148
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.169081	0.110386	0.269824	464.646	0.185786
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.210613	0.100693	0.293526	411.528	0.190672
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.151058	0.118444	0.2642	474.896	0.184188
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.200827	0.113473	0.307204	781.199	0.198549
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.170741	0.138854	0.284177	833.788	0.191298
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.210886	0.0954574	0.29421	471.055	0.190959
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.158328	0.118542	0.276572	845.69	0.185927
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.183293	0.104017	0.273434	519.872	0.18379
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.166881	0.118776	0.268453	422.379	0.182752
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.133307	0.147892	0.255618	805.829	0.179409
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.169792	0.122006	0.285582	495.473	0.191027
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.130436	0.148066	0.273146	488.938	0.185232
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.225208	0.0908181	0.307059	469.05	0.198393
ABC	0.2	0.4	noDemog_0.4_0.2_0.4	0.182781	0.100399	0.277038	819.978	0.187002
ABC	0.3	0.4	noDemog_0.4_0.3_0.4	0.104189	0.116783	0.21445	791.259	0.173498
ABC	0.3	0.4	noDemog_0.4_0.3_0.4	0.166001	0.0834366	0.234832	784.515	0.178564
ABC	0.3	0.4	noDemog_0.4_0.3_0.4	0.134054	0.0781861	0.206325	470.183	0.167776
ABC	0.3	0.4	noDemog_0.4_0.3_0.4	0.0984305	0.124772	0.213318	413.622	0.169916
ABC	0.3	0.4	noDemog_0.4_0.3_0.4	0.114722	0.119016	0.229686	450.635	0.177513
ABC	0.3	0.4	noDemog_0.4_0.3_0.4	0.138735	0.0911834	0.226789	814.576	0.17666
ABC	0.3	0.4	noDemog_0.4_0.3_0.4	0.132582	0.0965406	0.211073	839.452	0.169917
ABC	0.3	0.4	noDemog_0.4_0.3_0.4	0.175207	0.0863668	0.247645	410.238	0.183331
ABC	0.3	0.4	noDemog_0.4_0.3_0.4	0.112131	0.0798838	0.192447	874.187	0.161976
ABC	0.3	0.4	noDemog_0.4_0.3_0.4	0.170435	0.0897226	0.251138	621.312	0.180237
ABC	0.3	0.4	noDemog_0.4_0.3_0.4	0.141766	0.0926992	0.223638	469.092	0.172017
ABC	0.3	0.4	noDemog_0.4_0.3_0.4	0.144498	0.11002	0.240453	861.297	0.182285
ABC	0.3	0.4	noDemog_0.4_0.3_0.4	0.163141	0.110333	0.23645	462.217	0.177667
ABC	0.3	0.4	noDemog_0.4_0.3_0.4	0.188948	0.087908	0.237826	862.879	0.179377
ABC	0.3	0.4	noDemog_0.4_0.3_0.4	0.134467	0.107636	0.217065	617.201	0.174473
ABC	0.3	0.4	noDemog_0.4_0.3_0.4	0.169841	0.091199	0.234628	817.675	0.175841
