f	alphas	B	alphaW	sfs	analysis	time
0.010101010101010102	-0.2316060801900519	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.020202020202020204	-0.08566949902884824	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.030303030303030304	-0.028913357045011523	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.04040404040404041	0.0038157178941320424	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.050505050505050504	0.027652675709874397	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.06060606060606061	0.04448414949289481	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.0707070707070707	0.06079339307208198	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.08080808080808081	0.07477456628346224	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.09090909090909091	0.08560963596173177	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.10101010101010101	0.09457325555129792	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.1111111111111111	0.10311737577993096	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.12121212121212122	0.11126229317322522	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.13131313131313133	0.11613670507238594	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.1414141414141414	0.12119060951883465	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.15151515151515152	0.12478913955855331	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.16161616161616163	0.12970247060621087	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.1717171717171717	0.13319743163075537	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.18181818181818182	0.13632656180149505	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.1919191919191919	0.14068995440853238	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.20202020202020202	0.14241343407084062	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.21212121212121213	0.14445426364032143	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.2222222222222222	0.1479230001653391	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.23232323232323232	0.1504072049290136	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.24242424242424243	0.1512402977824463	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.25252525252525254	0.15354799023314247	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.26262626262626265	0.15567286842655725	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.2727272727272727	0.15811528145978382	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.2828282828282828	0.16194575241546805	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.29292929292929293	0.1645356699243644	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.30303030303030304	0.16547843179421096	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.31313131313131315	0.16911257635512233	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.32323232323232326	0.17186985427502088	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.3333333333333333	0.17221580376055445	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.3434343434343434	0.17582504722750814	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.35353535353535354	0.178048538240262	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.36363636363636365	0.1805273838076249	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.37373737373737376	0.1804375920969915	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.3838383838383838	0.18229083939523483	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.3939393939393939	0.18311809990327077	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.40404040404040403	0.1822713214088023	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.41414141414141414	0.1832820953061709	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.42424242424242425	0.18414095528617125	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.43434343434343436	0.18328691462968683	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.4444444444444444	0.18550810308956123	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.45454545454545453	0.18494565917507622	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.46464646464646464	0.1871739465609933	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.47474747474747475	0.18639711729361907	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.48484848484848486	0.18516934873969504	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.494949494949495	0.18416721821490667	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.5050505050505051	0.18586488351278074	0.999	0.1	All alleles	Expansion strength = 1.5	1
0.5151515151515151	0.18693846558792404	0.999	0.1	All alleles	Expansion strength = 1.5	1
