f	alphas	B	alphaW	sfs	path	analysis
0.026026026026026026	-0.04596565366260785	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.02702702702702703	-0.04387897150857789	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.028028028028028028	-0.04035065699146356	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.02902902902902903	-0.039967997176204806	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.03003003003003003	-0.03746500504981487	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.031031031031031032	-0.03531046269982596	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.03203203203203203	-0.032983199863019896	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.03303303303303303	-0.029883489435211352	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.03403403403403404	-0.029487328099849996	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.035035035035035036	-0.029633348990933506	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.036036036036036036	-0.02843419250832535	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.037037037037037035	-0.026951240302878876	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.03803803803803804	-0.02596267385252271	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.03903903903903904	-0.021735967525541744	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.04004004004004004	-0.0207329843206685	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.04104104104104104	-0.017487533800891075	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.042042042042042045	-0.01492832908359043	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.043043043043043044	-0.012379182436213831	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.044044044044044044	-0.010375315911706817	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.04504504504504504	-0.007902816951095293	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.04604604604604605	-0.00821319345456284	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.04704704704704705	-0.007033243507857723	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.04804804804804805	-0.00501397127990133	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.04904904904904905	-0.005047876375214422	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.05005005005005005	-0.003992125349718156	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.05105105105105105	-0.002513317535512538	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.05205205205205205	-0.001082022640949143	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.05305305305305305	0.001706272789967822	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.05405405405405406	0.004297948639598204	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.055055055055055056	0.00506376823592114	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.056056056056056056	0.006765895903955932	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.057057057057057055	0.009396209036224734	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.05805805805805806	0.010525554584734809	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.05905905905905906	0.011363331078590666	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.06006006006006006	0.010919718541215095	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.06106106106106106	0.012357341206444605	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.062062062062062065	0.013602995333843348	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.06306306306306306	0.015339919668777235	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.06406406406406406	0.01669482491786134	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.06506506506506507	0.016239675852154578	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.06606606606606606	0.016686705039253735	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.06706706706706707	0.017544062179174924	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.06806806806806807	0.0192032364628143	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.06906906906906907	0.01935589347151767	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.07007007007007007	0.020275544223491315	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.07107107107107107	0.020546067761861075	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.07207207207207207	0.023472431461163734	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.07307307307307308	0.024624405032217744	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.07407407407407407	0.025351711169785296	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.07507507507507508	0.02626372005568045	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.07607607607607608	0.027457721259061874	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.07707707707707707	0.027437088911742347	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.07807807807807808	0.028550248885314766	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.07907907907907907	0.029115926350576138	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.08008008008008008	0.029627823016026178	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.08108108108108109	0.029778954097121058	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.08208208208208208	0.03214367796767781	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.08308308308308308	0.031752904982201624	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.08408408408408409	0.03305953709675791	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.08508508508508508	0.03439957654153136	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.08608608608608609	0.036511750549169775	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.08708708708708708	0.037675653914104656	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.08808808808808809	0.03826742126824523	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.0890890890890891	0.03965431858006552	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.09009009009009009	0.041715902929097326	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.09109109109109109	0.043044260541859725	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.0920920920920921	0.04431295879163477	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.09309309309309309	0.044217766200117636	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.0940940940940941	0.04571920646868999	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.09509509509509509	0.046294348076478475	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.0960960960960961	0.04589543031721821	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.0970970970970971	0.048640093920345184	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.0980980980980981	0.04988556891804474	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
0.0990990990990991	0.05021914901987656	0.2	0.1	Neutral + deleterious	noDemog_0.4_0.1_0.2	noDemog
