method	w	b	analysis	aw	as	a	gamNeg	shape
ABC	0.1	0.999	twoepochs_eq	0.141298	0.126394	0.248917	437.251	0.191926
ABC	0.1	0.999	twoepochs_eq	0.0728775	0.138623	0.210938	441.203	0.169247
ABC	0.1	0.999	twoepochs_eq	0.0976082	0.126167	0.218723	754.219	0.178995
ABC	0.1	0.999	twoepochs_eq	0.111159	0.124787	0.23371	779.991	0.182363
ABC	0.1	0.999	twoepochs_eq	0.0705987	0.139736	0.203665	431.559	0.165161
ABC	0.1	0.999	twoepochs_eq	0.115533	0.148925	0.257564	451.95	0.197233
ABC	0.1	0.999	twoepochs_eq	0.0563954	0.153016	0.202691	751.721	0.163257
ABC	0.1	0.999	twoepochs_eq	0.12338	0.142407	0.250225	794.071	0.192571
ABC	0.1	0.999	twoepochs_eq	0.0592057	0.17663	0.22797	769.183	0.180276
ABC	0.1	0.999	twoepochs_eq	0.0791758	0.158217	0.221876	405.992	0.179952
ABC	0.1	0.999	twoepochs_eq	0.131515	0.119736	0.241231	429.198	0.17471
ABC	0.1	0.999	twoepochs_eq	0.0817938	0.15542	0.219359	824.045	0.174107
ABC	0.1	0.999	twoepochs_eq	0.0878789	0.13721	0.222805	813.03	0.172253
ABC	0.1	0.999	twoepochs_eq	0.0986282	0.15845	0.248486	775.207	0.190525
ABC	0.1	0.999	twoepochs_eq	0.105646	0.143101	0.236049	433.447	0.19337
ABC	0.1	0.999	twoepochs_eq	0.138911	0.123947	0.251419	790.2	0.194869
ABC	0.1	0.999	twoepochs_eq	0.0775552	0.154373	0.213974	754.627	0.173476
ABC	0.1	0.999	twoepochs_eq	0.10906	0.131465	0.228299	440.131	0.179133
ABC	0.1	0.999	twoepochs_eq	0.107778	0.144948	0.248663	781.508	0.190666
ABC	0.1	0.999	twoepochs_eq	0.0994511	0.150296	0.24534	757.227	0.191304
ABC	0.1	0.999	twoepochs_eq	0.0889605	0.152983	0.241162	468.098	0.184316
ABC	0.1	0.999	twoepochs_eq	0.108223	0.133236	0.234794	418.896	0.180288
ABC	0.1	0.999	twoepochs_eq	0.0952821	0.144248	0.226268	794.076	0.176275
ABC	0.1	0.999	twoepochs_eq	0.100261	0.131867	0.228456	780.207	0.188591
ABC	0.1	0.999	twoepochs_eq	0.0985247	0.136694	0.22663	779.118	0.178274
ABC	0.1	0.999	twoepochs_eq	0.0766534	0.182617	0.251638	792.78	0.194678
ABC	0.1	0.999	twoepochs_eq	0.131428	0.125593	0.244248	793.005	0.193217
ABC	0.1	0.999	twoepochs_eq	0.0846013	0.159011	0.224826	417.103	0.172239
ABC	0.1	0.999	twoepochs_eq	0.0576702	0.17303	0.229685	778.593	0.179194
ABC	0.1	0.999	twoepochs_eq	0.0920181	0.128835	0.21228	763.375	0.170603
ABC	0.1	0.999	twoepochs_eq	0.094645	0.133226	0.219417	397.052	0.172184
ABC	0.1	0.999	twoepochs_eq	0.127935	0.130121	0.256273	770.091	0.191358
ABC	0.1	0.999	twoepochs_eq	0.13027	0.120278	0.239068	804.169	0.191228
ABC	0.1	0.999	twoepochs_eq	0.0855349	0.13652	0.223245	462.333	0.180943
ABC	0.1	0.999	twoepochs_eq	0.0838883	0.154184	0.230629	414.1	0.182535
ABC	0.1	0.999	twoepochs_eq	0.107631	0.134811	0.238112	787.984	0.19057
ABC	0.1	0.999	twoepochs_eq	0.105115	0.133174	0.237459	771.208	0.184437
ABC	0.1	0.999	twoepochs_eq	0.0581718	0.169615	0.219511	380.331	0.175514
ABC	0.1	0.999	twoepochs_eq	0.089996	0.142606	0.232393	415.811	0.180116
ABC	0.1	0.999	twoepochs_eq	0.0984016	0.135748	0.232772	753.74	0.183577
ABC	0.1	0.999	twoepochs_eq	0.068292	0.142407	0.20668	427.523	0.161119
ABC	0.1	0.999	twoepochs_eq	0.143796	0.126462	0.249002	410.672	0.188812
ABC	0.1	0.999	twoepochs_eq	0.113524	0.123186	0.219309	449.922	0.1705
ABC	0.1	0.999	twoepochs_eq	0.0947305	0.127546	0.217958	748.425	0.172626
ABC	0.1	0.999	twoepochs_eq	0.0534956	0.151271	0.195794	762.634	0.164657
ABC	0.1	0.999	twoepochs_eq	0.132485	0.129442	0.249472	770.224	0.188096
ABC	0.1	0.999	twoepochs_eq	0.0344002	0.199365	0.214307	411.281	0.175846
ABC	0.1	0.999	twoepochs_eq	0.0981925	0.137102	0.222633	811.568	0.170595
ABC	0.1	0.999	twoepochs_eq	0.0900852	0.130835	0.216506	772.309	0.17437
ABC	0.1	0.999	twoepochs_eq	0.113916	0.131918	0.225093	454.562	0.182156
ABC	0.1	0.999	twoepochs_eq	0.0595146	0.166059	0.218033	455.312	0.178469
ABC	0.1	0.999	twoepochs_eq	0.109984	0.140025	0.240629	422.979	0.181345
ABC	0.1	0.999	twoepochs_eq	0.0878647	0.130714	0.217984	779.87	0.166736
ABC	0.1	0.999	twoepochs_eq	0.108054	0.130642	0.23573	741.981	0.181949
ABC	0.1	0.999	twoepochs_eq	0.0738628	0.160218	0.23271	412.266	0.185892
ABC	0.1	0.999	twoepochs_eq	0.124883	0.135963	0.249594	773.215	0.189582
ABC	0.1	0.999	twoepochs_eq	0.0880686	0.147078	0.233836	431.222	0.180875
ABC	0.1	0.999	twoepochs_eq	0.101496	0.133887	0.230126	765.512	0.178633
ABC	0.1	0.999	twoepochs_eq	0.073078	0.142117	0.204738	765.315	0.164956
ABC	0.1	0.999	twoepochs_eq	0.147151	0.119249	0.241039	449.475	0.186419
ABC	0.1	0.999	twoepochs_eq	0.0859516	0.164509	0.239653	795.901	0.187287
ABC	0.1	0.999	twoepochs_eq	0.0612913	0.154731	0.208758	763.673	0.1712
ABC	0.1	0.999	twoepochs_eq	0.100509	0.143595	0.223845	461.556	0.180111
ABC	0.1	0.999	twoepochs_eq	0.0805284	0.165683	0.245722	815.094	0.18567
ABC	0.1	0.999	twoepochs_eq	0.128745	0.129364	0.245034	436.935	0.183495
ABC	0.1	0.999	twoepochs_eq	0.0658453	0.154213	0.210405	767.194	0.171095
ABC	0.1	0.999	twoepochs_eq	0.0870298	0.155495	0.24412	510.801	0.185975
ABC	0.1	0.999	twoepochs_s1	0.152486	0.136855	0.284525	440.673	0.197574
ABC	0.1	0.999	twoepochs_s1	0.14246	0.147174	0.263798	421.304	0.191564
ABC	0.1	0.999	twoepochs_s1	0.174433	0.122516	0.296516	435.138	0.202562
ABC	0.1	0.999	twoepochs_s1	0.204678	0.113859	0.306145	435.87	0.21632
ABC	0.1	0.999	twoepochs_s1	0.151922	0.144398	0.280996	445.315	0.199935
ABC	0.1	0.999	twoepochs_s1	0.155257	0.136835	0.286444	453.184	0.205204
ABC	0.1	0.999	twoepochs_s1	0.134278	0.127294	0.253958	483.866	0.180159
ABC	0.1	0.999	twoepochs_s1	0.141377	0.129087	0.264031	396.948	0.191751
ABC	0.1	0.999	twoepochs_s1	0.188739	0.12337	0.284328	411.478	0.192516
ABC	0.1	0.999	twoepochs_s1	0.186789	0.124767	0.288525	455.678	0.205905
ABC	0.1	0.999	twoepochs_s1	0.165982	0.129357	0.271723	470.762	0.196992
ABC	0.1	0.999	twoepochs_s1	0.150436	0.130811	0.26218	433.809	0.19458
ABC	0.1	0.999	twoepochs_s1	0.13075	0.136591	0.259193	778.257	0.186019
ABC	0.1	0.999	twoepochs_s1	0.164812	0.142065	0.274062	393.504	0.19355
ABC	0.1	0.999	twoepochs_s1	0.159328	0.131385	0.278857	766.353	0.197443
ABC	0.1	0.999	twoepochs_s1	0.153605	0.117146	0.263648	431.833	0.186216
ABC	0.1	0.999	twoepochs_s1	0.103723	0.147888	0.246499	793.015	0.17974
ABC	0.1	0.999	twoepochs_s1	0.166344	0.105558	0.259066	458.634	0.179248
ABC	0.1	0.999	twoepochs_s1	0.157094	0.135179	0.282389	784.467	0.200932
ABC	0.1	0.999	twoepochs_s1	0.160239	0.11892	0.249292	417.07	0.190956
ABC	0.1	0.999	twoepochs_s1	0.184633	0.116568	0.290084	455.698	0.199529
ABC	0.1	0.999	twoepochs_s1	0.184156	0.136203	0.306178	811.951	0.213409
ABC	0.1	0.999	twoepochs_s1	0.170913	0.110471	0.274269	788.339	0.191751
ABC	0.1	0.999	twoepochs_s1	0.157797	0.142478	0.296613	775.96	0.210821
ABC	0.1	0.999	twoepochs_s1	0.146424	0.145623	0.287701	807.434	0.203441
ABC	0.1	0.999	twoepochs_s1	0.10861	0.155112	0.258431	416.268	0.191889
ABC	0.1	0.999	twoepochs_s1	0.168483	0.135872	0.293642	406.378	0.201997
ABC	0.1	0.999	twoepochs_s1	0.169584	0.130157	0.287245	439.721	0.210149
ABC	0.1	0.999	twoepochs_s1	0.1498	0.117769	0.259809	448.73	0.191762
ABC	0.1	0.999	twoepochs_s1	0.260041	0.107186	0.343	828.042	0.222217
ABC	0.1	0.999	twoepochs_s1	0.224673	0.108716	0.303668	766.606	0.202598
ABC	0.1	0.999	twoepochs_s1	0.178262	0.119242	0.285381	812.479	0.198983
ABC	0.1	0.999	twoepochs_s1	0.180219	0.110355	0.295587	820.353	0.205406
ABC	0.1	0.999	twoepochs_s1	0.181274	0.125362	0.302453	799.471	0.211899
ABC	0.1	0.999	twoepochs_s1	0.180615	0.125244	0.293895	432.668	0.212213
ABC	0.1	0.999	twoepochs_s1	0.157276	0.121795	0.268847	780.815	0.190853
ABC	0.1	0.999	twoepochs_s1	0.0961601	0.165969	0.247288	431.011	0.183071
ABC	0.1	0.999	twoepochs_s1	0.148583	0.12547	0.263092	404.0	0.190198
ABC	0.1	0.999	twoepochs_s1	0.174743	0.116688	0.284258	756.452	0.194899
ABC	0.1	0.999	twoepochs_s1	0.153559	0.14281	0.264464	822.004	0.199807
ABC	0.1	0.999	twoepochs_s1	0.21221	0.113217	0.309001	724.626	0.212548
ABC	0.1	0.999	twoepochs_s1	0.166964	0.135477	0.293156	429.052	0.206622
ABC	0.1	0.999	twoepochs_s1	0.123577	0.148398	0.261273	413.412	0.188622
ABC	0.1	0.999	twoepochs_s1	0.157324	0.127001	0.271306	785.47	0.195519
ABC	0.1	0.999	twoepochs_s1	0.184089	0.11797	0.303775	749.314	0.212671
ABC	0.1	0.999	twoepochs_s1	0.165417	0.1319	0.287453	782.897	0.201102
ABC	0.1	0.999	twoepochs_s1	0.114659	0.157055	0.265185	545.344	0.189336
ABC	0.1	0.999	twoepochs_s1	0.191759	0.129829	0.298066	447.383	0.203041
ABC	0.1	0.999	twoepochs_s1	0.160547	0.124379	0.27962	779.269	0.196614
ABC	0.1	0.999	twoepochs_s1	0.165927	0.123865	0.272282	429.756	0.189397
ABC	0.1	0.999	twoepochs_s1	0.213063	0.123501	0.299784	784.121	0.211564
ABC	0.1	0.999	twoepochs_s1	0.151396	0.126626	0.280356	786.664	0.201662
ABC	0.1	0.999	twoepochs_s1	0.182188	0.0996678	0.285961	433.583	0.205979
ABC	0.1	0.999	twoepochs_s1	0.138095	0.128511	0.254377	777.135	0.179578
ABC	0.1	0.999	twoepochs_s1	0.183361	0.125715	0.30131	430.843	0.21201
ABC	0.1	0.999	twoepochs_s1	0.129434	0.145324	0.262934	440.123	0.18688
ABC	0.1	0.999	twoepochs_s1	0.198686	0.107965	0.298548	769.79	0.204453
ABC	0.1	0.999	twoepochs_s1	0.091521	0.146211	0.233552	763.811	0.178128
ABC	0.1	0.999	twoepochs_s1	0.211683	0.12324	0.308268	779.488	0.215372
ABC	0.1	0.999	twoepochs_s1	0.169449	0.1194	0.272402	827.346	0.194417
ABC	0.1	0.999	twoepochs_s1	0.16654	0.131502	0.284862	439.434	0.201187
ABC	0.1	0.999	twoepochs_s1	0.165964	0.140831	0.299269	417.312	0.20534
ABC	0.1	0.999	twoepochs_s1	0.140597	0.13739	0.260653	812.879	0.198374
ABC	0.1	0.999	twoepochs_s1	0.179252	0.13025	0.283938	766.244	0.200404
ABC	0.1	0.999	twoepochs_s1	0.132507	0.1515	0.274459	783.115	0.197519
ABC	0.1	0.999	twoepochs_s1	0.180202	0.123821	0.292231	783.5	0.202428
ABC	0.1	0.999	twoepochs_s1	0.116624	0.165186	0.26564	796.943	0.194192
ABC	0.1	0.999	twoepochs_s1	0.176777	0.11809	0.282246	787.479	0.200365
ABC	0.1	0.999	twoepochs_s1	0.145533	0.137925	0.284019	425.805	0.204641
ABC	0.1	0.999	twoepochs_s1	0.130695	0.153729	0.268031	773.732	0.193638
ABC	0.1	0.999	twoepochs_s1	0.117307	0.15941	0.258815	407.884	0.1903
ABC	0.1	0.999	twoepochs_s1	0.162007	0.131399	0.282381	759.967	0.202202
ABC	0.1	0.999	twoepochs_s1	0.162656	0.143609	0.276729	760.664	0.202041
ABC	0.1	0.999	twoepochs_s1	0.139356	0.152308	0.262549	783.862	0.192072
ABC	0.1	0.999	twoepochs_s1	0.12978	0.149622	0.270662	424.633	0.19958
ABC	0.1	0.999	twoepochs_s1	0.159724	0.138955	0.288815	755.974	0.204979
ABC	0.1	0.999	twoepochs_s1	0.186937	0.127535	0.29949	826.652	0.208962
ABC	0.1	0.999	twoepochs_s1	0.212193	0.0904425	0.292647	450.837	0.199913
ABC	0.1	0.999	twoepochs_s1	0.157897	0.129263	0.266993	414.828	0.193151
ABC	0.1	0.999	twoepochs_s1	0.138187	0.144874	0.274186	771.305	0.198821
ABC	0.1	0.999	twoepochs_s1	0.176378	0.12433	0.286909	810.986	0.201641
ABC	0.1	0.999	twoepochs_s1	0.184408	0.101917	0.282543	427.666	0.199264
ABC	0.1	0.999	twoepochs_s1	0.268247	0.0730988	0.317949	762.626	0.211659
ABC	0.1	0.999	twoepochs_s1	0.135068	0.149818	0.272973	776.337	0.192953
ABC	0.1	0.999	twoepochs_s1	0.198418	0.111913	0.276342	447.217	0.193061
ABC	0.1	0.999	twoepochs_s1	0.165478	0.132799	0.297029	434.702	0.207222
ABC	0.1	0.999	twoepochs_s1	0.16528	0.128581	0.278139	767.077	0.200216
ABC	0.1	0.999	twoepochs_s1	0.125275	0.146598	0.255548	782.76	0.182742
ABC	0.1	0.999	twoepochs_s1	0.169135	0.136329	0.291661	386.268	0.206446
ABC	0.1	0.999	twoepochs_s1	0.224	0.109177	0.309274	806.131	0.22022
ABC	0.1	0.999	twoepochs_s1	0.126708	0.130595	0.257147	791.53	0.188524
ABC	0.1	0.999	twoepochs_s1	0.166627	0.136185	0.279443	715.58	0.201495
ABC	0.1	0.999	twoepochs_s1	0.108614	0.145505	0.262119	762.563	0.187391
ABC	0.1	0.999	twoepochs_s1	0.169056	0.126451	0.277625	445.765	0.199676
ABC	0.1	0.999	twoepochs_s1	0.191312	0.122852	0.310179	457.548	0.216079
ABC	0.1	0.999	twoepochs_s1	0.114777	0.150983	0.254143	445.327	0.183453
ABC	0.1	0.999	twoepochs_s1	0.127667	0.151584	0.266028	372.572	0.194269
ABC	0.1	0.999	twoepochs_s1	0.173584	0.118366	0.277917	793.611	0.188762
ABC	0.1	0.999	twoepochs_s1	0.150039	0.146109	0.267197	449.425	0.193392
ABC	0.1	0.999	twoepochs_s1	0.14041	0.139098	0.264887	392.905	0.193763
ABC	0.1	0.999	twoepochs_s2	0.214704	0.140051	0.315391	771.111	0.21358
ABC	0.1	0.999	twoepochs_s2	0.164908	0.138054	0.290706	422.314	0.188295
ABC	0.1	0.999	twoepochs_s2	0.202598	0.121725	0.307789	454.958	0.202888
ABC	0.1	0.999	twoepochs_s2	0.154233	0.143143	0.287511	430.305	0.197979
ABC	0.1	0.999	twoepochs_s2	0.179287	0.136966	0.306427	787.972	0.208444
ABC	0.1	0.999	twoepochs_s2	0.173433	0.142554	0.322322	423.662	0.216938
ABC	0.1	0.999	twoepochs_s2	0.226017	0.135269	0.354855	416.187	0.23241
ABC	0.1	0.999	twoepochs_s2	0.161126	0.144508	0.295675	819.089	0.193223
ABC	0.1	0.999	twoepochs_s2	0.126307	0.194187	0.29216	438.419	0.201938
ABC	0.1	0.999	twoepochs_s2	0.191951	0.132821	0.320971	437.222	0.206116
ABC	0.1	0.999	twoepochs_s2	0.237298	0.106746	0.319892	445.718	0.208502
ABC	0.1	0.999	twoepochs_s2	0.167286	0.138187	0.282437	407.242	0.191617
ABC	0.1	0.999	twoepochs_s2	0.236661	0.117704	0.324692	418.685	0.209641
ABC	0.1	0.999	twoepochs_s2	0.177565	0.147643	0.303209	752.336	0.20188
ABC	0.1	0.999	twoepochs_s2	0.196574	0.143997	0.307463	423.041	0.210367
ABC	0.1	0.999	twoepochs_s2	0.176047	0.140239	0.310627	452.348	0.202156
ABC	0.1	0.999	twoepochs_s2	0.184768	0.139373	0.314627	802.112	0.21195
ABC	0.1	0.999	twoepochs_s2	0.178945	0.134605	0.291754	427.256	0.187488
ABC	0.1	0.999	twoepochs_s2	0.232601	0.123601	0.319642	462.42	0.215591
ABC	0.1	0.999	twoepochs_s2	0.232723	0.117246	0.329374	792.591	0.214692
ABC	0.1	0.999	twoepochs_s2	0.185191	0.145377	0.312402	443.693	0.21213
ABC	0.1	0.999	twoepochs_s2	0.220417	0.134203	0.337379	733.531	0.215081
ABC	0.1	0.999	twoepochs_s2	0.163749	0.143006	0.294765	794.982	0.197857
ABC	0.1	0.999	twoepochs_s2	0.147944	0.141267	0.287718	438.73	0.192431
ABC	0.1	0.999	twoepochs_s2	0.18938	0.133223	0.317738	786.834	0.207075
ABC	0.1	0.999	twoepochs_s2	0.201849	0.13449	0.309952	437.106	0.200118
ABC	0.1	0.999	twoepochs_s2	0.1634	0.146722	0.323472	442.846	0.221247
ABC	0.1	0.999	twoepochs_s2	0.136813	0.155876	0.281477	428.917	0.188761
ABC	0.1	0.999	twoepochs_s2	0.196514	0.138423	0.312237	422.844	0.206613
ABC	0.1	0.999	twoepochs_s2	0.194968	0.135076	0.315488	429.868	0.209941
ABC	0.1	0.999	twoepochs_s2	0.213718	0.12558	0.330426	787.797	0.215994
ABC	0.1	0.999	twoepochs_s2	0.217492	0.119807	0.316605	796.29	0.213363
ABC	0.1	0.999	twoepochs_s2	0.132656	0.152267	0.284325	429.403	0.190141
ABC	0.1	0.999	twoepochs_s2	0.218988	0.118701	0.320064	444.128	0.207848
ABC	0.1	0.999	twoepochs_s2	0.18833	0.147689	0.31314	418.971	0.210312
ABC	0.1	0.999	twoepochs_s2	0.173883	0.14758	0.308107	747.556	0.202746
ABC	0.1	0.999	twoepochs_s2	0.235193	0.116468	0.313285	796.46	0.203305
ABC	0.1	0.999	twoepochs_s2	0.248902	0.109815	0.335963	807.354	0.217869
ABC	0.1	0.999	twoepochs_s2	0.16961	0.135976	0.294282	443.483	0.195073
ABC	0.1	0.999	twoepochs_s2	0.210252	0.116843	0.321899	475.613	0.204663
ABC	0.1	0.999	twoepochs_s2	0.175226	0.147039	0.291539	422.97	0.191603
ABC	0.1	0.999	twoepochs_s2	0.239521	0.111288	0.332804	791.295	0.207339
ABC	0.1	0.999	twoepochs_s2	0.161221	0.132462	0.297539	414.858	0.193114
ABC	0.1	0.999	twoepochs_s2	0.217167	0.12111	0.337961	604.651	0.218877
ABC	0.1	0.999	twoepochs_s2	0.187291	0.125772	0.30022	773.728	0.194045
ABC	0.1	0.999	twoepochs_s2	0.186159	0.129525	0.302699	422.228	0.20676
ABC	0.1	0.999	twoepochs_s2	0.213899	0.107779	0.319034	851.572	0.215171
ABC	0.1	0.999	twoepochs_s2	0.189888	0.122061	0.304346	790.993	0.204976
ABC	0.1	0.999	twoepochs_s2	0.200971	0.121808	0.314676	460.041	0.205861
ABC	0.1	0.999	twoepochs_s2	0.181618	0.15025	0.319921	442.827	0.214518
ABC	0.1	0.999	twoepochs_s2	0.258243	0.113247	0.345531	415.018	0.227713
ABC	0.1	0.999	twoepochs_s2	0.267483	0.12795	0.380492	791.11	0.236484
ABC	0.1	0.999	twoepochs_s2	0.213968	0.143473	0.327063	756.084	0.214518
ABC	0.1	0.999	twoepochs_s2	0.187326	0.118229	0.29267	449.652	0.195373
ABC	0.1	0.999	twoepochs_s2	0.129326	0.166761	0.289778	417.811	0.196118
ABC	0.1	0.999	twoepochs_s2	0.180362	0.137077	0.319064	800.286	0.213331
ABC	0.1	0.999	twoepochs_s2	0.210529	0.134141	0.323194	781.036	0.212831
ABC	0.1	0.999	twoepochs_s2	0.172682	0.149933	0.310652	440.926	0.207126
ABC	0.1	0.999	twoepochs_s2	0.230123	0.102804	0.325801	478.608	0.211804
ABC	0.1	0.999	twoepochs_s2	0.166105	0.135855	0.296358	627.015	0.190926
ABC	0.1	0.999	twoepochs_s2	0.227012	0.122458	0.337617	420.885	0.22331
ABC	0.1	0.999	twoepochs_s2	0.197167	0.140681	0.325896	793.075	0.215537
ABC	0.1	0.999	twoepochs_s2	0.14909	0.150696	0.290225	410.37	0.19992
ABC	0.1	0.999	twoepochs_s2	0.234758	0.11366	0.336344	469.05	0.215291
ABC	0.1	0.999	twoepochs_s2	0.181659	0.153081	0.310165	828.07	0.211007
ABC	0.1	0.999	twoepochs_s2	0.147538	0.16567	0.289594	423.003	0.197617
ABC	0.1	0.999	twoepochs_s2	0.20254	0.123847	0.315122	418.297	0.199741
ABC	0.1	0.999	twoepochs_s2	0.185955	0.137977	0.311241	425.297	0.206217
ABC	0.1	0.999	twoepochs_s2	0.170198	0.156379	0.311049	424.617	0.210512
ABC	0.1	0.999	twoepochs_s2	0.219537	0.129053	0.338576	748.756	0.220169
ABC	0.1	0.999	twoepochs_s2	0.18677	0.133885	0.298826	445.015	0.202323
ABC	0.1	0.999	twoepochs_s2	0.171181	0.145475	0.301305	759.017	0.190855
ABC	0.1	0.999	twoepochs_s2	0.185438	0.132037	0.290659	424.374	0.191465
ABC	0.1	0.999	twoepochs_s2	0.119049	0.167568	0.27609	405.749	0.189428
ABC	0.1	0.999	twoepochs_s2	0.201918	0.135484	0.318536	432.572	0.215083
ABC	0.1	0.999	twoepochs_s2	0.210438	0.126413	0.328783	795.288	0.212651
ABC	0.1	0.999	twoepochs_s2	0.167267	0.150345	0.306858	792.016	0.20454
ABC	0.1	0.999	twoepochs_s2	0.189765	0.142593	0.315211	777.858	0.210325
ABC	0.1	0.999	twoepochs_s2	0.222213	0.115978	0.325775	426.764	0.212386
ABC	0.1	0.999	twoepochs_s2	0.205455	0.127011	0.319884	455.323	0.205092
ABC	0.1	0.999	twoepochs_s2	0.170611	0.140532	0.300921	421.501	0.188684
ABC	0.1	0.999	twoepochs_s2	0.172104	0.146612	0.308202	542.389	0.209215
ABC	0.1	0.999	twoepochs_s2	0.177926	0.148556	0.323449	437.7	0.218488
ABC	0.1	0.999	twoepochs_s2	0.151555	0.135651	0.284307	426.808	0.18722
ABC	0.1	0.999	twoepochs_s2	0.184031	0.135036	0.302385	790.018	0.205857
ABC	0.1	0.999	twoepochs_s2	0.207161	0.126692	0.30701	771.943	0.200599
ABC	0.1	0.999	twoepochs_s2	0.22429	0.130101	0.340589	795.966	0.222152
ABC	0.1	0.999	twoepochs_s2	0.225069	0.120419	0.324703	774.024	0.217233
ABC	0.1	0.999	twoepochs_s2	0.186707	0.142838	0.320667	782.946	0.204952
ABC	0.1	0.999	twoepochs_s2	0.152918	0.15551	0.303976	765.05	0.203175
ABC	0.1	0.999	twoepochs_s2	0.180536	0.120832	0.298731	480.98	0.192819
ABC	0.1	0.999	twoepochs_s2	0.219585	0.120629	0.321098	431.619	0.207911
ABC	0.1	0.999	twoepochs_s2	0.186333	0.131847	0.29935	410.119	0.196836
ABC	0.1	0.999	twoepochs_s2	0.193648	0.146725	0.323274	780.479	0.21065
ABC	0.1	0.999	twoepochs_s2	0.211801	0.125502	0.324925	809.319	0.215102
ABC	0.1	0.999	twoepochs_s2	0.165554	0.148222	0.3022	476.148	0.202515
ABC	0.1	0.999	twoepochs_s2	0.216412	0.135751	0.320943	766.748	0.217032
ABC	0.1	0.999	twoepochs_s2	0.247888	0.107952	0.324772	818.103	0.214814
ABC	0.1	0.999	twoepochs_s2	0.18728	0.128339	0.295603	816.783	0.193366
ABC	0.1	0.999	twoepochs_s2	0.208582	0.135435	0.320158	783.92	0.20737
ABC	0.1	0.999	twoepochs_s3	0.157218	0.145932	0.296128	778.559	0.165898
ABC	0.1	0.999	twoepochs_s3	0.242475	0.11907	0.336565	800.975	0.185588
ABC	0.1	0.999	twoepochs_s3	0.203847	0.122665	0.312596	800.347	0.169145
ABC	0.1	0.999	twoepochs_s3	0.185715	0.12541	0.298888	800.137	0.154154
ABC	0.1	0.999	twoepochs_s3	0.0897737	0.173691	0.255702	761.807	0.14333
ABC	0.1	0.999	twoepochs_s3	0.129464	0.158169	0.277458	749.169	0.15264
ABC	0.1	0.999	twoepochs_s3	0.22268	0.128617	0.334268	449.312	0.183882
ABC	0.1	0.999	twoepochs_s3	0.173047	0.149361	0.308076	433.496	0.1674
