method	w	b	analysis	aw	as	a
ABC	0.1	0.999	twoepochs_s3	0.164909	0.150766	0.288109
ABC	0.1	0.999	twoepochs_s3	0.0501911	0.221751	0.265135
ABC	0.1	0.999	twoepochs_s3	0.145709	0.161286	0.294629
ABC	0.1	0.999	twoepochs_s3	0.0284711	0.224874	0.235811
ABC	0.1	0.999	twoepochs_s3	0.156542	0.189736	0.310614
ABC	0.1	0.999	twoepochs_s3	0.118934	0.174742	0.295969
ABC	0.1	0.999	twoepochs_s3	0.0504122	0.210297	0.247533
ABC	0.1	0.999	twoepochs_s3	0.0675661	0.202913	0.266936
ABC	0.1	0.999	twoepochs_s3	0.107156	0.180182	0.280485
ABC	0.1	0.999	twoepochs_s3	0.0628561	0.19715	0.253336
ABC	0.1	0.999	twoepochs_s3	0.135104	0.158911	0.291345
ABC	0.1	0.999	twoepochs_s3	0.134918	0.175672	0.287729
ABC	0.1	0.999	twoepochs_s3	0.0856943	0.194314	0.26796
ABC	0.1	0.999	twoepochs_s3	0.125407	0.173107	0.271263
ABC	0.1	0.999	twoepochs_s3	0.160448	0.15134	0.303288
ABC	0.1	0.999	twoepochs_s3	0.101809	0.179634	0.264035
ABC	0.1	0.999	twoepochs_s3	0.0549682	0.196938	0.252642
ABC	0.1	0.999	twoepochs_s4	0.135757	0.15341	0.282945
ABC	0.1	0.999	twoepochs_s4	0.242916	0.127348	0.348756
ABC	0.1	0.999	twoepochs_s4	0.183786	0.132285	0.299478
ABC	0.1	0.999	twoepochs_s4	0.250344	0.113241	0.344502
ABC	0.1	0.999	twoepochs_s4	0.166982	0.143279	0.299783
ABC	0.1	0.999	twoepochs_s4	0.205524	0.137516	0.317368
ABC	0.1	0.999	twoepochs_s4	0.132971	0.168993	0.279419
ABC	0.1	0.999	twoepochs_s4	0.225107	0.12964	0.332591
ABC	0.1	0.999	twoepochs_s4	0.195888	0.139692	0.320231
ABC	0.1	0.999	twoepochs_s4	0.226106	0.141609	0.346291
ABC	0.1	0.999	twoepochs_s4	0.142965	0.146383	0.276002
ABC	0.1	0.999	twoepochs_s4	0.232272	0.130299	0.353872
ABC	0.1	0.999	twoepochs_s4	0.187285	0.14449	0.323831
ABC	0.1	0.999	twoepochs_s4	0.2214	0.144077	0.325887
ABC	0.1	0.999	twoepochs_s4	0.212099	0.130763	0.323062
ABC	0.1	0.999	twoepochs_s4	0.234412	0.115425	0.32291
ABC	0.1	0.999	twoepochs_s4	0.211924	0.133098	0.316057
ABC	0.1	0.999	twoepochs_s4	0.119596	0.174699	0.289124
ABC	0.1	0.999	twoepochs_s4	0.151984	0.16543	0.304096
ABC	0.1	0.999	twoepochs_s4	0.217491	0.121825	0.315613
ABC	0.1	0.999	twoepochs_s4	0.210087	0.130273	0.329229
ABC	0.1	0.999	twoepochs_s4	0.155921	0.155591	0.300178
ABC	0.1	0.999	twoepochs_s4	0.162842	0.126193	0.275033
ABC	0.1	0.999	twoepochs_s4	0.223214	0.13419	0.328132
ABC	0.1	0.999	twoepochs_s4	0.163286	0.153052	0.311546
ABC	0.1	0.999	twoepochs_s4	0.224609	0.13561	0.360246
ABC	0.1	0.999	twoepochs_s4	0.229326	0.131583	0.350118
ABC	0.1	0.999	twoepochs_s4	0.128288	0.168646	0.285098
ABC	0.1	0.999	twoepochs_s4	0.14082	0.162108	0.279956
ABC	0.1	0.999	twoepochs_s4	0.125807	0.172677	0.293737
ABC	0.1	0.999	twoepochs_s4	0.180528	0.165971	0.333424
ABC	0.1	0.999	twoepochs_s4	0.161191	0.147155	0.30143
ABC	0.1	0.999	twoepochs_s4	0.183302	0.133498	0.298312
ABC	0.1	0.999	twoepochs_s4	0.153334	0.159951	0.291795
ABC	0.1	0.999	twoepochs_s4	0.208869	0.135434	0.334641
ABC	0.1	0.999	twoepochs_s4	0.149986	0.160349	0.302889
ABC	0.1	0.999	twoepochs_s4	0.177335	0.137283	0.305596
ABC	0.1	0.999	twoepochs_s4	0.151796	0.147514	0.28862
ABC	0.1	0.999	twoepochs_s4	0.228747	0.12932	0.340719
ABC	0.1	0.999	twoepochs_s4	0.183892	0.129827	0.302162
ABC	0.1	0.999	twoepochs_s4	0.225949	0.12433	0.349709
ABC	0.1	0.999	twoepochs_s4	0.220179	0.118521	0.326681
ABC	0.1	0.999	twoepochs_s4	0.180389	0.13958	0.299264
ABC	0.1	0.999	twoepochs_s4	0.203077	0.122659	0.311065
ABC	0.1	0.999	twoepochs_s4	0.149206	0.140847	0.275591
ABC	0.1	0.999	twoepochs_s4	0.162893	0.151125	0.310387
ABC	0.1	0.999	twoepochs_s4	0.122045	0.163244	0.281758
ABC	0.1	0.999	twoepochs_s4	0.188587	0.142093	0.303885
ABC	0.1	0.999	twoepochs_s4	0.230346	0.120064	0.329006
ABC	0.1	0.999	twoepochs_s4	0.126864	0.169159	0.286759
ABC	0.1	0.999	twoepochs_s4	0.153889	0.160375	0.291399
ABC	0.1	0.999	twoepochs_s4	0.218567	0.146118	0.309166
ABC	0.1	0.999	twoepochs_s4	0.214203	0.133248	0.325773
ABC	0.1	0.999	twoepochs_s4	0.227386	0.124081	0.345436
ABC	0.1	0.999	twoepochs_s4	0.182576	0.112335	0.281589
ABC	0.1	0.999	twoepochs_s4	0.255926	0.122351	0.344608
ABC	0.1	0.999	twoepochs_s4	0.256723	0.0914071	0.341694
ABC	0.1	0.999	twoepochs_s4	0.142904	0.146554	0.286339
ABC	0.1	0.999	twoepochs_s4	0.182864	0.141024	0.324391
ABC	0.1	0.999	twoepochs_s4	0.256587	0.108457	0.352307
ABC	0.1	0.999	twoepochs_s4	0.141148	0.167173	0.287811
ABC	0.1	0.999	twoepochs_s4	0.213709	0.142959	0.322952
ABC	0.1	0.999	twoepochs_s4	0.135574	0.17169	0.294901
ABC	0.1	0.999	twoepochs_s4	0.177204	0.130064	0.290848
ABC	0.1	0.999	twoepochs_s4	0.207943	0.141276	0.343681
ABC	0.1	0.999	twoepochs_s4	0.172795	0.151373	0.308088
ABC	0.1	0.999	twoepochs_s4	0.150414	0.158399	0.295896
ABC	0.1	0.999	twoepochs_s4	0.246495	0.10972	0.302517
ABC	0.1	0.999	twoepochs_s4	0.214307	0.139691	0.313407
ABC	0.1	0.999	twoepochs_s4	0.180354	0.1353	0.309205
ABC	0.1	0.999	twoepochs_s4	0.181402	0.134132	0.308936
ABC	0.1	0.999	twoepochs_s4	0.178755	0.142206	0.302111
ABC	0.1	0.999	twoepochs_s4	0.127313	0.158961	0.272727
ABC	0.1	0.999	twoepochs_s4	0.149633	0.17071	0.317089
ABC	0.1	0.999	twoepochs_s4	0.201134	0.119811	0.310321
ABC	0.1	0.999	twoepochs_s4	0.180803	0.1296	0.298463
ABC	0.1	0.999	twoepochs_s4	0.208389	0.142635	0.33761
ABC	0.1	0.999	twoepochs_s4	0.191376	0.139538	0.303458
ABC	0.1	0.999	twoepochs_s4	0.183964	0.13394	0.298169
ABC	0.1	0.999	twoepochs_s4	0.164543	0.139279	0.283984
ABC	0.1	0.999	twoepochs_s4	0.18268	0.158424	0.311433
ABC	0.1	0.999	twoepochs_s4	0.21774	0.137528	0.321664
ABC	0.1	0.999	twoepochs_s4	0.20085	0.132104	0.305186
ABC	0.1	0.999	twoepochs_s4	0.147198	0.157854	0.294879
ABC	0.1	0.999	twoepochs_s4	0.106074	0.16791	0.283101
ABC	0.1	0.999	twoepochs_s4	0.141452	0.159087	0.293589
ABC	0.1	0.999	twoepochs_s4	0.123152	0.172353	0.287726
ABC	0.1	0.999	twoepochs_s4	0.198267	0.130696	0.297363
ABC	0.1	0.999	twoepochs_s4	0.247275	0.118301	0.339981
ABC	0.1	0.999	twoepochs_s4	0.15926	0.160805	0.302169
ABC	0.1	0.999	twoepochs_s4	0.203258	0.148093	0.329417
ABC	0.1	0.999	twoepochs_s4	0.202793	0.131664	0.316795
ABC	0.1	0.999	twoepochs_s4	0.130107	0.169191	0.297793
ABC	0.1	0.999	twoepochs_s4	0.167244	0.153123	0.310068
ABC	0.1	0.999	twoepochs_s4	0.118013	0.152033	0.275196
ABC	0.1	0.999	twoepochs_s4	0.148013	0.144401	0.279065
ABC	0.1	0.999	twoepochs_s4	0.174198	0.148378	0.314571
ABC	0.1	0.999	twoepochs_s4	0.160473	0.15539	0.307446
ABC	0.1	0.999	twoepochs_s4	0.204579	0.128727	0.319448
ABC	0.1	0.999	twoepochs_s4	0.110157	0.170725	0.267197
SLiM	0.1	0.999	twoepochs_eq	0.08835	0.12902	0.21737
SLiM	0.1	0.999	twoepochs_eq	0.08902	0.12766	0.21669
SLiM	0.1	0.999	twoepochs_eq	0.09112	0.12849	0.21961
SLiM	0.1	0.999	twoepochs_eq	0.09103	0.12728	0.21831
SLiM	0.1	0.999	twoepochs_eq	0.08877	0.12902	0.21778
SLiM	0.1	0.999	twoepochs_eq	0.08925	0.12867	0.21792
SLiM	0.1	0.999	twoepochs_eq	0.08939	0.12811	0.2175
SLiM	0.1	0.999	twoepochs_eq	0.09071	0.12876	0.21947
SLiM	0.1	0.999	twoepochs_eq	0.09062	0.12827	0.21889
SLiM	0.1	0.999	twoepochs_eq	0.08937	0.12833	0.2177
SLiM	0.1	0.999	twoepochs_eq	0.08905	0.12699	0.21604
SLiM	0.1	0.999	twoepochs_eq	0.08929	0.12681	0.2161
SLiM	0.1	0.999	twoepochs_eq	0.08835	0.12867	0.21701
SLiM	0.1	0.999	twoepochs_eq	0.08979	0.12773	0.21752
SLiM	0.1	0.999	twoepochs_eq	0.08806	0.12733	0.21538
SLiM	0.1	0.999	twoepochs_eq	0.09057	0.12722	0.21779
SLiM	0.1	0.999	twoepochs_eq	0.09078	0.12832	0.2191
SLiM	0.1	0.999	twoepochs_eq	0.09066	0.128	0.21866
SLiM	0.1	0.999	twoepochs_eq	0.08899	0.12831	0.2173
SLiM	0.1	0.999	twoepochs_eq	0.08906	0.12821	0.21727
SLiM	0.1	0.999	twoepochs_eq	0.08918	0.12862	0.2178
SLiM	0.1	0.999	twoepochs_eq	0.09094	0.12827	0.21921
SLiM	0.1	0.999	twoepochs_eq	0.08978	0.12858	0.21836
SLiM	0.1	0.999	twoepochs_eq	0.08918	0.12901	0.21819
SLiM	0.1	0.999	twoepochs_eq	0.08913	0.12895	0.21807
SLiM	0.1	0.999	twoepochs_eq	0.0891	0.12744	0.21654
SLiM	0.1	0.999	twoepochs_eq	0.09103	0.12763	0.21866
SLiM	0.1	0.999	twoepochs_eq	0.09067	0.1286	0.21927
SLiM	0.1	0.999	twoepochs_eq	0.0909	0.12712	0.21802
SLiM	0.1	0.999	twoepochs_eq	0.0899	0.12582	0.21572
SLiM	0.1	0.999	twoepochs_eq	0.08913	0.12868	0.2178
SLiM	0.1	0.999	twoepochs_eq	0.08794	0.12786	0.2158
SLiM	0.1	0.999	twoepochs_eq	0.09034	0.12729	0.21763
SLiM	0.1	0.999	twoepochs_eq	0.08806	0.12804	0.2161
SLiM	0.1	0.999	twoepochs_eq	0.08873	0.12823	0.21696
SLiM	0.1	0.999	twoepochs_eq	0.08891	0.129	0.2179
SLiM	0.1	0.999	twoepochs_eq	0.08908	0.12844	0.21752
SLiM	0.1	0.999	twoepochs_eq	0.08951	0.1272	0.21671
SLiM	0.1	0.999	twoepochs_eq	0.09025	0.12847	0.21872
SLiM	0.1	0.999	twoepochs_eq	0.08934	0.12773	0.21707
SLiM	0.1	0.999	twoepochs_eq	0.08937	0.12869	0.21806
SLiM	0.1	0.999	twoepochs_eq	0.08914	0.12849	0.21763
SLiM	0.1	0.999	twoepochs_eq	0.09057	0.12701	0.21757
SLiM	0.1	0.999	twoepochs_eq	0.09004	0.12702	0.21706
SLiM	0.1	0.999	twoepochs_eq	0.09027	0.12792	0.21819
SLiM	0.1	0.999	twoepochs_eq	0.08977	0.12922	0.21899
SLiM	0.1	0.999	twoepochs_eq	0.08889	0.12823	0.21713
SLiM	0.1	0.999	twoepochs_eq	0.08931	0.12901	0.21833
SLiM	0.1	0.999	twoepochs_eq	0.0896	0.12804	0.21764
SLiM	0.1	0.999	twoepochs_eq	0.08976	0.12848	0.21824
SLiM	0.1	0.999	twoepochs_eq	0.08945	0.12836	0.21781
SLiM	0.1	0.999	twoepochs_eq	0.08943	0.12861	0.21804
SLiM	0.1	0.999	twoepochs_eq	0.09135	0.12671	0.21806
SLiM	0.1	0.999	twoepochs_eq	0.09033	0.12697	0.21729
SLiM	0.1	0.999	twoepochs_eq	0.08979	0.12866	0.21845
SLiM	0.1	0.999	twoepochs_eq	0.08967	0.1277	0.21737
SLiM	0.1	0.999	twoepochs_eq	0.09022	0.12757	0.21779
SLiM	0.1	0.999	twoepochs_eq	0.09014	0.12915	0.2193
SLiM	0.1	0.999	twoepochs_eq	0.08855	0.12903	0.21759
SLiM	0.1	0.999	twoepochs_eq	0.09018	0.12613	0.21631
SLiM	0.1	0.999	twoepochs_eq	0.08892	0.12882	0.21774
SLiM	0.1	0.999	twoepochs_eq	0.09027	0.12825	0.21851
SLiM	0.1	0.999	twoepochs_eq	0.08886	0.12901	0.21788
SLiM	0.1	0.999	twoepochs_eq	0.09033	0.12774	0.21807
SLiM	0.1	0.999	twoepochs_eq	0.08986	0.12766	0.21752
SLiM	0.1	0.999	twoepochs_eq	0.0897	0.12685	0.21655
SLiM	0.1	0.999	twoepochs_eq	0.09013	0.12762	0.21775
SLiM	0.1	0.999	twoepochs_eq	0.08959	0.12839	0.21798
SLiM	0.1	0.999	twoepochs_eq	0.08972	0.12856	0.21828
SLiM	0.1	0.999	twoepochs_eq	0.08983	0.12796	0.21779
SLiM	0.1	0.999	twoepochs_eq	0.08981	0.12787	0.21768
SLiM	0.1	0.999	twoepochs_eq	0.08895	0.12942	0.21837
SLiM	0.1	0.999	twoepochs_eq	0.09049	0.12826	0.21875
SLiM	0.1	0.999	twoepochs_eq	0.08898	0.12762	0.21661
SLiM	0.1	0.999	twoepochs_eq	0.08878	0.12703	0.2158
SLiM	0.1	0.999	twoepochs_eq	0.09012	0.12851	0.21863
SLiM	0.1	0.999	twoepochs_eq	0.08959	0.12924	0.21882
SLiM	0.1	0.999	twoepochs_eq	0.08911	0.12941	0.21852
SLiM	0.1	0.999	twoepochs_eq	0.08909	0.12784	0.21693
SLiM	0.1	0.999	twoepochs_eq	0.0883	0.12826	0.21656
SLiM	0.1	0.999	twoepochs_eq	0.09048	0.12724	0.21771
SLiM	0.1	0.999	twoepochs_eq	0.08955	0.12866	0.21821
SLiM	0.1	0.999	twoepochs_eq	0.08889	0.12957	0.21847
SLiM	0.1	0.999	twoepochs_eq	0.09	0.12935	0.21935
SLiM	0.1	0.999	twoepochs_eq	0.08902	0.12874	0.21776
SLiM	0.1	0.999	twoepochs_eq	0.08848	0.1288	0.21729
SLiM	0.1	0.999	twoepochs_eq	0.08749	0.12783	0.21532
SLiM	0.1	0.999	twoepochs_eq	0.09007	0.12727	0.21734
SLiM	0.1	0.999	twoepochs_eq	0.08766	0.12826	0.21592
SLiM	0.1	0.999	twoepochs_eq	0.0886	0.1265	0.2151
SLiM	0.1	0.999	twoepochs_eq	0.0901	0.12537	0.21547
SLiM	0.1	0.999	twoepochs_eq	0.08864	0.12775	0.21639
SLiM	0.1	0.999	twoepochs_eq	0.08925	0.12859	0.21784
SLiM	0.1	0.999	twoepochs_eq	0.08999	0.12888	0.21887
SLiM	0.1	0.999	twoepochs_eq	0.09088	0.12795	0.21883
SLiM	0.1	0.999	twoepochs_eq	0.08839	0.1297	0.21809
SLiM	0.1	0.999	twoepochs_eq	0.09008	0.12718	0.21725
SLiM	0.1	0.999	twoepochs_eq	0.08997	0.12722	0.2172
SLiM	0.1	0.999	twoepochs_eq	0.08863	0.12808	0.21672
SLiM	0.1	0.999	twoepochs_eq	0.08955	0.12843	0.21798
SLiM	0.1	0.999	twoepochs_s1	0.08944	0.13124	0.22068
SLiM	0.1	0.999	twoepochs_s1	0.08925	0.13239	0.22165
SLiM	0.1	0.999	twoepochs_s1	0.08832	0.13254	0.22086
SLiM	0.1	0.999	twoepochs_s1	0.09015	0.13385	0.224
SLiM	0.1	0.999	twoepochs_s1	0.08837	0.13467	0.22304
SLiM	0.1	0.999	twoepochs_s1	0.08627	0.13276	0.21903
SLiM	0.1	0.999	twoepochs_s1	0.08788	0.13347	0.22135
SLiM	0.1	0.999	twoepochs_s1	0.08982	0.13138	0.2212
SLiM	0.1	0.999	twoepochs_s1	0.08846	0.13311	0.22158
SLiM	0.1	0.999	twoepochs_s1	0.08835	0.13417	0.22253
SLiM	0.1	0.999	twoepochs_s1	0.08832	0.13204	0.22035
SLiM	0.1	0.999	twoepochs_s1	0.08732	0.13342	0.22075
SLiM	0.1	0.999	twoepochs_s1	0.08935	0.1319	0.22125
SLiM	0.1	0.999	twoepochs_s1	0.08853	0.132	0.22054
SLiM	0.1	0.999	twoepochs_s1	0.08818	0.1333	0.22148
SLiM	0.1	0.999	twoepochs_s1	0.08917	0.13335	0.22252
SLiM	0.1	0.999	twoepochs_s1	0.08787	0.13205	0.21992
SLiM	0.1	0.999	twoepochs_s1	0.08714	0.13164	0.21878
SLiM	0.1	0.999	twoepochs_s1	0.08852	0.13198	0.2205
SLiM	0.1	0.999	twoepochs_s1	0.08833	0.13311	0.22144
SLiM	0.1	0.999	twoepochs_s1	0.08836	0.13297	0.22133
SLiM	0.1	0.999	twoepochs_s1	0.08794	0.13025	0.21818
SLiM	0.1	0.999	twoepochs_s1	0.09013	0.13253	0.22266
SLiM	0.1	0.999	twoepochs_s1	0.09011	0.1329	0.22301
SLiM	0.1	0.999	twoepochs_s1	0.08923	0.1322	0.22143
SLiM	0.1	0.999	twoepochs_s1	0.08911	0.13276	0.22187
SLiM	0.1	0.999	twoepochs_s1	0.08853	0.13307	0.22159
SLiM	0.1	0.999	twoepochs_s1	0.08866	0.13292	0.22158
SLiM	0.1	0.999	twoepochs_s1	0.08656	0.13202	0.21859
SLiM	0.1	0.999	twoepochs_s1	0.08922	0.13325	0.22247
SLiM	0.1	0.999	twoepochs_s1	0.08969	0.13105	0.22074
SLiM	0.1	0.999	twoepochs_s1	0.08917	0.13166	0.22083
SLiM	0.1	0.999	twoepochs_s1	0.09019	0.13163	0.22182
SLiM	0.1	0.999	twoepochs_s1	0.09001	0.13228	0.22229
SLiM	0.1	0.999	twoepochs_s1	0.08874	0.13256	0.2213
SLiM	0.1	0.999	twoepochs_s1	0.08772	0.13157	0.2193
SLiM	0.1	0.999	twoepochs_s1	0.08763	0.13237	0.22
SLiM	0.1	0.999	twoepochs_s1	0.08862	0.13174	0.22036
SLiM	0.1	0.999	twoepochs_s1	0.08793	0.13295	0.22089
SLiM	0.1	0.999	twoepochs_s1	0.08773	0.13257	0.2203
SLiM	0.1	0.999	twoepochs_s1	0.08786	0.13088	0.21875
SLiM	0.1	0.999	twoepochs_s1	0.08818	0.13498	0.22316
SLiM	0.1	0.999	twoepochs_s1	0.08972	0.13289	0.22262
SLiM	0.1	0.999	twoepochs_s1	0.08982	0.13236	0.22218
SLiM	0.1	0.999	twoepochs_s1	0.08839	0.13184	0.22023
SLiM	0.1	0.999	twoepochs_s1	0.09024	0.13406	0.2243
SLiM	0.1	0.999	twoepochs_s1	0.08742	0.13406	0.22148
SLiM	0.1	0.999	twoepochs_s1	0.08855	0.13206	0.2206
SLiM	0.1	0.999	twoepochs_s1	0.08912	0.13308	0.2222
SLiM	0.1	0.999	twoepochs_s1	0.08824	0.1328	0.22104
SLiM	0.1	0.999	twoepochs_s1	0.08832	0.1323	0.22062
SLiM	0.1	0.999	twoepochs_s1	0.08806	0.13384	0.2219
SLiM	0.1	0.999	twoepochs_s1	0.08775	0.13393	0.22168
SLiM	0.1	0.999	twoepochs_s1	0.08799	0.1318	0.21979
SLiM	0.1	0.999	twoepochs_s1	0.08745	0.13154	0.21898
SLiM	0.1	0.999	twoepochs_s1	0.08812	0.13464	0.22277
SLiM	0.1	0.999	twoepochs_s1	0.08968	0.13232	0.222
SLiM	0.1	0.999	twoepochs_s1	0.08942	0.13284	0.22226
SLiM	0.1	0.999	twoepochs_s1	0.08843	0.13226	0.22069
SLiM	0.1	0.999	twoepochs_s1	0.08749	0.13234	0.21983
SLiM	0.1	0.999	twoepochs_s1	0.08865	0.13243	0.22108
SLiM	0.1	0.999	twoepochs_s1	0.08934	0.13403	0.22337
SLiM	0.1	0.999	twoepochs_s1	0.08821	0.13272	0.22092
SLiM	0.1	0.999	twoepochs_s1	0.0872	0.13301	0.22021
SLiM	0.1	0.999	twoepochs_s1	0.08761	0.13377	0.22138
SLiM	0.1	0.999	twoepochs_s1	0.08728	0.13227	0.21956
SLiM	0.1	0.999	twoepochs_s1	0.0877	0.13346	0.22117
SLiM	0.1	0.999	twoepochs_s1	0.08894	0.13202	0.22096
SLiM	0.1	0.999	twoepochs_s1	0.08792	0.1328	0.22072
SLiM	0.1	0.999	twoepochs_s1	0.08852	0.13169	0.22021
SLiM	0.1	0.999	twoepochs_s1	0.0894	0.13202	0.22142
SLiM	0.1	0.999	twoepochs_s1	0.08927	0.13185	0.22111
SLiM	0.1	0.999	twoepochs_s1	0.08854	0.13319	0.22173
SLiM	0.1	0.999	twoepochs_s1	0.08706	0.13475	0.22181
SLiM	0.1	0.999	twoepochs_s1	0.0891	0.13157	0.22067
SLiM	0.1	0.999	twoepochs_s1	0.08831	0.13287	0.22118
SLiM	0.1	0.999	twoepochs_s1	0.08783	0.1318	0.21963
SLiM	0.1	0.999	twoepochs_s1	0.08955	0.1317	0.22125
SLiM	0.1	0.999	twoepochs_s1	0.08809	0.13218	0.22027
SLiM	0.1	0.999	twoepochs_s1	0.08922	0.13196	0.22118
SLiM	0.1	0.999	twoepochs_s1	0.08895	0.13294	0.2219
SLiM	0.1	0.999	twoepochs_s1	0.08682	0.13178	0.2186
SLiM	0.1	0.999	twoepochs_s1	0.08834	0.1333	0.22165
SLiM	0.1	0.999	twoepochs_s1	0.08947	0.13078	0.22025
SLiM	0.1	0.999	twoepochs_s1	0.08772	0.1318	0.21952
SLiM	0.1	0.999	twoepochs_s1	0.09043	0.13167	0.2221
SLiM	0.1	0.999	twoepochs_s1	0.08828	0.13087	0.21915
SLiM	0.1	0.999	twoepochs_s1	0.08811	0.13249	0.2206
SLiM	0.1	0.999	twoepochs_s1	0.0882	0.13387	0.22206
SLiM	0.1	0.999	twoepochs_s1	0.08787	0.13319	0.22107
SLiM	0.1	0.999	twoepochs_s1	0.08901	0.13229	0.2213
SLiM	0.1	0.999	twoepochs_s1	0.08956	0.13051	0.22007
SLiM	0.1	0.999	twoepochs_s1	0.08844	0.13335	0.2218
SLiM	0.1	0.999	twoepochs_s1	0.08907	0.13234	0.22141
SLiM	0.1	0.999	twoepochs_s1	0.08846	0.13252	0.22098
SLiM	0.1	0.999	twoepochs_s1	0.08938	0.13274	0.22213
SLiM	0.1	0.999	twoepochs_s1	0.08975	0.13304	0.22279
SLiM	0.1	0.999	twoepochs_s1	0.08934	0.13119	0.22053
SLiM	0.1	0.999	twoepochs_s1	0.08863	0.1324	0.22102
SLiM	0.1	0.999	twoepochs_s1	0.08809	0.13423	0.22232
SLiM	0.1	0.999	twoepochs_s2	0.08712	0.13566	0.22278
SLiM	0.1	0.999	twoepochs_s2	0.08805	0.13626	0.22431
SLiM	0.1	0.999	twoepochs_s2	0.08666	0.13747	0.22413
SLiM	0.1	0.999	twoepochs_s2	0.08637	0.13367	0.22004
SLiM	0.1	0.999	twoepochs_s2	0.08753	0.13449	0.22202
SLiM	0.1	0.999	twoepochs_s2	0.08739	0.13446	0.22185
SLiM	0.1	0.999	twoepochs_s2	0.08752	0.13603	0.22355
SLiM	0.1	0.999	twoepochs_s2	0.08675	0.136	0.22275
SLiM	0.1	0.999	twoepochs_s2	0.08668	0.13481	0.2215
SLiM	0.1	0.999	twoepochs_s2	0.08758	0.13472	0.2223
SLiM	0.1	0.999	twoepochs_s2	0.08671	0.13453	0.22123
SLiM	0.1	0.999	twoepochs_s2	0.08769	0.13675	0.22445
SLiM	0.1	0.999	twoepochs_s2	0.08752	0.13443	0.22195
SLiM	0.1	0.999	twoepochs_s2	0.08827	0.13673	0.225
SLiM	0.1	0.999	twoepochs_s2	0.08677	0.13552	0.22229
SLiM	0.1	0.999	twoepochs_s2	0.08782	0.13515	0.22297
SLiM	0.1	0.999	twoepochs_s2	0.08589	0.13596	0.22184
SLiM	0.1	0.999	twoepochs_s2	0.087	0.13639	0.22339
SLiM	0.1	0.999	twoepochs_s2	0.08785	0.13669	0.22455
SLiM	0.1	0.999	twoepochs_s2	0.08802	0.1358	0.22382
SLiM	0.1	0.999	twoepochs_s2	0.08858	0.13575	0.22433
SLiM	0.1	0.999	twoepochs_s2	0.08587	0.1363	0.22218
SLiM	0.1	0.999	twoepochs_s2	0.08758	0.13598	0.22356
SLiM	0.1	0.999	twoepochs_s2	0.08734	0.13579	0.22313
SLiM	0.1	0.999	twoepochs_s2	0.08582	0.13678	0.22261
SLiM	0.1	0.999	twoepochs_s2	0.08831	0.13578	0.2241
SLiM	0.1	0.999	twoepochs_s2	0.08715	0.13581	0.22296
SLiM	0.1	0.999	twoepochs_s2	0.0866	0.13703	0.22363
SLiM	0.1	0.999	twoepochs_s2	0.08888	0.13617	0.22504
SLiM	0.1	0.999	twoepochs_s2	0.08902	0.1342	0.22322
SLiM	0.1	0.999	twoepochs_s2	0.08572	0.13555	0.22127
SLiM	0.1	0.999	twoepochs_s2	0.08735	0.136	0.22336
SLiM	0.1	0.999	twoepochs_s2	0.08837	0.13474	0.22311
SLiM	0.1	0.999	twoepochs_s2	0.08748	0.13341	0.2209
SLiM	0.1	0.999	twoepochs_s2	0.08725	0.1354	0.22265
SLiM	0.1	0.999	twoepochs_s2	0.0864	0.13489	0.22129
SLiM	0.1	0.999	twoepochs_s2	0.08834	0.13536	0.2237
SLiM	0.1	0.999	twoepochs_s2	0.08749	0.13543	0.22291
SLiM	0.1	0.999	twoepochs_s2	0.08659	0.13418	0.22078
SLiM	0.1	0.999	twoepochs_s2	0.08771	0.13492	0.22263
SLiM	0.1	0.999	twoepochs_s2	0.08683	0.13678	0.22361
SLiM	0.1	0.999	twoepochs_s2	0.08823	0.13399	0.22222
SLiM	0.1	0.999	twoepochs_s2	0.08681	0.1351	0.22191
SLiM	0.1	0.999	twoepochs_s2	0.08747	0.13703	0.2245
SLiM	0.1	0.999	twoepochs_s2	0.08778	0.13441	0.22219
SLiM	0.1	0.999	twoepochs_s2	0.08743	0.13687	0.22429
SLiM	0.1	0.999	twoepochs_s2	0.0884	0.13483	0.22323
SLiM	0.1	0.999	twoepochs_s2	0.08813	0.13446	0.22259
SLiM	0.1	0.999	twoepochs_s2	0.08838	0.13327	0.22165
SLiM	0.1	0.999	twoepochs_s2	0.08741	0.13607	0.22348
SLiM	0.1	0.999	twoepochs_s2	0.08678	0.13561	0.22239
SLiM	0.1	0.999	twoepochs_s2	0.08721	0.13526	0.22247
SLiM	0.1	0.999	twoepochs_s2	0.08637	0.13683	0.2232
SLiM	0.1	0.999	twoepochs_s2	0.08745	0.13653	0.22399
SLiM	0.1	0.999	twoepochs_s2	0.08764	0.13597	0.22361
SLiM	0.1	0.999	twoepochs_s2	0.08827	0.13795	0.22622
SLiM	0.1	0.999	twoepochs_s2	0.08723	0.1353	0.22253
SLiM	0.1	0.999	twoepochs_s2	0.08739	0.13479	0.22218
SLiM	0.1	0.999	twoepochs_s2	0.08731	0.13495	0.22225
SLiM	0.1	0.999	twoepochs_s2	0.08815	0.1352	0.22335
SLiM	0.1	0.999	twoepochs_s2	0.08829	0.13555	0.22384
SLiM	0.1	0.999	twoepochs_s2	0.08705	0.13362	0.22068
SLiM	0.1	0.999	twoepochs_s2	0.08586	0.13447	0.22033
SLiM	0.1	0.999	twoepochs_s2	0.08841	0.13547	0.22387
