method	w	b	analysis	aw	as	a
ABC	0.1	0.999	twoepochs_eq	0.0838883	0.154184	0.230629
ABC	0.1	0.999	twoepochs_eq	0.107631	0.134811	0.238112
ABC	0.1	0.999	twoepochs_eq	0.105115	0.133174	0.237459
ABC	0.1	0.999	twoepochs_eq	0.0581718	0.169615	0.219511
ABC	0.1	0.999	twoepochs_eq	0.089996	0.142606	0.232393
ABC	0.1	0.999	twoepochs_eq	0.0984016	0.135748	0.232772
ABC	0.1	0.999	twoepochs_eq	0.068292	0.142407	0.20668
ABC	0.1	0.999	twoepochs_eq	0.143796	0.126462	0.249002
ABC	0.1	0.999	twoepochs_eq	0.113524	0.123186	0.219309
ABC	0.1	0.999	twoepochs_eq	0.0947305	0.127546	0.217958
ABC	0.1	0.999	twoepochs_eq	0.0534956	0.151271	0.195794
ABC	0.1	0.999	twoepochs_eq	0.132485	0.129442	0.249472
ABC	0.1	0.999	twoepochs_eq	0.0344002	0.199365	0.214307
ABC	0.1	0.999	twoepochs_eq	0.0981925	0.137102	0.222633
ABC	0.1	0.999	twoepochs_eq	0.0900852	0.130835	0.216506
ABC	0.1	0.999	twoepochs_eq	0.113916	0.131918	0.225093
ABC	0.1	0.999	twoepochs_eq	0.0595146	0.166059	0.218033
ABC	0.1	0.999	twoepochs_eq	0.109984	0.140025	0.240629
ABC	0.1	0.999	twoepochs_eq	0.0878647	0.130714	0.217984
ABC	0.1	0.999	twoepochs_eq	0.108054	0.130642	0.23573
ABC	0.1	0.999	twoepochs_eq	0.0738628	0.160218	0.23271
ABC	0.1	0.999	twoepochs_eq	0.124883	0.135963	0.249594
ABC	0.1	0.999	twoepochs_eq	0.0880686	0.147078	0.233836
ABC	0.1	0.999	twoepochs_eq	0.101496	0.133887	0.230126
ABC	0.1	0.999	twoepochs_eq	0.073078	0.142117	0.204738
ABC	0.1	0.999	twoepochs_eq	0.147151	0.119249	0.241039
ABC	0.1	0.999	twoepochs_eq	0.0859516	0.164509	0.239653
ABC	0.1	0.999	twoepochs_eq	0.0612913	0.154731	0.208758
ABC	0.1	0.999	twoepochs_eq	0.100509	0.143595	0.223845
ABC	0.1	0.999	twoepochs_eq	0.0805284	0.165683	0.245722
ABC	0.1	0.999	twoepochs_eq	0.128745	0.129364	0.245034
ABC	0.1	0.999	twoepochs_eq	0.0658453	0.154213	0.210405
ABC	0.1	0.999	twoepochs_eq	0.0870298	0.155495	0.24412
ABC	0.1	0.999	twoepochs_s1	0.152486	0.136855	0.284525
ABC	0.1	0.999	twoepochs_s1	0.14246	0.147174	0.263798
ABC	0.1	0.999	twoepochs_s1	0.174433	0.122516	0.296516
ABC	0.1	0.999	twoepochs_s1	0.204678	0.113859	0.306145
ABC	0.1	0.999	twoepochs_s1	0.151922	0.144398	0.280996
ABC	0.1	0.999	twoepochs_s1	0.155257	0.136835	0.286444
ABC	0.1	0.999	twoepochs_s1	0.134278	0.127294	0.253958
ABC	0.1	0.999	twoepochs_s1	0.141377	0.129087	0.264031
ABC	0.1	0.999	twoepochs_s1	0.188739	0.12337	0.284328
ABC	0.1	0.999	twoepochs_s1	0.186789	0.124767	0.288525
ABC	0.1	0.999	twoepochs_s1	0.165982	0.129357	0.271723
ABC	0.1	0.999	twoepochs_s1	0.150436	0.130811	0.26218
ABC	0.1	0.999	twoepochs_s1	0.13075	0.136591	0.259193
ABC	0.1	0.999	twoepochs_s1	0.164812	0.142065	0.274062
ABC	0.1	0.999	twoepochs_s1	0.159328	0.131385	0.278857
ABC	0.1	0.999	twoepochs_s1	0.153605	0.117146	0.263648
ABC	0.1	0.999	twoepochs_s1	0.103723	0.147888	0.246499
ABC	0.1	0.999	twoepochs_s1	0.166344	0.105558	0.259066
ABC	0.1	0.999	twoepochs_s1	0.157094	0.135179	0.282389
ABC	0.1	0.999	twoepochs_s1	0.160239	0.11892	0.249292
ABC	0.1	0.999	twoepochs_s1	0.184633	0.116568	0.290084
ABC	0.1	0.999	twoepochs_s1	0.184156	0.136203	0.306178
ABC	0.1	0.999	twoepochs_s1	0.170913	0.110471	0.274269
ABC	0.1	0.999	twoepochs_s1	0.157797	0.142478	0.296613
ABC	0.1	0.999	twoepochs_s1	0.146424	0.145623	0.287701
ABC	0.1	0.999	twoepochs_s1	0.10861	0.155112	0.258431
ABC	0.1	0.999	twoepochs_s1	0.168483	0.135872	0.293642
ABC	0.1	0.999	twoepochs_s1	0.169584	0.130157	0.287245
ABC	0.1	0.999	twoepochs_s1	0.1498	0.117769	0.259809
ABC	0.1	0.999	twoepochs_s1	0.260041	0.107186	0.343
ABC	0.1	0.999	twoepochs_s1	0.224673	0.108716	0.303668
ABC	0.1	0.999	twoepochs_s1	0.178262	0.119242	0.285381
ABC	0.1	0.999	twoepochs_s1	0.180219	0.110355	0.295587
ABC	0.1	0.999	twoepochs_s1	0.181274	0.125362	0.302453
ABC	0.1	0.999	twoepochs_s1	0.180615	0.125244	0.293895
ABC	0.1	0.999	twoepochs_s1	0.157276	0.121795	0.268847
ABC	0.1	0.999	twoepochs_s1	0.0961601	0.165969	0.247288
ABC	0.1	0.999	twoepochs_s1	0.148583	0.12547	0.263092
ABC	0.1	0.999	twoepochs_s1	0.174743	0.116688	0.284258
ABC	0.1	0.999	twoepochs_s1	0.153559	0.14281	0.264464
ABC	0.1	0.999	twoepochs_s1	0.21221	0.113217	0.309001
ABC	0.1	0.999	twoepochs_s1	0.166964	0.135477	0.293156
ABC	0.1	0.999	twoepochs_s1	0.123577	0.148398	0.261273
ABC	0.1	0.999	twoepochs_s1	0.157324	0.127001	0.271306
ABC	0.1	0.999	twoepochs_s1	0.184089	0.11797	0.303775
ABC	0.1	0.999	twoepochs_s1	0.165417	0.1319	0.287453
ABC	0.1	0.999	twoepochs_s1	0.114659	0.157055	0.265185
ABC	0.1	0.999	twoepochs_s1	0.191759	0.129829	0.298066
ABC	0.1	0.999	twoepochs_s1	0.160547	0.124379	0.27962
ABC	0.1	0.999	twoepochs_s1	0.165927	0.123865	0.272282
ABC	0.1	0.999	twoepochs_s1	0.213063	0.123501	0.299784
ABC	0.1	0.999	twoepochs_s1	0.151396	0.126626	0.280356
ABC	0.1	0.999	twoepochs_s1	0.182188	0.0996678	0.285961
ABC	0.1	0.999	twoepochs_s1	0.138095	0.128511	0.254377
ABC	0.1	0.999	twoepochs_s1	0.183361	0.125715	0.30131
ABC	0.1	0.999	twoepochs_s1	0.129434	0.145324	0.262934
ABC	0.1	0.999	twoepochs_s1	0.198686	0.107965	0.298548
ABC	0.1	0.999	twoepochs_s1	0.091521	0.146211	0.233552
ABC	0.1	0.999	twoepochs_s1	0.211683	0.12324	0.308268
ABC	0.1	0.999	twoepochs_s1	0.169449	0.1194	0.272402
ABC	0.1	0.999	twoepochs_s1	0.16654	0.131502	0.284862
ABC	0.1	0.999	twoepochs_s1	0.165964	0.140831	0.299269
ABC	0.1	0.999	twoepochs_s1	0.140597	0.13739	0.260653
ABC	0.1	0.999	twoepochs_s1	0.179252	0.13025	0.283938
ABC	0.1	0.999	twoepochs_s1	0.132507	0.1515	0.274459
ABC	0.1	0.999	twoepochs_s1	0.180202	0.123821	0.292231
ABC	0.1	0.999	twoepochs_s1	0.116624	0.165186	0.26564
ABC	0.1	0.999	twoepochs_s1	0.176777	0.11809	0.282246
ABC	0.1	0.999	twoepochs_s1	0.145533	0.137925	0.284019
ABC	0.1	0.999	twoepochs_s1	0.130695	0.153729	0.268031
ABC	0.1	0.999	twoepochs_s1	0.117307	0.15941	0.258815
ABC	0.1	0.999	twoepochs_s1	0.162007	0.131399	0.282381
ABC	0.1	0.999	twoepochs_s1	0.162656	0.143609	0.276729
ABC	0.1	0.999	twoepochs_s1	0.139356	0.152308	0.262549
ABC	0.1	0.999	twoepochs_s1	0.12978	0.149622	0.270662
ABC	0.1	0.999	twoepochs_s1	0.159724	0.138955	0.288815
ABC	0.1	0.999	twoepochs_s1	0.186937	0.127535	0.29949
ABC	0.1	0.999	twoepochs_s1	0.212193	0.0904425	0.292647
ABC	0.1	0.999	twoepochs_s1	0.157897	0.129263	0.266993
ABC	0.1	0.999	twoepochs_s1	0.138187	0.144874	0.274186
ABC	0.1	0.999	twoepochs_s1	0.176378	0.12433	0.286909
ABC	0.1	0.999	twoepochs_s1	0.184408	0.101917	0.282543
ABC	0.1	0.999	twoepochs_s1	0.268247	0.0730988	0.317949
ABC	0.1	0.999	twoepochs_s1	0.135068	0.149818	0.272973
ABC	0.1	0.999	twoepochs_s1	0.198418	0.111913	0.276342
ABC	0.1	0.999	twoepochs_s1	0.165478	0.132799	0.297029
ABC	0.1	0.999	twoepochs_s1	0.16528	0.128581	0.278139
ABC	0.1	0.999	twoepochs_s1	0.125275	0.146598	0.255548
ABC	0.1	0.999	twoepochs_s1	0.169135	0.136329	0.291661
ABC	0.1	0.999	twoepochs_s1	0.224	0.109177	0.309274
ABC	0.1	0.999	twoepochs_s1	0.126708	0.130595	0.257147
ABC	0.1	0.999	twoepochs_s1	0.166627	0.136185	0.279443
ABC	0.1	0.999	twoepochs_s1	0.108614	0.145505	0.262119
ABC	0.1	0.999	twoepochs_s1	0.169056	0.126451	0.277625
ABC	0.1	0.999	twoepochs_s1	0.191312	0.122852	0.310179
ABC	0.1	0.999	twoepochs_s1	0.114777	0.150983	0.254143
ABC	0.1	0.999	twoepochs_s1	0.127667	0.151584	0.266028
ABC	0.1	0.999	twoepochs_s1	0.173584	0.118366	0.277917
ABC	0.1	0.999	twoepochs_s1	0.150039	0.146109	0.267197
ABC	0.1	0.999	twoepochs_s1	0.14041	0.139098	0.264887
ABC	0.1	0.999	twoepochs_s2	0.214704	0.140051	0.315391
ABC	0.1	0.999	twoepochs_s2	0.164908	0.138054	0.290706
ABC	0.1	0.999	twoepochs_s2	0.202598	0.121725	0.307789
ABC	0.1	0.999	twoepochs_s2	0.154233	0.143143	0.287511
ABC	0.1	0.999	twoepochs_s2	0.179287	0.136966	0.306427
ABC	0.1	0.999	twoepochs_s2	0.173433	0.142554	0.322322
ABC	0.1	0.999	twoepochs_s2	0.226017	0.135269	0.354855
ABC	0.1	0.999	twoepochs_s2	0.161126	0.144508	0.295675
ABC	0.1	0.999	twoepochs_s2	0.126307	0.194187	0.29216
ABC	0.1	0.999	twoepochs_s2	0.191951	0.132821	0.320971
ABC	0.1	0.999	twoepochs_s2	0.237298	0.106746	0.319892
ABC	0.1	0.999	twoepochs_s2	0.167286	0.138187	0.282437
ABC	0.1	0.999	twoepochs_s2	0.236661	0.117704	0.324692
ABC	0.1	0.999	twoepochs_s2	0.177565	0.147643	0.303209
ABC	0.1	0.999	twoepochs_s2	0.196574	0.143997	0.307463
ABC	0.1	0.999	twoepochs_s2	0.176047	0.140239	0.310627
ABC	0.1	0.999	twoepochs_s2	0.184768	0.139373	0.314627
ABC	0.1	0.999	twoepochs_s2	0.178945	0.134605	0.291754
ABC	0.1	0.999	twoepochs_s2	0.232601	0.123601	0.319642
ABC	0.1	0.999	twoepochs_s2	0.232723	0.117246	0.329374
ABC	0.1	0.999	twoepochs_s2	0.185191	0.145377	0.312402
ABC	0.1	0.999	twoepochs_s2	0.220417	0.134203	0.337379
ABC	0.1	0.999	twoepochs_s2	0.163749	0.143006	0.294765
ABC	0.1	0.999	twoepochs_s2	0.147944	0.141267	0.287718
ABC	0.1	0.999	twoepochs_s2	0.18938	0.133223	0.317738
ABC	0.1	0.999	twoepochs_s2	0.201849	0.13449	0.309952
ABC	0.1	0.999	twoepochs_s2	0.1634	0.146722	0.323472
ABC	0.1	0.999	twoepochs_s2	0.136813	0.155876	0.281477
ABC	0.1	0.999	twoepochs_s2	0.196514	0.138423	0.312237
ABC	0.1	0.999	twoepochs_s2	0.194968	0.135076	0.315488
ABC	0.1	0.999	twoepochs_s2	0.213718	0.12558	0.330426
ABC	0.1	0.999	twoepochs_s2	0.217492	0.119807	0.316605
ABC	0.1	0.999	twoepochs_s2	0.132656	0.152267	0.284325
ABC	0.1	0.999	twoepochs_s2	0.218988	0.118701	0.320064
ABC	0.1	0.999	twoepochs_s2	0.18833	0.147689	0.31314
ABC	0.1	0.999	twoepochs_s2	0.173883	0.14758	0.308107
ABC	0.1	0.999	twoepochs_s2	0.235193	0.116468	0.313285
ABC	0.1	0.999	twoepochs_s2	0.248902	0.109815	0.335963
ABC	0.1	0.999	twoepochs_s2	0.16961	0.135976	0.294282
ABC	0.1	0.999	twoepochs_s2	0.210252	0.116843	0.321899
ABC	0.1	0.999	twoepochs_s2	0.175226	0.147039	0.291539
ABC	0.1	0.999	twoepochs_s2	0.239521	0.111288	0.332804
ABC	0.1	0.999	twoepochs_s2	0.161221	0.132462	0.297539
ABC	0.1	0.999	twoepochs_s2	0.217167	0.12111	0.337961
ABC	0.1	0.999	twoepochs_s2	0.187291	0.125772	0.30022
ABC	0.1	0.999	twoepochs_s2	0.186159	0.129525	0.302699
ABC	0.1	0.999	twoepochs_s2	0.213899	0.107779	0.319034
ABC	0.1	0.999	twoepochs_s2	0.189888	0.122061	0.304346
ABC	0.1	0.999	twoepochs_s2	0.200971	0.121808	0.314676
ABC	0.1	0.999	twoepochs_s2	0.181618	0.15025	0.319921
ABC	0.1	0.999	twoepochs_s2	0.258243	0.113247	0.345531
ABC	0.1	0.999	twoepochs_s2	0.267483	0.12795	0.380492
ABC	0.1	0.999	twoepochs_s2	0.213968	0.143473	0.327063
ABC	0.1	0.999	twoepochs_s2	0.187326	0.118229	0.29267
ABC	0.1	0.999	twoepochs_s2	0.129326	0.166761	0.289778
ABC	0.1	0.999	twoepochs_s2	0.180362	0.137077	0.319064
ABC	0.1	0.999	twoepochs_s2	0.210529	0.134141	0.323194
ABC	0.1	0.999	twoepochs_s2	0.172682	0.149933	0.310652
ABC	0.1	0.999	twoepochs_s2	0.230123	0.102804	0.325801
ABC	0.1	0.999	twoepochs_s2	0.166105	0.135855	0.296358
ABC	0.1	0.999	twoepochs_s2	0.227012	0.122458	0.337617
ABC	0.1	0.999	twoepochs_s2	0.197167	0.140681	0.325896
ABC	0.1	0.999	twoepochs_s2	0.14909	0.150696	0.290225
ABC	0.1	0.999	twoepochs_s2	0.234758	0.11366	0.336344
ABC	0.1	0.999	twoepochs_s2	0.181659	0.153081	0.310165
ABC	0.1	0.999	twoepochs_s2	0.147538	0.16567	0.289594
ABC	0.1	0.999	twoepochs_s2	0.20254	0.123847	0.315122
ABC	0.1	0.999	twoepochs_s2	0.185955	0.137977	0.311241
ABC	0.1	0.999	twoepochs_s2	0.170198	0.156379	0.311049
ABC	0.1	0.999	twoepochs_s2	0.219537	0.129053	0.338576
ABC	0.1	0.999	twoepochs_s2	0.18677	0.133885	0.298826
ABC	0.1	0.999	twoepochs_s2	0.171181	0.145475	0.301305
ABC	0.1	0.999	twoepochs_s2	0.185438	0.132037	0.290659
ABC	0.1	0.999	twoepochs_s2	0.119049	0.167568	0.27609
ABC	0.1	0.999	twoepochs_s2	0.201918	0.135484	0.318536
ABC	0.1	0.999	twoepochs_s2	0.210438	0.126413	0.328783
ABC	0.1	0.999	twoepochs_s2	0.167267	0.150345	0.306858
ABC	0.1	0.999	twoepochs_s2	0.189765	0.142593	0.315211
ABC	0.1	0.999	twoepochs_s2	0.222213	0.115978	0.325775
ABC	0.1	0.999	twoepochs_s2	0.205455	0.127011	0.319884
ABC	0.1	0.999	twoepochs_s2	0.170611	0.140532	0.300921
ABC	0.1	0.999	twoepochs_s2	0.172104	0.146612	0.308202
ABC	0.1	0.999	twoepochs_s2	0.177926	0.148556	0.323449
ABC	0.1	0.999	twoepochs_s2	0.151555	0.135651	0.284307
ABC	0.1	0.999	twoepochs_s2	0.184031	0.135036	0.302385
ABC	0.1	0.999	twoepochs_s2	0.207161	0.126692	0.30701
ABC	0.1	0.999	twoepochs_s2	0.22429	0.130101	0.340589
ABC	0.1	0.999	twoepochs_s2	0.225069	0.120419	0.324703
ABC	0.1	0.999	twoepochs_s2	0.186707	0.142838	0.320667
ABC	0.1	0.999	twoepochs_s2	0.152918	0.15551	0.303976
ABC	0.1	0.999	twoepochs_s2	0.180536	0.120832	0.298731
ABC	0.1	0.999	twoepochs_s2	0.219585	0.120629	0.321098
ABC	0.1	0.999	twoepochs_s2	0.186333	0.131847	0.29935
ABC	0.1	0.999	twoepochs_s2	0.193648	0.146725	0.323274
ABC	0.1	0.999	twoepochs_s2	0.211801	0.125502	0.324925
ABC	0.1	0.999	twoepochs_s2	0.165554	0.148222	0.3022
ABC	0.1	0.999	twoepochs_s2	0.216412	0.135751	0.320943
ABC	0.1	0.999	twoepochs_s2	0.247888	0.107952	0.324772
ABC	0.1	0.999	twoepochs_s2	0.18728	0.128339	0.295603
ABC	0.1	0.999	twoepochs_s2	0.208582	0.135435	0.320158
ABC	0.1	0.999	twoepochs_s3	0.157218	0.145932	0.296128
ABC	0.1	0.999	twoepochs_s3	0.242475	0.11907	0.336565
ABC	0.1	0.999	twoepochs_s3	0.203847	0.122665	0.312596
ABC	0.1	0.999	twoepochs_s3	0.185715	0.12541	0.298888
ABC	0.1	0.999	twoepochs_s3	0.0897737	0.173691	0.255702
ABC	0.1	0.999	twoepochs_s3	0.129464	0.158169	0.277458
ABC	0.1	0.999	twoepochs_s3	0.22268	0.128617	0.334268
ABC	0.1	0.999	twoepochs_s3	0.173047	0.149361	0.308076
ABC	0.1	0.999	twoepochs_s3	0.12836	0.147418	0.275996
ABC	0.1	0.999	twoepochs_s3	0.219323	0.129752	0.311254
ABC	0.1	0.999	twoepochs_s3	0.236959	0.108756	0.340723
ABC	0.1	0.999	twoepochs_s3	0.140075	0.143441	0.276197
ABC	0.1	0.999	twoepochs_s3	0.190481	0.15603	0.321658
ABC	0.1	0.999	twoepochs_s3	0.188653	0.133282	0.311744
ABC	0.1	0.999	twoepochs_s3	0.179584	0.143455	0.312501
ABC	0.1	0.999	twoepochs_s3	0.179769	0.132306	0.306057
ABC	0.1	0.999	twoepochs_s3	0.155038	0.1444	0.29363
ABC	0.1	0.999	twoepochs_s3	0.199526	0.131506	0.322628
ABC	0.1	0.999	twoepochs_s3	0.24737	0.0987871	0.334756
ABC	0.1	0.999	twoepochs_s3	0.184936	0.143796	0.316284
ABC	0.1	0.999	twoepochs_s3	0.15574	0.139717	0.290131
ABC	0.1	0.999	twoepochs_s3	0.202014	0.124774	0.319627
ABC	0.1	0.999	twoepochs_s3	0.144245	0.1513	0.28838
ABC	0.1	0.999	twoepochs_s3	0.185794	0.131306	0.289216
ABC	0.1	0.999	twoepochs_s3	0.220472	0.118307	0.32297
ABC	0.1	0.999	twoepochs_s3	0.12995	0.153361	0.27235
ABC	0.1	0.999	twoepochs_s3	0.16979	0.147554	0.295539
ABC	0.1	0.999	twoepochs_s3	0.136123	0.145842	0.27624
ABC	0.1	0.999	twoepochs_s3	0.13598	0.154127	0.281435
ABC	0.1	0.999	twoepochs_s3	0.205419	0.121303	0.316287
ABC	0.1	0.999	twoepochs_s3	0.133021	0.152226	0.279862
ABC	0.1	0.999	twoepochs_s3	0.119255	0.15374	0.266324
ABC	0.1	0.999	twoepochs_s3	0.178547	0.139705	0.293413
ABC	0.1	0.999	twoepochs_s3	0.21011	0.12167	0.321331
ABC	0.1	0.999	twoepochs_s3	0.137712	0.164134	0.299124
ABC	0.1	0.999	twoepochs_s3	0.223836	0.103634	0.311198
ABC	0.1	0.999	twoepochs_s3	0.104867	0.175676	0.275065
ABC	0.1	0.999	twoepochs_s3	0.160629	0.121531	0.280682
ABC	0.1	0.999	twoepochs_s3	0.0977848	0.192421	0.285348
ABC	0.1	0.999	twoepochs_s3	0.177189	0.15257	0.310248
ABC	0.1	0.999	twoepochs_s3	0.142766	0.158826	0.295516
ABC	0.1	0.999	twoepochs_s3	0.190368	0.117698	0.288499
ABC	0.1	0.999	twoepochs_s3	0.166746	0.162316	0.31214
ABC	0.1	0.999	twoepochs_s3	0.163931	0.14958	0.304216
ABC	0.1	0.999	twoepochs_s3	0.172668	0.133459	0.29866
ABC	0.1	0.999	twoepochs_s3	0.164646	0.127914	0.288179
ABC	0.1	0.999	twoepochs_s3	0.179189	0.142659	0.296354
ABC	0.1	0.999	twoepochs_s3	0.178484	0.14116	0.312068
ABC	0.1	0.999	twoepochs_s3	0.223826	0.12172	0.334206
ABC	0.1	0.999	twoepochs_s3	0.195917	0.129169	0.31653
ABC	0.1	0.999	twoepochs_s3	0.24061	0.0930189	0.317598
ABC	0.1	0.999	twoepochs_s3	0.169112	0.141684	0.303451
ABC	0.1	0.999	twoepochs_s3	0.169292	0.159432	0.308096
ABC	0.1	0.999	twoepochs_s3	0.26277	0.102701	0.35571
ABC	0.1	0.999	twoepochs_s3	0.185378	0.138041	0.306149
ABC	0.1	0.999	twoepochs_s3	0.130007	0.167862	0.282717
ABC	0.1	0.999	twoepochs_s3	0.150383	0.165631	0.305807
ABC	0.1	0.999	twoepochs_s3	0.179322	0.139051	0.31618
ABC	0.1	0.999	twoepochs_s3	0.155329	0.149319	0.295872
ABC	0.1	0.999	twoepochs_s3	0.190004	0.139794	0.310934
ABC	0.1	0.999	twoepochs_s3	0.153797	0.13565	0.282919
ABC	0.1	0.999	twoepochs_s3	0.171546	0.164806	0.300355
ABC	0.1	0.999	twoepochs_s3	0.238516	0.119682	0.337548
ABC	0.1	0.999	twoepochs_s3	0.215231	0.119002	0.324314
ABC	0.1	0.999	twoepochs_s3	0.215034	0.132529	0.318499
ABC	0.1	0.999	twoepochs_s3	0.146142	0.155012	0.279478
ABC	0.1	0.999	twoepochs_s3	0.125664	0.185696	0.29155
ABC	0.1	0.999	twoepochs_s3	0.210032	0.12562	0.317937
ABC	0.1	0.999	twoepochs_s3	0.160636	0.144614	0.285016
ABC	0.1	0.999	twoepochs_s3	0.174554	0.143584	0.309867
ABC	0.1	0.999	twoepochs_s3	0.247854	0.121065	0.350903
ABC	0.1	0.999	twoepochs_s3	0.147826	0.16246	0.290405
ABC	0.1	0.999	twoepochs_s3	0.208275	0.121961	0.319816
ABC	0.1	0.999	twoepochs_s3	0.192045	0.120451	0.317451
ABC	0.1	0.999	twoepochs_s3	0.201271	0.134577	0.327733
ABC	0.1	0.999	twoepochs_s3	0.180133	0.146871	0.303447
ABC	0.1	0.999	twoepochs_s3	0.191934	0.141018	0.325164
ABC	0.1	0.999	twoepochs_s3	0.167489	0.162	0.301733
ABC	0.1	0.999	twoepochs_s3	0.194592	0.145696	0.323715
ABC	0.1	0.999	twoepochs_s3	0.211949	0.118479	0.314571
ABC	0.1	0.999	twoepochs_s3	0.20335	0.130455	0.297777
ABC	0.1	0.999	twoepochs_s3	0.184377	0.141601	0.306607
ABC	0.1	0.999	twoepochs_s3	0.116495	0.178727	0.290572
ABC	0.1	0.999	twoepochs_s3	0.258912	0.112532	0.354174
ABC	0.1	0.999	twoepochs_s3	0.145626	0.137917	0.273635
ABC	0.1	0.999	twoepochs_s3	0.176974	0.148244	0.311688
