method	w	b	analysis	aw	as	a	gamNeg	shape
ABC	0.1	0.999	twoepochs_s4	-0.021027	-0.0521122	-0.0552397	506.077	0.257769
ABC	0.1	0.999	twoepochs_s4	-0.00116288	-0.0196793	-0.0165707	793.841	0.246549
ABC	0.1	0.999	twoepochs_s4	-0.017093	-0.0440485	-0.0550916	829.818	0.249514
ABC	0.1	0.999	twoepochs_s4	-0.00926737	-0.0279926	-0.0323235	391.288	0.241225
ABC	0.1	0.999	twoepochs_s4	-0.00713251	-0.0259675	-0.0222322	427.127	0.253879
ABC	0.1	0.999	twoepochs_s4	-0.0112946	-0.0311838	-0.0297008	856.044	0.239803
ABC	0.1	0.999	twoepochs_s4	0.00749487	-0.00587471	0.00756709	809.658	0.243572
ABC	0.1	0.999	twoepochs_s4	-0.0129563	-0.00965406	-0.0141287	478.609	0.246495
ABC	0.1	0.999	twoepochs_s4	-0.0125566	-0.0220589	-0.0176812	807.612	0.247014
ABC	0.1	0.999	twoepochs_s4	-0.0080926	-0.0163518	-0.0183162	458.417	0.253253
ABC	0.1	0.999	twoepochs_s4	0.0016709	-0.0262361	-0.00991642	458.673	0.252122
ABC	0.1	0.999	twoepochs_s4	-0.0229342	-0.0338012	-0.045763	782.039	0.249349
ABC	0.1	0.999	twoepochs_s4	-0.0256699	-0.0214473	-0.0313469	724.265	0.254073
ABC	0.1	0.999	twoepochs_s4	-0.0103327	-0.0434549	-0.0381244	796.007	0.23822
ABC	0.1	0.999	twoepochs_s4	-0.0233335	-0.0465485	-0.056017	700.703	0.24366
ABC	0.1	0.999	twoepochs_s4	-0.0115684	-0.0166614	-0.0216352	855.185	0.231056
ABC	0.1	0.999	twoepochs_s4	-0.0150729	-0.0265247	-0.0279971	749.211	0.247459
ABC	0.1	0.999	twoepochs_s4	-0.00195266	-0.0297193	-0.0258182	812.638	0.25651
ABC	0.1	0.999	twoepochs_s4	-0.00423925	-0.0279687	-0.0234089	824.091	0.242379
ABC	0.1	0.999	twoepochs_s4	0.00127862	-0.0281726	-0.0214254	454.64	0.232059
ABC	0.1	0.999	twoepochs_s4	-0.00562836	-0.0230503	-0.0100463	769.703	0.261318
ABC	0.1	0.999	twoepochs_s4	-0.00980867	-0.0201723	-0.0176509	797.962	0.243632
ABC	0.1	0.999	twoepochs_s4	-0.0134003	-0.0335977	-0.0369936	817.373	0.235814
ABC	0.1	0.999	twoepochs_s4	-0.0104412	-0.0301673	-0.0377159	454.827	0.248704
ABC	0.1	0.999	twoepochs_s4	-0.00657238	-0.0186628	-0.00773088	750.124	0.251479
ABC	0.1	0.999	twoepochs_s4	-0.0122782	-0.0251573	-0.027711	839.266	0.246354
