method	w	b	analysis	aw	as	a
SLiM	0.1	0.999	twoepochs_s3	0.08315	0.11671	0.19987
SLiM	0.1	0.999	twoepochs_s3	0.08329	0.11581	0.1991
SLiM	0.1	0.999	twoepochs_s3	0.08292	0.1154	0.19833
SLiM	0.1	0.999	twoepochs_s3	0.08364	0.11638	0.20002
SLiM	0.1	0.999	twoepochs_s3	0.08366	0.11477	0.19843
SLiM	0.1	0.999	twoepochs_s3	0.08345	0.1157	0.19915
SLiM	0.1	0.999	twoepochs_s3	0.08328	0.11595	0.19922
SLiM	0.1	0.999	twoepochs_s3	0.08203	0.11735	0.19938
SLiM	0.1	0.999	twoepochs_s3	0.08397	0.11598	0.19995
SLiM	0.1	0.999	twoepochs_s3	0.08425	0.11588	0.20013
SLiM	0.1	0.999	twoepochs_s3	0.08493	0.11387	0.1988
SLiM	0.1	0.999	twoepochs_s3	0.08347	0.11644	0.19991
SLiM	0.1	0.999	twoepochs_s3	0.0824	0.11615	0.19854
SLiM	0.1	0.999	twoepochs_s3	0.08343	0.11417	0.1976
SLiM	0.1	0.999	twoepochs_s3	0.08433	0.11605	0.20038
SLiM	0.1	0.999	twoepochs_s3	0.08273	0.11601	0.19874
SLiM	0.1	0.999	twoepochs_s3	0.08359	0.11662	0.20021
SLiM	0.1	0.999	twoepochs_s3	0.08422	0.11461	0.19883
SLiM	0.1	0.999	twoepochs_s3	0.08302	0.11668	0.1997
SLiM	0.1	0.999	twoepochs_s3	0.08519	0.11475	0.19995
SLiM	0.1	0.999	twoepochs_s3	0.08437	0.11611	0.20047
SLiM	0.1	0.999	twoepochs_s3	0.08352	0.11592	0.19945
SLiM	0.1	0.999	twoepochs_s3	0.08363	0.11615	0.19978
SLiM	0.1	0.999	twoepochs_s3	0.08195	0.11668	0.19862
SLiM	0.1	0.999	twoepochs_s3	0.08327	0.11777	0.20104
SLiM	0.1	0.999	twoepochs_s3	0.08345	0.11535	0.19879
SLiM	0.1	0.999	twoepochs_s3	0.08324	0.11547	0.19871
SLiM	0.1	0.999	twoepochs_s3	0.08278	0.11496	0.19774
SLiM	0.1	0.999	twoepochs_s3	0.08411	0.11652	0.20063
SLiM	0.1	0.999	twoepochs_s3	0.08445	0.11525	0.19971
SLiM	0.1	0.999	twoepochs_s3	0.08298	0.11787	0.20085
SLiM	0.1	0.999	twoepochs_s3	0.08399	0.11548	0.19947
SLiM	0.1	0.999	twoepochs_s3	0.0835	0.11529	0.19878
SLiM	0.1	0.999	twoepochs_s3	0.08263	0.11643	0.19906
SLiM	0.1	0.999	twoepochs_s3	0.08385	0.11471	0.19856
SLiM	0.1	0.999	twoepochs_s3	0.08425	0.1158	0.20005
SLiM	0.1	0.999	twoepochs_s3	0.08349	0.11515	0.19864
SLiM	0.1	0.999	twoepochs_s3	0.08503	0.1169	0.20194
SLiM	0.1	0.999	twoepochs_s3	0.083	0.11616	0.19915
SLiM	0.1	0.999	twoepochs_s3	0.08395	0.1157	0.19966
SLiM	0.1	0.999	twoepochs_s3	0.08406	0.11586	0.19992
SLiM	0.1	0.999	twoepochs_s3	0.08402	0.11458	0.1986
SLiM	0.1	0.999	twoepochs_s3	0.08347	0.1154	0.19888
SLiM	0.1	0.999	twoepochs_s3	0.08372	0.11511	0.19883
SLiM	0.1	0.999	twoepochs_s3	0.08341	0.11624	0.19966
SLiM	0.1	0.999	twoepochs_s3	0.08236	0.11535	0.19771
SLiM	0.1	0.999	twoepochs_s3	0.08551	0.11679	0.20231
SLiM	0.1	0.999	twoepochs_s3	0.08375	0.11626	0.20001
SLiM	0.1	0.999	twoepochs_s3	0.0823	0.11668	0.19898
SLiM	0.1	0.999	twoepochs_s3	0.0841	0.11565	0.19974
SLiM	0.1	0.999	twoepochs_s3	0.08433	0.11577	0.2001
SLiM	0.1	0.999	twoepochs_s3	0.08506	0.11701	0.20207
SLiM	0.1	0.999	twoepochs_s3	0.08276	0.11472	0.19748
SLiM	0.1	0.999	twoepochs_s3	0.08227	0.11807	0.20034
SLiM	0.1	0.999	twoepochs_s3	0.08381	0.11595	0.19976
SLiM	0.1	0.999	twoepochs_s3	0.0844	0.11537	0.19977
SLiM	0.1	0.999	twoepochs_s3	0.0836	0.11773	0.20133
SLiM	0.1	0.999	twoepochs_s3	0.08477	0.11578	0.20055
SLiM	0.1	0.999	twoepochs_s3	0.08293	0.1148	0.19773
SLiM	0.1	0.999	twoepochs_s4	0.0789	0.10661	0.1855
SLiM	0.1	0.999	twoepochs_s4	0.0784	0.10662	0.18503
SLiM	0.1	0.999	twoepochs_s4	0.0778	0.10771	0.18552
SLiM	0.1	0.999	twoepochs_s4	0.07828	0.10877	0.18704
SLiM	0.1	0.999	twoepochs_s4	0.07676	0.10815	0.18491
SLiM	0.1	0.999	twoepochs_s4	0.07842	0.10813	0.18655
SLiM	0.1	0.999	twoepochs_s4	0.07888	0.10653	0.18541
SLiM	0.1	0.999	twoepochs_s4	0.07859	0.10784	0.18643
SLiM	0.1	0.999	twoepochs_s4	0.07789	0.10784	0.18573
SLiM	0.1	0.999	twoepochs_s4	0.07931	0.10648	0.18579
SLiM	0.1	0.999	twoepochs_s4	0.07946	0.10669	0.18615
SLiM	0.1	0.999	twoepochs_s4	0.0788	0.10702	0.18582
SLiM	0.1	0.999	twoepochs_s4	0.07891	0.10692	0.18583
SLiM	0.1	0.999	twoepochs_s4	0.07856	0.10795	0.18651
SLiM	0.1	0.999	twoepochs_s4	0.07894	0.10747	0.18641
SLiM	0.1	0.999	twoepochs_s4	0.07938	0.10725	0.18663
SLiM	0.1	0.999	twoepochs_s4	0.0785	0.10826	0.18676
SLiM	0.1	0.999	twoepochs_s4	0.0785	0.1067	0.1852
SLiM	0.1	0.999	twoepochs_s4	0.07809	0.10644	0.18453
SLiM	0.1	0.999	twoepochs_s4	0.07811	0.1071	0.18521
SLiM	0.1	0.999	twoepochs_s4	0.07788	0.10702	0.1849
SLiM	0.1	0.999	twoepochs_s4	0.07904	0.10739	0.18643
SLiM	0.1	0.999	twoepochs_s4	0.07791	0.10703	0.18494
SLiM	0.1	0.999	twoepochs_s4	0.07843	0.10651	0.18493
SLiM	0.1	0.999	twoepochs_s4	0.07774	0.10654	0.18429
SLiM	0.1	0.999	twoepochs_s4	0.07836	0.10488	0.18324
SLiM	0.1	0.999	twoepochs_s4	0.07946	0.10691	0.18637
SLiM	0.1	0.999	twoepochs_s4	0.07888	0.10635	0.18523
SLiM	0.1	0.999	twoepochs_s4	0.0776	0.10822	0.18582
SLiM	0.1	0.999	twoepochs_s4	0.0785	0.10819	0.1867
SLiM	0.1	0.999	twoepochs_s4	0.07831	0.10608	0.1844
SLiM	0.1	0.999	twoepochs_s4	0.07749	0.10647	0.18395
SLiM	0.1	0.999	twoepochs_s4	0.07852	0.10824	0.18677
SLiM	0.1	0.999	twoepochs_s4	0.07862	0.10761	0.18622
SLiM	0.1	0.999	twoepochs_s4	0.07788	0.10691	0.18479
SLiM	0.1	0.999	twoepochs_s4	0.07802	0.10779	0.18582
SLiM	0.1	0.999	twoepochs_s4	0.07811	0.10739	0.18551
SLiM	0.1	0.999	twoepochs_s4	0.07885	0.10722	0.18607
SLiM	0.1	0.999	twoepochs_s4	0.07867	0.10747	0.18614
SLiM	0.1	0.999	twoepochs_s4	0.07955	0.1072	0.18676
SLiM	0.1	0.999	twoepochs_s4	0.07753	0.10853	0.18606
SLiM	0.1	0.999	twoepochs_s4	0.07939	0.10738	0.18677
SLiM	0.1	0.999	twoepochs_s4	0.07858	0.10688	0.18546
SLiM	0.1	0.999	twoepochs_s4	0.07888	0.10739	0.18627
SLiM	0.1	0.999	twoepochs_s4	0.07933	0.10773	0.18706
SLiM	0.1	0.999	twoepochs_s4	0.07871	0.10669	0.1854
SLiM	0.1	0.999	twoepochs_s4	0.07792	0.10874	0.18666
SLiM	0.1	0.999	twoepochs_s4	0.07899	0.10738	0.18637
SLiM	0.1	0.999	twoepochs_s4	0.0794	0.10687	0.18628
SLiM	0.1	0.999	twoepochs_s4	0.07962	0.10777	0.18739
SLiM	0.1	0.999	twoepochs_s4	0.07835	0.10814	0.18649
SLiM	0.1	0.999	twoepochs_s4	0.07853	0.10648	0.18501
SLiM	0.1	0.999	twoepochs_s4	0.07953	0.10648	0.18601
SLiM	0.1	0.999	twoepochs_s4	0.07795	0.10704	0.18499
SLiM	0.1	0.999	twoepochs_s4	0.07827	0.10767	0.18594
SLiM	0.1	0.999	twoepochs_s4	0.07849	0.10727	0.18576
SLiM	0.1	0.999	twoepochs_s4	0.07832	0.10653	0.18485
SLiM	0.1	0.999	twoepochs_s4	0.07718	0.10799	0.18517
SLiM	0.1	0.999	twoepochs_s4	0.07817	0.10841	0.18658
SLiM	0.1	0.999	twoepochs_s4	0.07949	0.10841	0.18789
SLiM	0.1	0.999	twoepochs_s4	0.07803	0.1063	0.18433
SLiM	0.1	0.999	twoepochs_s4	0.0798	0.10569	0.18548
SLiM	0.1	0.999	twoepochs_s4	0.07924	0.10659	0.18584
SLiM	0.1	0.999	twoepochs_s4	0.07888	0.10736	0.18624
SLiM	0.1	0.999	twoepochs_s4	0.07792	0.1077	0.18562
SLiM	0.1	0.999	twoepochs_s4	0.07822	0.10729	0.18551
SLiM	0.1	0.999	twoepochs_s4	0.07883	0.10665	0.18548
SLiM	0.1	0.999	twoepochs_s4	0.07834	0.10655	0.18489
SLiM	0.1	0.999	twoepochs_s4	0.07878	0.10662	0.18541
SLiM	0.1	0.999	twoepochs_s4	0.0792	0.10652	0.18571
SLiM	0.1	0.999	twoepochs_s4	0.07763	0.10756	0.18519
SLiM	0.1	0.999	twoepochs_s4	0.07826	0.10682	0.18508
SLiM	0.1	0.999	twoepochs_s4	0.07864	0.10682	0.18547
SLiM	0.1	0.999	twoepochs_s4	0.0777	0.10875	0.18645
SLiM	0.1	0.999	twoepochs_s4	0.0777	0.10793	0.18563
SLiM	0.1	0.999	twoepochs_s4	0.0778	0.10774	0.18554
SLiM	0.1	0.999	twoepochs_s4	0.07701	0.10685	0.18387
SLiM	0.1	0.999	twoepochs_s4	0.08068	0.10845	0.18912
SLiM	0.1	0.999	twoepochs_s4	0.07818	0.10755	0.18572
SLiM	0.1	0.999	twoepochs_s4	0.07794	0.10727	0.18521
SLiM	0.1	0.999	twoepochs_s4	0.07829	0.10779	0.18608
SLiM	0.1	0.999	twoepochs_s4	0.07783	0.10858	0.18641
SLiM	0.1	0.999	twoepochs_s4	0.07917	0.10775	0.18693
SLiM	0.1	0.999	twoepochs_s4	0.07712	0.10812	0.18524
SLiM	0.1	0.999	twoepochs_s4	0.0793	0.10567	0.18496
SLiM	0.1	0.999	twoepochs_s4	0.07845	0.10621	0.18465
SLiM	0.1	0.999	twoepochs_s4	0.07793	0.10676	0.18469
SLiM	0.1	0.999	twoepochs_s4	0.07871	0.10768	0.18639
SLiM	0.1	0.999	twoepochs_s4	0.07763	0.10838	0.18601
SLiM	0.1	0.999	twoepochs_s4	0.07852	0.10775	0.18627
SLiM	0.1	0.999	twoepochs_s4	0.07824	0.10834	0.18658
SLiM	0.1	0.999	twoepochs_s4	0.0782	0.10704	0.18524
SLiM	0.1	0.999	twoepochs_s4	0.07869	0.10799	0.18669
SLiM	0.1	0.999	twoepochs_s4	0.0784	0.10763	0.18602
SLiM	0.1	0.999	twoepochs_s4	0.07894	0.10597	0.18491
SLiM	0.1	0.999	twoepochs_s4	0.07983	0.10684	0.18666
SLiM	0.1	0.999	twoepochs_s4	0.07834	0.10701	0.18535
SLiM	0.1	0.999	twoepochs_s4	0.0793	0.10639	0.18569
SLiM	0.1	0.999	twoepochs_s4	0.07839	0.10774	0.18613
SLiM	0.1	0.999	twoepochs_s4	0.07703	0.10764	0.18467
