method	w	b	analysis	aw	as	a
ABC	0.1	0.999	twoepochs_eq	0.0922209	0.141012	0.228173
ABC	0.1	0.999	twoepochs_eq	0.148172	0.113564	0.256413
ABC	0.1	0.999	twoepochs_eq	0.0801176	0.139358	0.208569
ABC	0.1	0.999	twoepochs_eq	0.0904887	0.13733	0.223963
ABC	0.1	0.999	twoepochs_eq	0.128215	0.121092	0.242275
ABC	0.1	0.999	twoepochs_eq	0.0879974	0.145939	0.224353
ABC	0.1	0.999	twoepochs_eq	0.0722631	0.154146	0.23196
ABC	0.1	0.999	twoepochs_eq	0.0511906	0.185575	0.219103
ABC	0.1	0.999	twoepochs_eq	0.114448	0.139409	0.242215
ABC	0.1	0.999	twoepochs_eq	0.104887	0.137156	0.227784
ABC	0.1	0.999	twoepochs_eq	0.0769445	0.143087	0.210245
ABC	0.1	0.999	twoepochs_eq	0.112677	0.13951	0.236019
ABC	0.1	0.999	twoepochs_eq	0.0541421	0.168534	0.210843
ABC	0.1	0.999	twoepochs_eq	0.10464	0.11463	0.21176
ABC	0.1	0.999	twoepochs_eq	0.0711398	0.142874	0.209072
ABC	0.1	0.999	twoepochs_eq	0.0812889	0.152785	0.218371
ABC	0.1	0.999	twoepochs_eq	0.12529	0.134165	0.232367
ABC	0.1	0.999	twoepochs_eq	0.120316	0.116011	0.230617
ABC	0.1	0.999	twoepochs_eq	0.140851	0.120239	0.246082
ABC	0.1	0.999	twoepochs_eq	0.118181	0.127393	0.236179
ABC	0.1	0.999	twoepochs_eq	0.0816623	0.153915	0.234849
ABC	0.1	0.999	twoepochs_eq	0.131053	0.103538	0.218005
ABC	0.1	0.999	twoepochs_eq	0.0998996	0.138594	0.228309
ABC	0.1	0.999	twoepochs_eq	0.123215	0.127044	0.23296
ABC	0.1	0.999	twoepochs_eq	0.116416	0.136299	0.24562
ABC	0.1	0.999	twoepochs_eq	0.0698435	0.157523	0.226619
ABC	0.1	0.999	twoepochs_eq	0.092747	0.14161	0.227473
ABC	0.1	0.999	twoepochs_eq	0.11217	0.134036	0.234958
ABC	0.1	0.999	twoepochs_eq	0.0913142	0.149714	0.21932
ABC	0.1	0.999	twoepochs_eq	0.0761351	0.161306	0.228614
ABC	0.1	0.999	twoepochs_eq	0.0853471	0.149943	0.228163
ABC	0.1	0.999	twoepochs_eq	0.0897148	0.150128	0.228167
ABC	0.1	0.999	twoepochs_eq	0.0961105	0.150327	0.233895
ABC	0.1	0.999	twoepochs_eq	0.102616	0.132154	0.22704
ABC	0.1	0.999	twoepochs_eq	0.0914338	0.139433	0.223499
ABC	0.1	0.999	twoepochs_eq	0.105631	0.125376	0.225388
ABC	0.1	0.999	twoepochs_eq	0.0638744	0.160368	0.225404
ABC	0.1	0.999	twoepochs_eq	0.104584	0.127332	0.22467
ABC	0.1	0.999	twoepochs_eq	0.110529	0.150503	0.243882
ABC	0.1	0.999	twoepochs_eq	0.09623	0.129547	0.215004
ABC	0.1	0.999	twoepochs_eq	0.115178	0.141921	0.240472
ABC	0.1	0.999	twoepochs_eq	0.0488065	0.166563	0.21626
ABC	0.1	0.999	twoepochs_eq	0.098786	0.139974	0.228558
ABC	0.1	0.999	twoepochs_eq	0.135195	0.114896	0.237957
ABC	0.1	0.999	twoepochs_eq	0.103852	0.144362	0.233522
ABC	0.1	0.999	twoepochs_eq	0.120412	0.123537	0.228699
ABC	0.1	0.999	twoepochs_eq	0.118342	0.124382	0.234915
ABC	0.1	0.999	twoepochs_eq	0.0710604	0.164011	0.232427
ABC	0.1	0.999	twoepochs_eq	0.0743731	0.163942	0.217367
ABC	0.1	0.999	twoepochs_eq	0.0757878	0.148504	0.216425
ABC	0.1	0.999	twoepochs_eq	0.139552	0.130801	0.255991
ABC	0.1	0.999	twoepochs_eq	0.117459	0.122661	0.226025
ABC	0.1	0.999	twoepochs_eq	0.0683996	0.15752	0.217656
ABC	0.1	0.999	twoepochs_s1	0.0202724	0.180687	0.19676
ABC	0.1	0.999	twoepochs_s1	0.106804	0.127213	0.228091
ABC	0.1	0.999	twoepochs_s1	0.0942096	0.132994	0.217388
ABC	0.1	0.999	twoepochs_s1	0.0619994	0.144403	0.200123
ABC	0.1	0.999	twoepochs_s1	0.0584312	0.176467	0.217126
ABC	0.1	0.999	twoepochs_s1	0.0468461	0.167809	0.208636
ABC	0.1	0.999	twoepochs_s1	0.0623905	0.151156	0.20229
ABC	0.1	0.999	twoepochs_s1	0.0591809	0.14845	0.201827
ABC	0.1	0.999	twoepochs_s1	0.0444101	0.172092	0.21287
ABC	0.1	0.999	twoepochs_s1	0.0343073	0.159957	0.18812
ABC	0.1	0.999	twoepochs_s1	0.0438709	0.174282	0.202583
ABC	0.1	0.999	twoepochs_s1	0.0642544	0.15787	0.199156
ABC	0.1	0.999	twoepochs_s1	0.0367741	0.180844	0.20831
ABC	0.1	0.999	twoepochs_s1	0.0142655	0.183788	0.19297
ABC	0.1	0.999	twoepochs_s1	0.0631238	0.155462	0.21166
ABC	0.1	0.999	twoepochs_s1	0.0569596	0.17065	0.226266
ABC	0.1	0.999	twoepochs_s1	0.0533728	0.148674	0.19535
ABC	0.1	0.999	twoepochs_s1	0.0652258	0.158279	0.209456
ABC	0.1	0.999	twoepochs_s1	0.00350307	0.182298	0.182977
ABC	0.1	0.999	twoepochs_s1	0.0700902	0.156849	0.206461
ABC	0.1	0.999	twoepochs_s1	0.0673695	0.156043	0.218115
ABC	0.1	0.999	twoepochs_s1	0.0193107	0.180452	0.190963
ABC	0.1	0.999	twoepochs_s1	0.0815572	0.146537	0.206734
ABC	0.1	0.999	twoepochs_s1	0.064935	0.163587	0.219354
ABC	0.1	0.999	twoepochs_s1	0.0557593	0.156384	0.206748
ABC	0.1	0.999	twoepochs_s1	0.0337822	0.173325	0.199168
ABC	0.1	0.999	twoepochs_s1	0.0475061	0.161892	0.202569
ABC	0.1	0.999	twoepochs_s1	0.0125145	0.18724	0.195605
ABC	0.1	0.999	twoepochs_s1	0.071281	0.166811	0.209912
ABC	0.1	0.999	twoepochs_s1	0.082487	0.156486	0.223005
ABC	0.1	0.999	twoepochs_s1	0.0237466	0.183102	0.204813
ABC	0.1	0.999	twoepochs_s1	0.0171689	0.172394	0.187514
ABC	0.1	0.999	twoepochs_s1	0.0197155	0.190402	0.201817
ABC	0.1	0.999	twoepochs_s1	0.0253556	0.178389	0.202083
ABC	0.1	0.999	twoepochs_s1	0.0147487	0.172356	0.188666
ABC	0.1	0.999	twoepochs_s1	0.0952551	0.141499	0.221801
ABC	0.1	0.999	twoepochs_s1	0.0341204	0.184088	0.205341
ABC	0.1	0.999	twoepochs_s1	-0.0074071	0.19863	0.182837
ABC	0.1	0.999	twoepochs_s1	0.00905696	0.17893	0.188071
ABC	0.1	0.999	twoepochs_s1	0.0388842	0.180291	0.216143
ABC	0.1	0.999	twoepochs_s1	0.0457418	0.181448	0.218075
ABC	0.1	0.999	twoepochs_s1	0.048436	0.174816	0.20654
ABC	0.1	0.999	twoepochs_s1	0.0286593	0.185115	0.21241
ABC	0.1	0.999	twoepochs_s1	0.0209233	0.177963	0.19615
ABC	0.1	0.999	twoepochs_s1	0.012695	0.177791	0.183204
ABC	0.1	0.999	twoepochs_s1	0.0455993	0.176773	0.211223
ABC	0.1	0.999	twoepochs_s1	0.00753949	0.180762	0.18285
ABC	0.1	0.999	twoepochs_s1	0.076035	0.136772	0.198703
ABC	0.1	0.999	twoepochs_s1	0.0483067	0.162187	0.197113
ABC	0.1	0.999	twoepochs_s1	0.0680683	0.146454	0.201028
ABC	0.1	0.999	twoepochs_s1	0.0480536	0.150748	0.201959
ABC	0.1	0.999	twoepochs_s1	0.0484735	0.16224	0.204921
ABC	0.1	0.999	twoepochs_s1	0.0576804	0.157994	0.198312
ABC	0.1	0.999	twoepochs_s1	0.0239983	0.157075	0.17747
ABC	0.1	0.999	twoepochs_s1	0.0204902	0.195772	0.211936
ABC	0.1	0.999	twoepochs_s1	0.04969	0.170401	0.209039
ABC	0.1	0.999	twoepochs_s1	0.0744792	0.137985	0.200659
ABC	0.1	0.999	twoepochs_s1	0.0543473	0.172192	0.214834
ABC	0.1	0.999	twoepochs_s1	0.0474706	0.164365	0.204153
ABC	0.1	0.999	twoepochs_s1	0.0385935	0.173334	0.205296
ABC	0.1	0.999	twoepochs_s1	0.0762843	0.138652	0.193326
ABC	0.1	0.999	twoepochs_s1	0.0625654	0.156403	0.209044
ABC	0.1	0.999	twoepochs_s1	0.0109566	0.171262	0.177401
ABC	0.1	0.999	twoepochs_s1	0.0356372	0.176619	0.20105
ABC	0.1	0.999	twoepochs_s1	-0.00728442	0.199553	0.192507
ABC	0.1	0.999	twoepochs_s1	0.0645597	0.138484	0.205831
ABC	0.1	0.999	twoepochs_s1	0.0312414	0.187839	0.211136
ABC	0.1	0.999	twoepochs_s1	0.0529763	0.168157	0.214257
ABC	0.1	0.999	twoepochs_s1	-0.0200196	0.209925	0.189528
ABC	0.1	0.999	twoepochs_s1	0.0600627	0.155872	0.206223
ABC	0.1	0.999	twoepochs_s1	0.0350914	0.16905	0.193953
ABC	0.1	0.999	twoepochs_s1	0.0621534	0.17276	0.235279
ABC	0.1	0.999	twoepochs_s1	0.076978	0.17142	0.235652
ABC	0.1	0.999	twoepochs_s1	0.0558831	0.151229	0.201942
ABC	0.1	0.999	twoepochs_s1	0.064689	0.158669	0.211243
ABC	0.1	0.999	twoepochs_s1	0.0430246	0.158402	0.1929
ABC	0.1	0.999	twoepochs_s1	0.0602039	0.166219	0.216772
ABC	0.1	0.999	twoepochs_s1	0.0572517	0.172024	0.220482
ABC	0.1	0.999	twoepochs_s1	0.0466491	0.166583	0.207873
ABC	0.1	0.999	twoepochs_s1	0.0485459	0.158479	0.204625
ABC	0.1	0.999	twoepochs_s1	0.0286855	0.169988	0.197501
ABC	0.1	0.999	twoepochs_s1	0.0108373	0.178494	0.187861
ABC	0.1	0.999	twoepochs_s1	0.0466845	0.174502	0.209385
ABC	0.1	0.999	twoepochs_s1	0.00690878	0.202812	0.199773
ABC	0.1	0.999	twoepochs_s1	0.0249794	0.189652	0.210756
ABC	0.1	0.999	twoepochs_s1	0.0301144	0.170421	0.206622
ABC	0.1	0.999	twoepochs_s1	0.0605517	0.151607	0.205138
ABC	0.1	0.999	twoepochs_s1	0.0922988	0.139105	0.210011
ABC	0.1	0.999	twoepochs_s1	0.103964	0.146436	0.236284
ABC	0.1	0.999	twoepochs_s1	0.0380012	0.168156	0.201383
ABC	0.1	0.999	twoepochs_s1	0.0557704	0.180246	0.232719
ABC	0.1	0.999	twoepochs_s1	0.0870859	0.147612	0.235148
ABC	0.1	0.999	twoepochs_s1	0.0387043	0.174311	0.203096
ABC	0.1	0.999	twoepochs_s1	0.0167141	0.195229	0.20889
ABC	0.1	0.999	twoepochs_s1	0.0439595	0.180636	0.221234
ABC	0.1	0.999	twoepochs_s1	0.0789299	0.141287	0.211141
ABC	0.1	0.999	twoepochs_s1	0.0706068	0.162123	0.225996
ABC	0.1	0.999	twoepochs_s1	0.0592977	0.147614	0.202552
ABC	0.1	0.999	twoepochs_s1	0.0599732	0.164069	0.212389
ABC	0.1	0.999	twoepochs_s1	0.0484611	0.150977	0.189952
ABC	0.1	0.999	twoepochs_s2	0.0652022	0.13604	0.199653
ABC	0.1	0.999	twoepochs_s2	0.0189094	0.170381	0.181049
ABC	0.1	0.999	twoepochs_s2	0.0551224	0.163134	0.211171
ABC	0.1	0.999	twoepochs_s2	0.0205885	0.163381	0.17621
ABC	0.1	0.999	twoepochs_s2	0.0247006	0.165455	0.182057
ABC	0.1	0.999	twoepochs_s2	0.0647806	0.143048	0.184647
ABC	0.1	0.999	twoepochs_s2	0.0423218	0.154	0.191314
ABC	0.1	0.999	twoepochs_s2	0.0314457	0.162456	0.191153
ABC	0.1	0.999	twoepochs_s2	0.0274164	0.152015	0.175766
ABC	0.1	0.999	twoepochs_s2	0.0373732	0.156915	0.176448
ABC	0.1	0.999	twoepochs_s2	0.0200857	0.165512	0.179324
ABC	0.1	0.999	twoepochs_s2	0.0277176	0.168898	0.193444
ABC	0.1	0.999	twoepochs_s2	0.0507955	0.133831	0.189656
ABC	0.1	0.999	twoepochs_s2	0.012184	0.175359	0.183757
ABC	0.1	0.999	twoepochs_s2	0.00847586	0.154573	0.161121
ABC	0.1	0.999	twoepochs_s2	0.0190921	0.171697	0.187371
ABC	0.1	0.999	twoepochs_s2	0.0180867	0.177934	0.192046
ABC	0.1	0.999	twoepochs_s2	0.0178372	0.166254	0.180081
ABC	0.1	0.999	twoepochs_s2	0.0578566	0.138954	0.19368
ABC	0.1	0.999	twoepochs_s2	0.0371391	0.161178	0.193195
ABC	0.1	0.999	twoepochs_s2	0.0734968	0.128561	0.200698
ABC	0.1	0.999	twoepochs_s2	0.0357015	0.159982	0.188592
ABC	0.1	0.999	twoepochs_s2	-0.00305556	0.175535	0.162634
ABC	0.1	0.999	twoepochs_s2	0.0124927	0.163621	0.172482
ABC	0.1	0.999	twoepochs_s2	0.000402758	0.176513	0.176083
ABC	0.1	0.999	twoepochs_s2	0.0200727	0.173252	0.182189
ABC	0.1	0.999	twoepochs_s2	-0.00536091	0.18729	0.178456
ABC	0.1	0.999	twoepochs_s2	0.0305327	0.17878	0.201466
ABC	0.1	0.999	twoepochs_s2	0.021533	0.160166	0.187722
ABC	0.1	0.999	twoepochs_s2	0.0452337	0.134368	0.178219
ABC	0.1	0.999	twoepochs_s2	0.0692992	0.132086	0.19653
ABC	0.1	0.999	twoepochs_s2	-0.0149778	0.198281	0.181369
ABC	0.1	0.999	twoepochs_s2	0.0585291	0.113382	0.167049
ABC	0.1	0.999	twoepochs_s2	0.0245364	0.138478	0.159891
ABC	0.1	0.999	twoepochs_s2	0.0332929	0.165196	0.186683
ABC	0.1	0.999	twoepochs_s2	0.0629124	0.136504	0.189255
ABC	0.1	0.999	twoepochs_s2	0.0486932	0.138249	0.17817
ABC	0.1	0.999	twoepochs_s2	0.0329006	0.169433	0.194568
ABC	0.1	0.999	twoepochs_s2	0.0175955	0.166774	0.174762
ABC	0.1	0.999	twoepochs_s2	0.0157969	0.154119	0.17268
ABC	0.1	0.999	twoepochs_s2	0.0134387	0.178797	0.195001
ABC	0.1	0.999	twoepochs_s2	0.102841	0.138584	0.234943
ABC	0.1	0.999	twoepochs_s2	0.0552117	0.136651	0.189757
ABC	0.1	0.999	twoepochs_s2	0.0249032	0.161007	0.183073
ABC	0.1	0.999	twoepochs_s2	0.0385842	0.14362	0.176395
ABC	0.1	0.999	twoepochs_s2	0.0207266	0.161524	0.181182
ABC	0.1	0.999	twoepochs_s2	0.0507077	0.15977	0.199648
ABC	0.1	0.999	twoepochs_s2	0.0244004	0.152608	0.168233
ABC	0.1	0.999	twoepochs_s2	0.0592168	0.145776	0.199253
ABC	0.1	0.999	twoepochs_s2	0.0101731	0.165896	0.171882
ABC	0.1	0.999	twoepochs_s2	0.0562594	0.138926	0.192892
ABC	0.1	0.999	twoepochs_s2	0.00163056	0.177611	0.182764
ABC	0.1	0.999	twoepochs_s2	0.0413683	0.144293	0.173914
ABC	0.1	0.999	twoepochs_s2	0.0742801	0.135641	0.196173
ABC	0.1	0.999	twoepochs_s2	0.0721894	0.127136	0.188593
ABC	0.1	0.999	twoepochs_s2	0.0325245	0.170657	0.195977
ABC	0.1	0.999	twoepochs_s2	0.0122265	0.173547	0.174273
ABC	0.1	0.999	twoepochs_s2	0.0508787	0.157558	0.190441
ABC	0.1	0.999	twoepochs_s2	0.0377197	0.153972	0.186713
ABC	0.1	0.999	twoepochs_s2	0.016535	0.172003	0.181595
ABC	0.1	0.999	twoepochs_s2	0.0423642	0.160603	0.19693
ABC	0.1	0.999	twoepochs_s2	0.0386792	0.148737	0.187821
ABC	0.1	0.999	twoepochs_s2	0.0502817	0.135584	0.181319
ABC	0.1	0.999	twoepochs_s2	-0.0176448	0.176853	0.160959
ABC	0.1	0.999	twoepochs_s2	-0.00832928	0.183609	0.179585
ABC	0.1	0.999	twoepochs_s2	0.0417126	0.139406	0.173199
ABC	0.1	0.999	twoepochs_s2	0.0348754	0.160097	0.19211
ABC	0.1	0.999	twoepochs_s2	0.0717619	0.137327	0.203466
ABC	0.1	0.999	twoepochs_s2	0.0591882	0.138289	0.202725
ABC	0.1	0.999	twoepochs_s2	-0.00204352	0.185086	0.175855
ABC	0.1	0.999	twoepochs_s2	0.0252351	0.160718	0.185346
ABC	0.1	0.999	twoepochs_s2	0.0493133	0.143394	0.187716
ABC	0.1	0.999	twoepochs_s2	0.0169631	0.162995	0.179127
ABC	0.1	0.999	twoepochs_s2	0.0770799	0.137802	0.193032
ABC	0.1	0.999	twoepochs_s2	0.0292346	0.165794	0.185976
ABC	0.1	0.999	twoepochs_s2	0.0602423	0.141025	0.192089
ABC	0.1	0.999	twoepochs_s2	0.014864	0.190972	0.199568
ABC	0.1	0.999	twoepochs_s2	0.0358571	0.167279	0.195258
ABC	0.1	0.999	twoepochs_s2	0.0186937	0.161321	0.188332
ABC	0.1	0.999	twoepochs_s2	0.0359697	0.15954	0.198059
ABC	0.1	0.999	twoepochs_s2	0.0257414	0.157	0.173633
ABC	0.1	0.999	twoepochs_s2	0.0555402	0.146018	0.194865
ABC	0.1	0.999	twoepochs_s2	0.0198921	0.165522	0.184585
ABC	0.1	0.999	twoepochs_s2	0.0371525	0.152283	0.178095
ABC	0.1	0.999	twoepochs_s2	0.0142322	0.183337	0.191925
ABC	0.1	0.999	twoepochs_s2	0.0405128	0.145026	0.170928
ABC	0.1	0.999	twoepochs_s2	0.0329964	0.144175	0.176551
ABC	0.1	0.999	twoepochs_s2	0.0182535	0.155931	0.168485
ABC	0.1	0.999	twoepochs_s2	-0.0187111	0.184293	0.169122
ABC	0.1	0.999	twoepochs_s2	0.0638837	0.131884	0.180291
ABC	0.1	0.999	twoepochs_s2	0.0499031	0.145935	0.183385
ABC	0.1	0.999	twoepochs_s2	0.0395371	0.159735	0.182035
ABC	0.1	0.999	twoepochs_s2	0.0530287	0.149424	0.193789
ABC	0.1	0.999	twoepochs_s2	0.0806669	0.139629	0.211285
ABC	0.1	0.999	twoepochs_s2	0.078943	0.124488	0.192016
ABC	0.1	0.999	twoepochs_s2	0.0511163	0.136951	0.174471
ABC	0.1	0.999	twoepochs_s2	0.045081	0.153938	0.188521
ABC	0.1	0.999	twoepochs_s2	0.0480167	0.143747	0.182345
ABC	0.1	0.999	twoepochs_s2	0.0611608	0.119534	0.180573
ABC	0.1	0.999	twoepochs_s2	0.045515	0.146771	0.17936
ABC	0.1	0.999	twoepochs_s3	0.0379809	0.0965237	0.130518
ABC	0.1	0.999	twoepochs_s3	0.0500954	0.0837832	0.125693
ABC	0.1	0.999	twoepochs_s3	0.0304392	0.0999895	0.132989
ABC	0.1	0.999	twoepochs_s3	0.0305048	0.0785796	0.115143
ABC	0.1	0.999	twoepochs_s3	0.0740137	0.0630804	0.137925
ABC	0.1	0.999	twoepochs_s3	0.0504988	0.0847083	0.124005
ABC	0.1	0.999	twoepochs_s3	0.0357272	0.0825608	0.119206
ABC	0.1	0.999	twoepochs_s3	0.064161	0.0925759	0.153239
ABC	0.1	0.999	twoepochs_s3	0.0494271	0.0880585	0.122154
ABC	0.1	0.999	twoepochs_s3	0.0549323	0.0809076	0.122382
ABC	0.1	0.999	twoepochs_s3	0.0696175	0.0703901	0.124249
ABC	0.1	0.999	twoepochs_s3	0.060098	0.0877143	0.145216
ABC	0.1	0.999	twoepochs_s3	0.0278169	0.0981408	0.128255
ABC	0.1	0.999	twoepochs_s3	0.0509825	0.0900326	0.137561
ABC	0.1	0.999	twoepochs_s3	0.0217782	0.0917394	0.11302
ABC	0.1	0.999	twoepochs_s3	0.0366345	0.103312	0.140299
ABC	0.1	0.999	twoepochs_s3	0.0368616	0.0892641	0.125516
ABC	0.1	0.999	twoepochs_s3	0.0348901	0.0922575	0.128021
ABC	0.1	0.999	twoepochs_s3	0.0429768	0.0859698	0.120463
ABC	0.1	0.999	twoepochs_s3	0.0364683	0.0985932	0.124769
ABC	0.1	0.999	twoepochs_s3	0.0418412	0.095396	0.135954
ABC	0.1	0.999	twoepochs_s3	0.0356431	0.102722	0.130482
ABC	0.1	0.999	twoepochs_s3	0.0204499	0.0911288	0.113283
ABC	0.1	0.999	twoepochs_s3	0.028138	0.0935245	0.11453
ABC	0.1	0.999	twoepochs_s3	0.0541188	0.0796466	0.122401
ABC	0.1	0.999	twoepochs_s3	0.0397172	0.099662	0.134507
ABC	0.1	0.999	twoepochs_s3	0.0339505	0.0993077	0.12141
ABC	0.1	0.999	twoepochs_s3	0.0526755	0.0825334	0.1277
ABC	0.1	0.999	twoepochs_s3	0.0272147	0.0888973	0.114328
ABC	0.1	0.999	twoepochs_s3	0.0353616	0.071815	0.104102
ABC	0.1	0.999	twoepochs_s3	0.0254099	0.103093	0.125957
ABC	0.1	0.999	twoepochs_s3	0.0415213	0.0988691	0.136228
ABC	0.1	0.999	twoepochs_s3	0.027734	0.107272	0.139307
ABC	0.1	0.999	twoepochs_s3	0.0360612	0.0809433	0.114132
ABC	0.1	0.999	twoepochs_s3	0.0479715	0.0964762	0.148701
ABC	0.1	0.999	twoepochs_s3	0.0468149	0.072529	0.112124
ABC	0.1	0.999	twoepochs_s3	0.0444647	0.111884	0.153756
ABC	0.1	0.999	twoepochs_s3	0.030207	0.0839128	0.116628
ABC	0.1	0.999	twoepochs_s3	0.0598922	0.0791381	0.134107
ABC	0.1	0.999	twoepochs_s3	0.0404599	0.0903754	0.121951
ABC	0.1	0.999	twoepochs_s3	0.0535898	0.0808721	0.124091
ABC	0.1	0.999	twoepochs_s3	0.0392388	0.09872	0.13782
ABC	0.1	0.999	twoepochs_s3	0.0259939	0.102207	0.133489
ABC	0.1	0.999	twoepochs_s3	0.0346297	0.106263	0.141849
ABC	0.1	0.999	twoepochs_s3	0.0489527	0.0938239	0.143597
ABC	0.1	0.999	twoepochs_s3	0.0566823	0.0695631	0.116919
ABC	0.1	0.999	twoepochs_s3	0.0575071	0.0917507	0.13487
ABC	0.1	0.999	twoepochs_s3	0.0413521	0.0539901	0.103184
ABC	0.1	0.999	twoepochs_s3	0.0284622	0.085903	0.111611
ABC	0.1	0.999	twoepochs_s3	0.057881	0.0944461	0.142794
ABC	0.1	0.999	twoepochs_s3	0.0323006	0.0946342	0.124089
ABC	0.1	0.999	twoepochs_s3	0.0247739	0.113739	0.131383
ABC	0.1	0.999	twoepochs_s3	0.0389051	0.100481	0.137902
ABC	0.1	0.999	twoepochs_s3	0.0502943	0.0769165	0.119898
ABC	0.1	0.999	twoepochs_s3	0.0384862	0.0819077	0.122867
ABC	0.1	0.999	twoepochs_s3	0.0251443	0.0994956	0.124451
ABC	0.1	0.999	twoepochs_s3	0.0368065	0.0992226	0.132103
ABC	0.1	0.999	twoepochs_s3	0.0542566	0.0960694	0.153807
ABC	0.1	0.999	twoepochs_s3	0.0500551	0.0681406	0.115966
ABC	0.1	0.999	twoepochs_s3	0.0413509	0.103169	0.141521
ABC	0.1	0.999	twoepochs_s3	0.0403128	0.0972283	0.142191
ABC	0.1	0.999	twoepochs_s3	0.0445107	0.0837674	0.126864
ABC	0.1	0.999	twoepochs_s3	0.0527743	0.0798568	0.129417
ABC	0.1	0.999	twoepochs_s3	0.0481934	0.0843021	0.12281
ABC	0.1	0.999	twoepochs_s3	0.0227896	0.112422	0.137875
ABC	0.1	0.999	twoepochs_s3	0.0373695	0.1015	0.133874
ABC	0.1	0.999	twoepochs_s3	0.0464186	0.0883479	0.122212
ABC	0.1	0.999	twoepochs_s3	0.0252566	0.0864224	0.11485
ABC	0.1	0.999	twoepochs_s3	0.0384045	0.100743	0.135521
ABC	0.1	0.999	twoepochs_s3	0.0622368	0.0951816	0.15604
ABC	0.1	0.999	twoepochs_s3	0.0501627	0.0694859	0.0973785
ABC	0.1	0.999	twoepochs_s3	0.0454706	0.10936	0.147321
ABC	0.1	0.999	twoepochs_s3	0.0380949	0.103196	0.142933
ABC	0.1	0.999	twoepochs_s3	0.0521561	0.0762173	0.124892
ABC	0.1	0.999	twoepochs_s3	0.0196398	0.08605	0.110607
ABC	0.1	0.999	twoepochs_s3	0.0506557	0.0899888	0.141493
ABC	0.1	0.999	twoepochs_s3	0.0192275	0.0950424	0.11746
